sentence1,sentence2,similarity
a little girl is riding a white and grey horse .,"It is a national concern that will touch virtually every American,"" Abraham said.",0.50984526
Three men are doing same dance in the street.,"yes , you should stretch before running , but not the sit down and reach kind of stretching .",0.51038015
"but the fbi never kept tabs on al-bayoumi - even though it had received information that he was a saudi agent , the document says .",A woman is slicing potatoes,0.510921
Two women are sitting in a cafe.,"he told the jury stubbs is a "" cold , calculating killer . """,0.5114817
well pets : holly the cat 's incredible journey,A group of people are not looking at sound equipment,0.51203704
A little boy is running on the ground and playing with a little girl,how america 's top general came to endorse women in combat,0.51258254
it is undeniable that intolerance reached until the tops of the turkish government .,A young boy is quickly jumping off a chair,0.51313466
Two boys on a couch are playing video games,Another was in serious condition at Northwest Medical Center in Springdale.,0.5136863
Two boys on a couch are playing video games,"the act of protesting , dissenting",0.5142387
There is no man playing a harp,cater to popular taste to make popular and present to the general public ; bring into general or common use .,0.51478624
A guitar is being played by a boy,"Two large dogs, a light colored one and a dark one, are sleeping on a snowy terrain",0.5153415
"i would not accelerate things , to avoid getting worse grades that you want .",A white dog is standing in a lake,0.5158819
The brown horse is far from a red barrel at the rodeo,cater to popular taste to make popular and present to the general public ; bring into general or common use .,0.51643515
a young woman dressed in black .,A man in a blue cowboy hat is riding a white horse,0.5169834
A little boy is running on the ground and playing with a little girl,the woman is waterskiing .,0.5175344
A woman is slicing a green pepper,Two dogs are resting on the beach,0.51808846
A man in a hat is walking past a store,the woman is waterskiing .,0.5186353
"but the fbi never kept tabs on al-bayoumi - even though it had received information that he was a saudi agent , the document says .",The two women are playing a game.,0.5191872
There is no woman slicing an eggplant,this after seven health care workers at a public hospital fell ill with flu-like symptoms .,0.5197382
egypt imposes state of emergency after 95 people killed,Two boys on a couch are playing video games,0.5202893
putin sworn in as russian growth falters,accessibility is determined by the axioms of the modal logic you 're working within .,0.52083975
a man is doing yoga .,queen to name biggest ever carrier,0.5213841
"no extortion , no bribery , no money involved only class e felonies .",Two young women with folded arms are looking at the screen,0.52193505
"mr. mills declined to comment yesterday , saying that he never discussed personnel matters .",The monkey is practicing martial arts,0.5224918
The cat is playing passionately with a watermelon,gartner analysts said that businesses are not yet feeling confident enough to upgrade corporate pcs .,0.5230429
people forgave clinton for the lying because the question never should have been asked in the first place .,a young asian girl is applying eyeliner .,0.52358973
There is no man playing a harp,"at $ 1.1 billion , bloomberg is top university donor in u.s .",0.52413774
cite as an authority ; resort to ( as in an argument ) .,Two dogs are resting on the beach,0.52468836
"washington , however , said more was needed to prevent complaints being filed in the first place .",A tomato is being sliced by a woman,0.52524245
Two children are climbing a tree,"mr president , i hold to the defence of workers in this sector .",0.5257895
"yes , you should stretch before running , but not the sit down and reach kind of stretching .",a black dog is staring at a sheep .,0.5263417
There is no man shaking a container over a sink in the kitchen,"Deirdre Hisler, Government Canyon's manager, said the state has long had its eye on this piece of property and is eager to complete the deal to obtain it.",0.52689147
A surfer is falling off the wave,at the forefront of these lessons we find that economic development is left largely in the hands of poor nations themselves .,0.52744216
a man is watching tv on the foot of his bed .,it is undeniable that intolerance reached until the tops of the turkish government .,0.5279876
A surfer is falling off the wave,"the agency will "" consider as timely any tax returns or payments due "" aug. 15 if they are submitted by aug. 22 .",0.5285437
A woman is dancing on a stage.,"no , none of those factors account for the recent warming .",0.5290929
"the dollar was at 116.92 yen against the yen , flat on the session , and at 1.2891 against the swiss franc , also flat .",A blond girl is riding the waves,0.52964354
a man seated is playing the guitar .,the announcements were made at the international broadcasting convention ( ibc ) in amsterdam .,0.53018975
Two boys on a couch are playing video games,his dissent was joined by chief justice william h. rehnquist and justice clarence thomas .,0.5307425
a man is doing yoga .,"As p16INK4a blocks the inactivation of pRb by cyclin-dependent kinases, and Arf blocks the inactivation of p53 by Mdm2-mediated proteolysis, both have the capacity to cause cell cycle arrest.",0.5312937
russia said the system is a clear threat to russian security .,a woman is powdering her face .,0.53184646
when did i compare homo sexuaity with a developmental disorder ?,Two women are sitting in a cafe.,0.5323926
There is no man playing a harp,"convert into absorbable substances , ( as if ) with heat or chemical process",0.53294474
"i would not accelerate things , to avoid getting worse grades that you want .",Orange juice is being drunk by a man who is walking on a sunny day,0.5334988
A dog in a colored coat is running across the yard,gartner analysts said that businesses are not yet feeling confident enough to upgrade corporate pcs .,0.5340437
A group of people are ice skating in a big city.,"i would happily have explained what i was actually saying , but you never asked - you simply launched into accusations .",0.5345957
should babies just ' cry it out ' ?,a skier is jumping in the air over a snowfield near a mountain range .,0.5351458
"but the fbi never kept tabs on al-bayoumi - even though it had received information that he was a saudi agent , the document says .",a shirtless man playing football on a lawn .,0.5356962
A woman is slicing garlic.,people who are the technicians to maintain the robots .,0.53624725
the woman is waterskiing .,"Two children, who are small, are playing with a toy car in the street",0.5367956
A woman is slicing garlic.,men are playing cricket .,0.53734577
how america 's top general came to endorse women in combat,The man is playing a piano,0.5378972
A person is sitting comfortably at the table,russia said the system is a clear threat to russian security .,0.5384466
Two little boys are wearing tuxedos,"It is a national concern that will touch virtually every American,"" Abraham said.",0.53899807
cause to become widely known .,A cat is walking away from some corn,0.53954786
a shirtless man playing football on a lawn .,put under the control and authority of a federal government .,0.5400984
There are no mimes performing,accessibility is determined by the axioms of the modal logic you 're working within .,0.54064906
"The meat, poultry, butter, cheese and nuts were being stored by more than 100 wholesalers in Chicago.","The woman isn't playing the guitar, which is acoustic, or singing",0.54119956
A man is drilling a hole in a piece of wood,Two young women with folded arms are looking at the screen,0.54174984
a group of people sit around a table with food and beer .,The brown horse is far from a red barrel at the rodeo,0.5423007
they may also note that the french philosopher marcel gauchet called one of these recent its democracy against itself .,"Two children, who are small, are playing with a toy car in the street",0.5428505
"the most extensive vulcan language was made by fans in the 60 's , especially by linguist dorothy jones heydt .",A man in a blue cowboy hat is riding a white horse,0.54340094
A tiger cub is roaring,"in addition , 6,800 people were in quarantine and thousands of health-care workers in working quarantine .",0.5439511
at least 80 dead in northwest iran quakes,a little girl is riding a white and grey horse .,0.5445012
because it would cause a gap,Three men are doing same dance in the street.,0.5450517
But the economy hasn't shown signs of sustainable growth.,a dog jumps into the water.,0.5456017
A woman is slicing garlic.,Two boys are doing martial arts on a green mat,0.5461525
Three men are practicing karate in a field,queen to name biggest ever carrier,0.54670286
a man and his bicycle laying down on the green grass .,put under the control and authority of a federal government .,0.54725254
"mr. mills declined to comment yesterday , saying that he never discussed personnel matters .",A football player in a purple jersey is breathlessly running with the ball for a touchdown,0.5478029
so that you will admit and verify that i have made no claim .,A woman is playing with a brown dog on a garden path,0.5483532
A baby panda goes down a slide.,Two Indian woman stand with two Indian girls on a beach.,0.54890305
Runners are not taking part in the race,A woman is slicing a tomato,0.549454
A white bird is steering a shopping cart.,just how good a basis is revenge for sentencing ?,0.5500046
"if non-human animals do have intelligence too , why is their intelligence not as advanced as humans ?",A man is practicing the drum,0.5505549
The chef is carefully pouring some oil into a pan,"the anti-semites and nazis , we 're already familiar with .",0.55110496
A woman is slicing garlic.,two skydivers dead after colliding during jump in arizona,0.5516523
A small brown birds is eating from a bird feeder hanging from a tree.,"the users will be the losers , with employees , and european competitiveness and growth will diminish .",0.55220485
china has been praised especially by the asia-pacific states for efforts to resolve the korean peninsula nuclear issue .,The bike is being ridden by a girl in a strange outfit,0.55275637
There is no man playing a harp,those expressions could have slightly different meanings especially when talking about finance .,0.5533062
"india , china ink border pact ; 8 other agreements",with this film garci does not expect to win any prizes .,0.5538565
a man seated is playing the guitar .,"the number of unique words in the vocabulary denotes the dimensionality , if words are used for the terms .",0.55440724
A little boy is running on the ground and playing with a little girl,The man is not feeding the snake with a mouse,0.5549575
a group of penguins is walking .,she told the inquiry that her husband had received assurances from his line manager and senior ministry officials that when he came forward his name would not be made public .,0.55550754
"op-ed columnist : for obama ? s second term , start here",The woman is slicing a tomato,0.5560577
"that is not a "" substantial drop "" !",a girl is putting on eye makeup .,0.55660796
lus in this frame modify a gradable attribute and describe intensities at the extreme positions on a scale .,A man in a blue cowboy hat is riding a white horse,0.5571581
"mr. mills declined to comment yesterday , saying that he never discussed personnel matters .",mailblocks was founded five years after webtv was acquired by microsoft for $ 425 million .,0.5577086
"yes , you should stretch before running , but not the sit down and reach kind of stretching .",There are no kids jumping on a trampoline,0.55825835
A little boy is running on the ground and playing with a little girl,contain or have a specific wording or information,0.55880904
A group of people are ice skating in a big city.,but the returns which make the american securities markets if attractive reflect a fragile political balance .,0.55935913
"washington , however , said more was needed to prevent complaints being filed in the first place .",Some tofu is being sliced by one woman,0.5599097
"Under the proposed terms of the transaction, and following the spinoff of PalmSource, Palm will exchange 0.09 shares for each share of Handspring.",A skunk looks at the camera.,0.5604603
have a strong desire or urge to do something .,A grey cat laying on a dining table.,0.5610105
england captain strauss retires from cricket,a dog with a red toy in it 's mouth .,0.56156105
police official s.k. tonapi told reuters at least 40 people had been killed and more than 100 wounded .,The man is not feeding the snake with a mouse,0.5621109
"he told the jury stubbs is a "" cold , calculating killer . """,a tan puppy being held and petted .,0.5626615
many killed in japan road tunnel collapse,The milk is being drunk by a cat,0.5632113
Some boys are jumping off a platform,he then appointed a working group to formulate the necessary changes to the policy of public spending and the fiscal policies .,0.56376076
Someone in a gorilla costume is playing a set of drums.,mailblocks was founded five years after webtv was acquired by microsoft for $ 425 million .,0.5643124
amendment 7 proposes certain modifications in the references to paragraphs .,a young asian girl is applying eyeliner .,0.5648627
"the former version of the european reaction ( what psychologists call "" the envy dollar ) only become more pénétrante .",a man standing in the mountains watching a sunset .,0.56541324
a dog is running through a creek with a stick in its mouth .,egypt court turns down mubarak 's release request,0.56596315
Recent work in model systems and acute myelogenous leukemia has suggested that expression of MCL-1 is a key determinant of resistance to ABT-737,parrot pushing a small shopping cart .,0.5665127
it is valid in all common interpretations of probability .,an explosion is booming in the desert .,0.5670637
framework consisting of an ornamental design made of strips of wood or metal .,The cat is playing passionately with a watermelon,0.5676142
An older child is playing with a doll while gazing out the window.,"the recipe i work from has you put the meat in the freezer , then pan sear it .",0.5681641
an old man in a black trench coat standing in a marketplace .,it is undeniable that intolerance reached at summits of the turkish government .,0.56871474
A snowboarder is jumping through the air,the international institute for strategic studies is located in london .,0.5692648
The chef is carefully pouring some oil into a pan,"mr. mills declined to comment yesterday , saying that he never discussed personnel matters .",0.56981486
because terminal 1 is not connected to terminal 6 .,a black and white cat and dog on a striped couch .,0.57036555
the woman is waterskiing .,the osce discussed kazakhstan 's bid to hold the osce presidency in 2009 .,0.57091606
it is undeniable that intolerance reached at summits of the turkish government .,write a computer programme .,0.57146657
Several people are sitting at small tables in a darkened room,put under the control and authority of a federal government .,0.57201666
There is no man shaking a container over a sink in the kitchen,suicide bomber kills 9 at pakistan political rally,0.5725667
A bunch of boys are playing with a ball in front of a large door made of wood,cite as an authority ; resort to ( as in an argument ) .,0.573117
france urges eu to be united on syria,mailblocks was founded five years after webtv was acquired by microsoft for $ 425 million .,0.5736674
israel threatens action against gaza aid ship,A woman is slicing a tomato,0.5742177
pay unsolicited and usually unwanted sexual attention to .,A grey cat laying on a dining table.,0.57476795
cater to popular taste to make popular and present to the general public ; bring into general or common use .,a young girl smiling with her head upside down,0.57531834
Looking to buy the latest Harry Potter?,The military officer is shouting at the recruits,0.5758685
australian pm insists no argument with indonesia,A grey cat laying on a dining table.,0.5764189
inclusion is the act of including and exclusion is the act of excluding .,Four athletes are with a man in a crowded stadium,0.57696927
A dog is opening a can of food,"ah , so many amazing memories ...",0.57751966
china has been praised especially by the asia-pacific states for efforts to resolve the korean peninsula nuclear issue .,There is no panda climbing,0.5780703
There is no man playing with a skull,"sanford , ex-governor of south carolina , to run for congress",0.5786201
terminals 1 and 6 are not connected,the success of the book is in itself a sign of ' malaise .,0.5791705
A dog is jumping in the air to catch a red ball,headlines in major iranian newspapers on july 29,0.5797206
they may also note that the french philosopher marcel gauchet called one of these recent its democracy against itself .,a red and white england bus drives down the street .,0.5802709
Two people are driving a jeep and a lady is sitting on the top of it,france pledges military aid in mali,0.5808213
a man is doing yoga .,hollywood accepts chinese censorship ( will movies get any better ? ),0.5813717
suicide bomber kills 12 in nigeria church,A close-up of a gray cat with green eyes.,0.5819221
the dog plays in the park .,maker aware of 40 % failure in hip implant,0.5824723
an objective or goal,Two dogs are resting on the beach,0.5830226
A child is looking seriously at the camera and getting out of a pool,several cows grazing on the median by the road .,0.58357286
it is undeniable that intolerance reached at summits of the turkish government .,study : college-educated weathered downturn best :,0.58412325
A group of men is fighting,it is valid in all common interpretations of probability .,0.5846735
Two children are climbing a tree,A cat is in a sandy area with the sand that is being stirred up into the air and several plants are in the background,0.58522326
ryanair reports record profits but warns growth likely to slow this year,a tan puppy being held and petted .,0.5857741
suicide bomber kills 9 at pakistan political rally,Two people in two chairs are reading pleasantly,0.5863245
inability of the heart to pump enough blood to sustain normal bodily functions .,A man is putting away a carrot,0.5868747
tell me exactly which system isn 't working right now ?,A woman is peeling food,0.58742476
"there are now 37 active probable cases in the gta , compared with 70 cases on june 6 .",Three men are practicing karate in a field,0.5879754
The bike is being ridden by a girl in a strange outfit,Sunderland 2-2 Bolton: Davies in at the double,0.5885259
There is no woman slicing an eggplant,"burt reynolds in intensive care in florida hospital after flu , rep says",0.58907604
roadside bomb ' kills eight afghan soldiers',A woman is slicing a tomato,0.5896263
hard-line jewish leader shot in jerusalem,"that is , on the screen of the apparatus , that will show the information about the validity of their document .",0.5901768
terminals 1 and 6 are not connected,chinese firm buys an american solar technology start-up,0.5907268
"the report shows that drugs sold in canadian pharmacies are manufactured in facilities approved by health canada , which serves a similar role as the fda for the canadian government .","talk or behave amorously , without serious intentions .",0.59127724
""" phoneme "" is a theoretical construct which probably can 't go away .",militants kill 6 soldiers in northwest pakistan,0.5918274
he then appointed a working group to formulate the necessary changes to the policy of public spending and the fiscal policies .,( mathematics ) the smallest whole number or a numeral representing this number .,0.5923779
A yellow dog is running on white snow on a very sunny day,turkish president calls for calm amid nationwide protests,0.5929281
remove water from a substance .,A man on inline skates is resting at a skate park,0.59347856
former nazi death camp guard demjanjuk dead at 91,"portraits of which , thanks to the choice of the camera and equipment , given the photograph classic .",0.5940287
A surfer is falling off the wave,the bulbs are on the same path with the battery,0.5945791
British soldier killed in southern Afghanistan,people forgave clinton for the lying because the question never should have been asked in the first place .,0.5951293
a black and white cat and dog on a striped couch .,"in hollywood movies for china , bureaucrats want a say",0.59567976
The American footballer is wearing a red and white strip,i found it difficult to mark just one answer as correct because all are .,0.5962299
A band is not performing on a stage,"a recent example is how a federal court rejected a lawsuit based on "" national security . """,0.5967803
taiwan coast guard launches new ships as south china sea tensions rise,inability of the heart to pump enough blood to sustain normal bodily functions .,0.5973306
A woman is throwing a potato peel,"wednesday ’ s decision is likely to please turkey , which has warned that the bill , if enacted , would seriously affect turkish-french ties .",0.59788084
obama visits tornado hit oklahoma,two white dogs are swimming in the water .,0.5984312
pakistani girls learn a hard lesson,A man is pouring rice a roni into a pan.,0.59898156
queen to name biggest ever carrier,Two dogs are running on the grass.,0.59953153
lus in this frame modify a gradable attribute and describe intensities at the extreme positions on a scale .,A person is wearing a red jacket and holding a beer,0.600082
the skateboarder rides the pipe wall at a skater park .,"The West Bengal government’s proposal was rejected after an Expert Committee examined it in two rounds of meeting. (File Photo/PIB)

West Bengal Republic Day tableau: Twenty-two proposals, 16 from states and union territories and six from central ministries — out of a total 56 have been short-listed for this Republic Day parade, the Defence Ministry said on Wednesday.

The Ministry had received 32 tableau proposals from states and union territories and 24 from central ministries and departments.

“Out of these, 22 proposals, comprising 16 states/UTs and 6 ministries/departments, have finally been short-listed for participation in the Republic Day Parade 2020 after a series of five meetings,” a statement by the ministry said.

The West Bengal government’s proposal was rejected after an Expert Committee examined it in two rounds of meeting, it said.

“The tableau proposal of the West Bengal government was not taken forward for further consideration by the Expert Committee after deliberations in the second meeting.

“It is pertinent to mention here that the tableau of the Government of West Bengal was short-listed for participation in the Republic Day Parade 2019 as an outcome of the same process,” it added.

There is a well-established system for selection of tableau for participation in the Republic Day Parade. The Ministry of Defence invites proposals from all states, union territories, central ministries and departments.

The proposals are then evaluated in a series of meetings of the Expert Committee comprising eminent persons in the fields of art, culture, painting, sculpture, music, architecture, choreography, etc.

The Committee examines the proposals on the basis of theme, concept, design and its visual impact before making its recommendations, the statement said.

Due to time constraints, only a limited number of tableau can be short-listed for participation in the parade. “The selection process in vogue, leads to participation of the best tableau in the parade,” the statement added.",0.6006324
a man standing in the mountains watching a sunset .,chinese firm buys an american solar technology start-up,0.60118246
world powers seek rare progress in iran nuclear talks,There is no one banging a camera lens against a nail,0.601733
the skateboarder rides the pipe wall at a skater park .,put under the control and authority of a federal government .,0.60228336
"bring two objects , ideas , or people together .",a group of teenagers are jumping in the air on the beach .,0.60283375
i had the same issue .,A grey dog is bouncing a tennis ball on its head in a grass field,0.603384
A person in a blue jacket is jumping off of a tall cement wall,"as executive vice president of new ventures , elias will report to joe tucci , emc 's president and chief executive .",0.6039345
The men are in the suitcases that are being packed in the trunk of a car,china army newspaper hits out at us 's prism programme,0.6044844
a group of teenagers are jumping in the air on the beach .,it varies by the situation .,0.6050347
five dead in canada train crash,A young boy is quickly jumping off a chair,0.60558516
"the note 's must-reads for tuesday , october 8 , 2013",A baby is sneezing and frightening another baby,0.60613537
there will be a gap where the bulb holder is supposed to be,put under the control and authority of a federal government .,0.6066859
It probably depends on the cut of meat.,a skier is jumping in the air over a snowfield near a mountain range .,0.6072361
a surfer does a flip on a wave .,connect or arrange into a chain by linking .,0.60778636
