sentence1,sentence2,similarity
"dick was an idea guy and a people guy , not a science guy .",Death Toll Rises to 84 in Pakistan Floods,0.085795954
"on tuesday , before byrd 's speech , fleischer said bush wanted ' ' to see an aircraft landing the same way that the pilots saw an aircraft landing .",Death Toll Rises to 84 in Pakistan Floods,0.08587829
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,It really isn't your problem how they are going to find a qualified person to do the job.,0.085941896
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A car is pulling off the side of the road onto the street.,0.08647325
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,There is no man standing beside a large and colorful birdcage,0.08649795
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A horse is being ridden by a guy,0.0867789
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A bearded man is sitting by a shopping cart and is dropping a cardboard sign,0.08716475
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,The man is drawing,0.08821619
A dog's tail is being pulled by a monkey,china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,0.088776216
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,There is no child holding a camera in front of his face,0.08905516
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,Nobody is folding a piece of paper,0.08959008
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,The red and brown dog is not digging its nose inside a holiday gift bag,0.090310745
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A person with a red hooded jacket and a black backpack is not walking near a rocky wall,0.090394914
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A man is shaking a drink,0.09076801
A homeless man is holding up a sign and is begging for money,china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,0.09100366
"TEHRAN (Tasnim) - The Netherlands' Foreign Minister Stef Blok is slated to pay an official visit to Iran on Friday and Saturday and hold talks with senior officials of the Islamic Republic on issues of mutual interest.

- Politics news -

In a statement on Wednesday, the Iranian Ministry of Foreign Affairs announced that the Dutch top diplomat will meet with President Hassan Rouhani and Foreign Minister Mohammad Javad Zarif.

The talks will be focused on bilateral, regional and international issues, according to the statement.

The visit would come as relations between Tehran and Amsterdam have soured in the past few years following the expulsion of two Iranian diplomats from the Netherlands in June 2018 and Tehran's reciprocal measure in February 2019.

After Iran's expulsion of two Dutch diplomats, the Netherlands summoned its ambassador to Tehran to hold consultations, and summoned the Iranian ambassador, describing the act as ""unacceptable"" and ""having negative consequences"" for bilateral relations.

The Dutch foreign ministry had earlier in June expelled the two Iranian diplomats.",overlapping subproblems means that the same subproblems are used to solve many different larger problems .,0.09141483
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,One woman is beating two eggs in the bowl and using a whisk made of wire,0.0914379
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A man is showing off a small monkey,0.09145697
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,Some food is being eaten by a man,0.09162784
There is no person wearing jeans sitting on top of a horse saddle,china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,0.091642655
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,There is no boy playing outdoors and there is no man smiling,0.09184582
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,The woman is not poking holes in the potato,0.09231671
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A young boy in the blue shirt is jumping into the water,0.092835724
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,An older child is playing with a doll while gazing out the window.,0.093024604
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,The person in the blue jacket is wearing a colorful helmet,0.09305
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,No young child is riding a three wheeled scooter down the sidewalk,0.09360129
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A car is riskily jumping over a girl,0.09371244
I'm thinking it's a bad idea.,china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,0.09393278
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,"A cat with a white coat, perched on a small wooden cabinet, is looking outside the window",0.09395368
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,Two young girls are sitting on the ground,0.094490446
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,Someone is beautifully playing the piano,0.094717786
You have to do what is right for you.,china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,0.09592345
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A brown and white dog is biting a dirty tennis ball in a dirt field,0.096257575
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,The man is not cutting the tape on the box,0.09695312
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A man is playing a guitar that is acoustic,0.097039945
"atomic theory is not an opinion , not a belief .",Death Toll Rises to 84 in Pakistan Floods,0.097089216
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,There is no maximum.,0.09774583
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,There is no boy walking across a bridge,0.0981861
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,There is no woman cooking eggs,0.09832974
"TEHRAN (Tasnim) - The Netherlands' Foreign Minister Stef Blok is slated to pay an official visit to Iran on Friday and Saturday and hold talks with senior officials of the Islamic Republic on issues of mutual interest.

- Politics news -

In a statement on Wednesday, the Iranian Ministry of Foreign Affairs announced that the Dutch top diplomat will meet with President Hassan Rouhani and Foreign Minister Mohammad Javad Zarif.

The talks will be focused on bilateral, regional and international issues, according to the statement.

The visit would come as relations between Tehran and Amsterdam have soured in the past few years following the expulsion of two Iranian diplomats from the Netherlands in June 2018 and Tehran's reciprocal measure in February 2019.

After Iran's expulsion of two Dutch diplomats, the Netherlands summoned its ambassador to Tehran to hold consultations, and summoned the Iranian ambassador, describing the act as ""unacceptable"" and ""having negative consequences"" for bilateral relations.

The Dutch foreign ministry had earlier in June expelled the two Iranian diplomats.",virtual attributes and methods can be shadowed / overridden .,0.09834825
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,The meat is being dropped into a pan,0.09840947
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,You don't need to know everything.,0.09869045
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A horse is running,0.09877448
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A woman in jeans is standing near a horse with a saddle,0.09881143
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,The onion is being cut by the man,0.09956849
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A man is cutting a thick rope with a sword,0.09984791
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,"Yes, you should mention it.",0.10019587
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A man is standing beside a large and colorful birdcage,0.10055929
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,There are two traditional ways to bend wood:,0.100816
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A person is writing,0.10094545
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A woman is mixing the content of a bowl,0.1012992
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,Potatoes are being sliced by a man,0.10133462
There is no dog chasing another or holding a stick in its mouth,china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,0.10191929
I'd say it primarily depends on two things:,china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,0.1019523
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A woman in a black and orange jacket throws a stick for a brown and black dog to fetch.,0.101999536
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,The dark skinned male is standing on one hand in front of a yellow building,0.10202404
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,The men in brown shorts are walking on the rocks beside a river,0.10203768
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A young child is running outside over the fallen leaves,0.10242398
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A girl is getting a tattoo removed from her hand,0.10255408
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,The lady is adding cheese to the sauce,0.10256351
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,The boy is not riding a bike on the top of a metal fence,0.10257061
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A boy is talking to a leaf,0.10284604
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,The white rally car is throwing mud into the air and is approaching a bend in the track,0.10302997
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,Some water is being casually drunk by a cat,0.10343609
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,There are no men fighting,0.10358661
The young girl in blue is having fun on a swing,china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,0.10395646
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,One man is standing on the top of the rocks with clouds behind them,0.10399516
A yellow school bus parked in a field.,china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,0.10400152
overlapping subproblems means that the same subproblems are used to solve many different larger problems .,Death Toll Rises to 84 in Pakistan Floods,0.104182296
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A hole is being burrowed by the badger,0.10434906
extend or spread outward from a center or focus or inward towards a center .,zimmerman acquitted in slaying,0.10449048
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A motorcyclist without a helmet is waiting on a blue motorcycle near the road,0.10471311
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,There is no cat eating corn on the cob,0.10471569
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A man is singing and playing the guitar,0.104775496
the pagerank is a recursive algorithm used by google to determine which webpages are more important than others .,Death Toll Rises to 84 in Pakistan Floods,0.10479441
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A man on a motorcycle is doing a trick,0.1048405
An onion is being sliced with a knife by the woman,china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,0.104857095
"an entity is in a specified state. when not explicitly specified , the state usually concerns the entity 's health , repair of functioning. the state is also often assessed with an evaluation and it may be specified to apply only to a particular parameter of the entity .","Malala, Snowden, Belarusians Short-Listed For Sakharov Prize",0.10509397
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,The ice hockey goalkeeper is not wearing a yellow jersey and is not defending the goal,0.10523816
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A man is abruptly falling off a horse on a track laid in the wild,0.10638094
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,There is no person slicing a potato,0.107344076
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,The skinny dog with the long tail is traveling through the field.,0.10833983
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,The man in a grey t-shirt is sitting on a rock in front of the waterfall,0.10932221
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,There is no bunny playing with a stuffed bunny,0.11031224
A woman is sitting wearing swim gear,china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,0.11115107
"copper can be useful for certain tasks due to the its metallic properties ( heats quickly , distributes heat evenly , etc .",Death Toll Rises to 84 in Pakistan Floods,0.11235253
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A man is making music with a flute,0.113123745
"while in motion , an impactor makes sudden , forcible contact with the impactee , or two impactors both move , mutually making forcible contact .",Death Toll Rises to 84 in Pakistan Floods,0.11416251
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,The dog is biting some droplets of water,0.11536225
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,There is no cyclist performing a jump on a bicycle,0.116280794
The woman is adding sugar to the meat slowly,china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,0.117096566
"if bulb a burns out , neither b nor c is in a closed path",Death Toll Rises to 84 in Pakistan Floods,0.118062854
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A group of people is not walking down the street and a person in a green hat is on the phone,0.11898524
"an entity is in a specified state. when not explicitly specified , the state usually concerns the entity 's health , repair of functioning. the state is also often assessed with an evaluation and it may be specified to apply only to a particular parameter of the entity .","Lee Phillip Bell, a co-creator of two of daytime television’s most successful and enduring soap operas, “The Young and the Restless” and “The Bold and the Beautiful,” died on Tuesday at her home in Los Angeles. She was 91.

Her death was confirmed by Eva Basler, a spokeswoman for the Bell family’s company, Bell-Phillip Television Productions.

Ms. Bell also hosted a daytime talk show in Chicago for more than three decades and as a broadcast journalist produced and narrated award-winning documentary specials.

She teamed up with her husband, William J. Bell, in creating “The Young and the Restless,” which has been on the air since 1973, and “The Bold and the Beautiful,” which celebrates its 33rd anniversary in March. The dramas have attracted millions of viewers while tackling difficult topics like incest, alcoholism and teen pregnancy.",0.119971424
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,Two dogs and a cat resting on a couch.,0.121000014
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,Two women sitting in chairs in a shop.,0.12191909
the state scientific center of applied microbiology has been working with western scientists to convert the complex into a biomedical manufacturing site .,Death Toll Rises to 84 in Pakistan Floods,0.123080716
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,Four girls are doing backbends and playing outdoors,0.12391744
extend or spread outward from a center or focus or inward towards a center .,Death Toll Rises to 84 in Pakistan Floods,0.124879874
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A blonde haired toddler swinging on a tire swing.,0.1256411
extend or spread outward from a center or focus or inward towards a center .,waba emerges new nlc president,0.12677348
"Picking the best games of the decade is an increasingly tough task. The number of titles keeps expanding while the number of platforms has blossomed beyond consoles and PCs. Players encounter so much content that the job of winnowing all that down to a top-10 list is daunting.

I haven’t played all the critically acclaimed titles. Games such as “Undertale” have escaped my purview, but I’ve played plenty of releases over the past 10 years. The list below isn’t based on quality per se, but it’s more personal. These are the games that had a lasting impact on me. They are the ones that I fondly remember or the titles that I still play today.

That’s partly why titles such as “Minecraft” and “Fortnite” aren’t on that list. Although those are the two most important releases of the decade, they aren’t ones that I played very much. With that said, here are the games that were the most important to me over the past decade.

1 “Pokemon Go” — This unconventional take on the popular franchise had a surreal level of popularity when it was released during the summer of 2016. That enthusiasm has died down but the game remains a force.

Of all the games I played this decade, this has had the biggest impact on my life. That’s because of the nature of Niantic’s location-based game. It’s a title that’s played outside in the real world and encourages players to explore their neighborhood to find pocket monsters.

That pushes players to interact face to face and opens up opportunities to foster bonds between players. The magic of “Pokemon Go” is how it manages to build community. It’s a game that has led to real-life friendships and even a commitment to running. It’s a mobile title that has enriched the lives of players because its a game that exists beyond the screen.

2 “Hearthstone” — I tried and failed to get into “Magic: The Gathering” as a teenager but I gave the collectible card game genre another chance with “Hearthstone.” I wasn’t disappointed. Part of the success of Blizzard’s game is that the developers simplified the gameplay elements and put it on mobile platforms and tablets.

It opened up the game to a huge audience and the accessible gameplay made it easy to pick up. The combination of the two has made it hugely successful and turned “Hearthstone” into a popular esport. The only black mark on its resume is the controversy over a Hong Kong protest this year.

3 “Dark Souls 2” — Those who love the Hidetaka Miyazaki’s “Souls” game have a moment when his games just click for them. They look beyond the difficulty and appreciate the lessons contained within the adventure. No other title this decade taught me more about patience, persistence and perseverance than “Dark Souls 2.”

This isn’t the best game of the series, but it is the one that hooked me on to this style of gaming. Every encounter is fraught with danger and players feel the tension in every fight. Yes, the game is difficult and it can be obtuse at times, but it’s also the most rewarding experience I’ve had this decade.

4. “The Last of Us” — One of the most overlooked aspects of modern gaming has been the performances of voice actors. That has changed thanks in part thanks to the work of Naughty Dog, and the performances by actors Troy Baker and Ashley Johnson in this post-apocalyptic masterpiece.

The visuals are gorgeous for its time and the gameplay mechanics are solid with a mix action and stealth, but it’s the world that Naughty Dog creates and the actors’ performances that invest players in the characters and transformed how we appreciate games.

5. “Red Dead Redemption” — This game kicked off the decade and set the bar for the open-world genre. The beautiful visuals coupled with an intriguing story and memorable protagonist in John Marston made this a game that fans enjoyed living with.

It’s an adventure that used its environment to its advantage, creating a distinct take on the wild west. One that few games have been able to match.

6. “Mass Effect 3” — This title capped off arguably the best video game trilogy in years. It was also the culmination of years of storytelling as BioWare wrapped up a journey that began in 2007. What’s notable about this project is how the choices players made over each chapter impacted the totality of the finale.

The ending itself was not without controversy and showed how games aren’t just one-way streets from developers to players. It is a collaboration in which those who make the games must listen to their audience.

7. “The Legend of Zelda: Breath of the Wild” — Nintendo’s first foray into an open-world “Zelda” was hugely successful and helped with the strong launch of the Nintendo Switch. “Breath of the Wild” was also the biggest departure from the series tried and true formula, but somehow it maintained the ethos of discovery and adventure. It was a series that needed a heavy dose of change and Eiji Aonuma and his team delivered.

8. “Monster Hunter World” — The disparity between the popularity of the “Monster Hunter” franchise in Japan and the U.S. has always been wide, but it has significantly narrowed thanks to this entry in the series. Not only has Capcom produced one of its most visually striking games, but by streamlining the mechanics it made it more approachable and addictive. All of this creates one of the best entries and one that broke out in the United States in a big way.

9. “Sid Meier’s Civilization V: Brave New World” — Every once in a while I have the urge to play a campaign of “Civilization.” Few franchises have had its hooks in me like that. The developer, Firaxis, has molded a successful franchise by launching a new chapter with improved visuals and mechanics, but over time, they have refined it through downloadable expansion packs. The process has made a great game perfect. The pinnacle of the series is “Brave New World,” where the team brings in ideas such as the World Congress, tourism and Great Works to add a new layer of depth to the late game. This game continues to be one I return to despite a solid sequel.

10. “Overwatch” — The rise of esports has been one of the major stories of the decade, and one of the games that capitalized on that is “Overwatch.” Blizzard’s team-based shooter was a hit because it allowed players of all skill levels to compete by allowing them to fulfill different roles. If someone doesn’t great quick-twitch skills or accuracy, they may have a talent at tactics or healing. That makes it more accessible and rewarding. I’ve spent hours playing with my brother and cousins and figuring out our own playstyles.

Blizzard has done a great job at cultivating “Overwatch” as an esport, and with its Overwatch League moving its teams to local markets in 2020 and a sequel on the way, the future looks bright for the game.",Death Toll Rises to 84 in Pakistan Floods,0.12782341
the conventional view is that the us and ussr fought it out in the body of vietnam .,Death Toll Rises to 84 in Pakistan Floods,0.1287349
"so at least based on the available data , it appears that voucher programs are neither improving the performance of program participants nor improving the quality of the public school systems .",Death Toll Rises to 84 in Pakistan Floods,0.12975222
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,An old fashioned wooden sailing ship in the ocean.,0.13072596
A black and white dog is jumping over a hurdle.,china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,0.13177432
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,"pull , or move with a sudden movement .",0.13267884
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A brown dog and a grey dog are fighting in the snow,0.13353632
"Lee Phillip Bell, a co-creator of two of daytime television’s most successful and enduring soap operas, “The Young and the Restless” and “The Bold and the Beautiful,” died on Tuesday at her home in Los Angeles. She was 91.

Her death was confirmed by Eva Basler, a spokeswoman for the Bell family’s company, Bell-Phillip Television Productions.

Ms. Bell also hosted a daytime talk show in Chicago for more than three decades and as a broadcast journalist produced and narrated award-winning documentary specials.

She teamed up with her husband, William J. Bell, in creating “The Young and the Restless,” which has been on the air since 1973, and “The Bold and the Beautiful,” which celebrates its 33rd anniversary in March. The dramas have attracted millions of viewers while tackling difficult topics like incest, alcoholism and teen pregnancy.",positive terminal is serperated from terminal 2,0.1345499
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,take something or someone away from somewhere,0.1356383
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,Two boys playing a game of flag football.,0.13644417
"As p16INK4a blocks the inactivation of pRb by cyclin-dependent kinases, and Arf blocks the inactivation of p53 by Mdm2-mediated proteolysis, both have the capacity to cause cell cycle arrest.","Lee Phillip Bell, a co-creator of two of daytime television’s most successful and enduring soap operas, “The Young and the Restless” and “The Bold and the Beautiful,” died on Tuesday at her home in Los Angeles. She was 91.

Her death was confirmed by Eva Basler, a spokeswoman for the Bell family’s company, Bell-Phillip Television Productions.

Ms. Bell also hosted a daytime talk show in Chicago for more than three decades and as a broadcast journalist produced and narrated award-winning documentary specials.

She teamed up with her husband, William J. Bell, in creating “The Young and the Restless,” which has been on the air since 1973, and “The Bold and the Beautiful,” which celebrates its 33rd anniversary in March. The dramas have attracted millions of viewers while tackling difficult topics like incest, alcoholism and teen pregnancy.",0.13759263
The BlueCore3-Multimedia includes a 16-bit stereo audio CODEC with dual ADC and DAC for stereo audio.,george zimmerman ' to be charged ' with killing trayvon martin,0.13852926
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,Football is being played by two competing teams,0.13949083
it depends on generally syntactic structure of two languages and -yes- some pragmatic issues .,"Lee Phillip Bell, a co-creator of two of daytime television’s most successful and enduring soap operas, “The Young and the Restless” and “The Bold and the Beautiful,” died on Tuesday at her home in Los Angeles. She was 91.

Her death was confirmed by Eva Basler, a spokeswoman for the Bell family’s company, Bell-Phillip Television Productions.

Ms. Bell also hosted a daytime talk show in Chicago for more than three decades and as a broadcast journalist produced and narrated award-winning documentary specials.

She teamed up with her husband, William J. Bell, in creating “The Young and the Restless,” which has been on the air since 1973, and “The Bold and the Beautiful,” which celebrates its 33rd anniversary in March. The dramas have attracted millions of viewers while tackling difficult topics like incest, alcoholism and teen pregnancy.",0.14052378
eurozone agrees greece bail-out,Two recent studies used RNAi-mediated Tet2 knock-down in vitro to suggest that TET2 depletion led to impaired hematopoietic differentiation and to preferential myeloid commitment.,0.14137702
overlapping subproblems means that the same subproblems are used to solve many different larger problems .,Tamerlan Tsarnaev buried in Virginia,0.14245814
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,cause to skip over a surface .,0.14341816
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A grey cat laying on a dining table.,0.14415526
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,A woman is parking a blue bicycle and is wearing lots of riding helmets,0.14530611
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,Four athletes are with a woman in a crowded stadium,0.14618805
"TEHRAN (Tasnim) - The Netherlands' Foreign Minister Stef Blok is slated to pay an official visit to Iran on Friday and Saturday and hold talks with senior officials of the Islamic Republic on issues of mutual interest.

- Politics news -

In a statement on Wednesday, the Iranian Ministry of Foreign Affairs announced that the Dutch top diplomat will meet with President Hassan Rouhani and Foreign Minister Mohammad Javad Zarif.

The talks will be focused on bilateral, regional and international issues, according to the statement.

The visit would come as relations between Tehran and Amsterdam have soured in the past few years following the expulsion of two Iranian diplomats from the Netherlands in June 2018 and Tehran's reciprocal measure in February 2019.

After Iran's expulsion of two Dutch diplomats, the Netherlands summoned its ambassador to Tehran to hold consultations, and summoned the Iranian ambassador, describing the act as ""unacceptable"" and ""having negative consequences"" for bilateral relations.

The Dutch foreign ministry had earlier in June expelled the two Iranian diplomats.",you burn more calories digesting protein than you do carbohydrates and fat .,0.14732714
i 've recently bought two sit / stand galant tables from ikea and i 'm quite happy with them .,Death Toll Rises to 84 in Pakistan Floods,0.14831367
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,it is always difficult when parents refuse to see what seems obvious to a teacher .,0.14924964
assign to or arrange into categories,"Lee Phillip Bell, a co-creator of two of daytime television’s most successful and enduring soap operas, “The Young and the Restless” and “The Bold and the Beautiful,” died on Tuesday at her home in Los Angeles. She was 91.

Her death was confirmed by Eva Basler, a spokeswoman for the Bell family’s company, Bell-Phillip Television Productions.

Ms. Bell also hosted a daytime talk show in Chicago for more than three decades and as a broadcast journalist produced and narrated award-winning documentary specials.

She teamed up with her husband, William J. Bell, in creating “The Young and the Restless,” which has been on the air since 1973, and “The Bold and the Beautiful,” which celebrates its 33rd anniversary in March. The dramas have attracted millions of viewers while tackling difficult topics like incest, alcoholism and teen pregnancy.",0.150246
Eukaryotic small G-proteins are often controlled through the balancing actions of GAPs and GEFs.,wikileaks soldier bradley manning acquitted of aiding the enemy,0.15110572
families of # newtown victims look for answers on # gun violence # nra,Two recent studies used RNAi-mediated Tet2 knock-down in vitro to suggest that TET2 depletion led to impaired hematopoietic differentiation and to preferential myeloid commitment.,0.15219891
"TEHRAN (Tasnim) - The Netherlands' Foreign Minister Stef Blok is slated to pay an official visit to Iran on Friday and Saturday and hold talks with senior officials of the Islamic Republic on issues of mutual interest.

- Politics news -

In a statement on Wednesday, the Iranian Ministry of Foreign Affairs announced that the Dutch top diplomat will meet with President Hassan Rouhani and Foreign Minister Mohammad Javad Zarif.

The talks will be focused on bilateral, regional and international issues, according to the statement.

The visit would come as relations between Tehran and Amsterdam have soured in the past few years following the expulsion of two Iranian diplomats from the Netherlands in June 2018 and Tehran's reciprocal measure in February 2019.

After Iran's expulsion of two Dutch diplomats, the Netherlands summoned its ambassador to Tehran to hold consultations, and summoned the Iranian ambassador, describing the act as ""unacceptable"" and ""having negative consequences"" for bilateral relations.

The Dutch foreign ministry had earlier in June expelled the two Iranian diplomats.",a dog licks up a baby 's drool .,0.15315929
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,People are walking outside the building that has several murals on it,0.15415408
Eukaryotic small G-proteins are often controlled through the balancing actions of GAPs and GEFs.,sarkozy to sue after gaddafi cash claim bursts into campaign,0.15529756
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,"with a camera and a system of recognition of forms and faces , this "" see "" can know how many people in the place , which they are - including remember what they occupy positions - and listen and hear the keywords of their conversations .",0.15602782
china-eu 2020 strategic agenda for cooperation released at 16th china-eu summit,the terminals must have a difference in electrical states to have voltage,0.15709154
A brown and white dog is biting a dirty tennis ball in a dirt field,Death Toll Rises to 84 in Pakistan Floods,0.15808305
edward snowden 's father in moscow,Two recent studies used RNAi-mediated Tet2 knock-down in vitro to suggest that TET2 depletion led to impaired hematopoietic differentiation and to preferential myeloid commitment.,0.15901439
