sentence1,sentence2,similarity
foreign exchange rates in singapore,two girls holding sacks are standing in a field .,0.5706184
A monkey is wading through a river,9 / 11 defendants ignore judge at guantanamo hearing,0.5710878
The person is flying through the air on a bicycle,u.s. says saddened by shooting on afghan civilians,0.5715862
A group of men is playing with a ball on the beach,former british pm margaret thatcher dies,0.5720432
A baby is playing with a doll,"Sustainable fisheries plan for Caribbean Netherlands

A means of existence under threat.

BONAIRE--A 2019 policy brief was just released, outlining requirements for sustainably managing fisheries within the Caribbean Netherlands. Using five different studies, a four-phase roadmap was created to bring local stakeholders and government legislators together to secure the future of local fish stocks.

Without action, a collapse of important fish species could be right around the corner, stated the Dutch Caribbean Nature Alliance (DCNA).

“Maintaining healthy coral reef and fish populations is fundamental in sustaining both the traditional way of life and ever-increasing tourism throughout the Caribbean. Although fisheries within this region are better managed today than they were in previous decades, the Caribbean is still facing an overall decrease in fish stocks.

“Managing the remaining fish populations requires balancing local cultural traditions with the reality of today's environmental conditions. Therefore, this must be a collaborative effort between residents, local and national governments, NGOs and buyers.”

According to the release, to better define the challenges and needs of local fisheries five different studies were conducted on historical fisheries, market analyses, communication and awareness, social mapping and co-management. The goal was to provide insight into how these local fisheries can be improved and sustained for years to come.

Although the final outcome of two of these studies are not yet available, preliminary results have been released to support the upcoming Sustainable Fisheries Plan by the Dutch Ministry of Agriculture, Nature and Food Quality LNV. Mac & Field consultants, in collaboration with World Wildlife Fund (WWF) NL, used these to produce a policy brief to help in the creation of the Sustainable Fisheries Plan.

A common finding throughout each of these studies was that sustainable fishing practices are mostly lacking throughout the Caribbean Netherlands. This has led to an overexploitation or full exploitation of almost all commercial fish stocks.

Although the Ministry of LNV is responsible for fisheries management, implementation and regulation is not possible without the support from all stakeholders. This requires that enough resources are dedicated to this process (e.g. fisheries staff and budget within the local public entities) and open communication between stakeholders providing a feedback loop to meet the evolving needs of each island.

“Emphasising a co-management approach ensures the unique needs and desires of local stakeholders are considered in the design and implementation of a Sustainable Fisheries Management Plan. Fishermen must be included throughout each step of this process to maximise the likelihood that these regulations are implemented and complied with. Furthermore, new and non-traditional fishing activities (such as foreign fishing operations) should be considered within the management plan as well,” added DCNA.

“If left unmanaged, a collapse of certain local fish species is likely. As fish stocks continue to decrease, local and foreign demand continues to increase while coral reefs essential for healthy fisheries continue to decline. By working together, a truly Sustainable Fisheries Management Plan can and should be created and implemented ensuring fish stocks are available to local fishermen for many years to come.”",0.572437
cardinals enter vatican for historic vote,A man wearing a white shirt and red and black shorts is running on the sidewalk.,0.57296646
"the world 's largest software company said it recognized the difficulty the multiple patches posed for companies , and set out to make it easier for them to apply the updates .",A man is running on the road,0.57341003
A boy climbs a forest hill.,venezuela expels three u.s. diplomats,0.5739014
a person is riding a skateboard in the air above a ramp .,"us , uk set to agree emergency oil stocks release",0.57432634
a little boy is singing and playing a guitar .,former british pm margaret thatcher dies,0.5748155
ukrainian presidency says deal reached at crisis talks,A man is playing a small flute,0.57526827
A boy climbs a forest hill.,former british pm margaret thatcher dies,0.5757576
The dog is chasing the ball,former british pm margaret thatcher dies,0.5761878
the man is catching a ball,voting canceled in three provinces in tense thai election,0.5766837
The man is playing the drums,an alternative would be to expose her solely or additionally to hindi in daycare .,0.5771318
guatemala overturns former dictator 's genocide conviction,a man is showing his dog to the camera .,0.5776039
A cat is swinging on a fan,9 / 11 defendants ignore judge at guantanamo hearing,0.5780892
ukrainian presidency says deal reached at crisis talks,The man is playing a game on a lawn,0.57854927
A boy is standing in the cold water,At least one of the three women is talking to the others.,0.5790547
venezuela expels 3 u.s. diplomats,The wave is being ridden by a surfer,0.57949126
destruction of syria 's chemical weapons could prove difficult,"A woman, who is seated, is singing a song and playing the guitar",0.5799506
lance armstrong stripped of tour de france titles,Fish is being cooked by a woman,0.5804354
The man is playing the drums,"margaret thatcher , former u.k. pm , dead at 87",0.58086926
heavy rains leave 18 dead in philippines,A baby is playing with a doll,0.5813544
"us , uk set to agree emergency oil stocks release",A man is dancing on the road,0.5818355
a man is playing on a guitar and singing .,syrians trade blame over blasts,0.5822906
spanish jobless rate soars past 25 per cent,Two dogs on a lawn are playing with a plastic toy,0.582737
eu set for new sanctions on iran,The wave is being ridden by a surfer,0.5832233
the woman is playing the violin .,South Korean Soldier Kills Comrades And Flees,0.5836829
ukrainian presidency says deal reached at crisis talks,A man is dancing on the road,0.5841514
The dog is chasing the ball,the chinese government has strictly censored china 's chemical imports and exports according to the law in recent years .,0.58460397
foreign exchange rates in singapore,A person is stupidly throwing a cat at the ceiling,0.58507663
a person is riding a skateboard in the air above a ramp .,venezuela expels 3 u.s. diplomats,0.5855506
a man mixes vegetables in a pot .,syrian army retakes crusader castle from rebels,0.5860164
A monkey is wading through a river,"u.s. , eu cautiously welcome iran 's proposal to restart nuclear talks",0.5864796
new legit download service launches with pc users in mind .,venezuela expels three u.s. diplomats,0.5869525
"russia , china veto un resolution on syria killings",a woman is dancing in the street .,0.5874032
Goa building collapse death toll touches 15,a man is showing his dog to the camera .,0.5878726
death toll ' rises to 17 ' after typhoon strikes japan,the man is catching a ball,0.5883438
"the world 's largest software company said it recognized the difficulty the multiple patches posed for companies , and set out to make it easier for them to apply the updates .","A woman, who is seated, is singing a song and playing the guitar",0.5888105
foreign exchange rates in singapore,A little kid is wearing a hat and is walking in the dry sand,0.5892837
The person is flying through the air on a bicycle,voting canceled in three provinces in tense thai election,0.58974755
A great singer is dancing on the ceiling,"Sustainable fisheries plan for Caribbean Netherlands

A means of existence under threat.

BONAIRE--A 2019 policy brief was just released, outlining requirements for sustainably managing fisheries within the Caribbean Netherlands. Using five different studies, a four-phase roadmap was created to bring local stakeholders and government legislators together to secure the future of local fish stocks.

Without action, a collapse of important fish species could be right around the corner, stated the Dutch Caribbean Nature Alliance (DCNA).

“Maintaining healthy coral reef and fish populations is fundamental in sustaining both the traditional way of life and ever-increasing tourism throughout the Caribbean. Although fisheries within this region are better managed today than they were in previous decades, the Caribbean is still facing an overall decrease in fish stocks.

“Managing the remaining fish populations requires balancing local cultural traditions with the reality of today's environmental conditions. Therefore, this must be a collaborative effort between residents, local and national governments, NGOs and buyers.”

According to the release, to better define the challenges and needs of local fisheries five different studies were conducted on historical fisheries, market analyses, communication and awareness, social mapping and co-management. The goal was to provide insight into how these local fisheries can be improved and sustained for years to come.

Although the final outcome of two of these studies are not yet available, preliminary results have been released to support the upcoming Sustainable Fisheries Plan by the Dutch Ministry of Agriculture, Nature and Food Quality LNV. Mac & Field consultants, in collaboration with World Wildlife Fund (WWF) NL, used these to produce a policy brief to help in the creation of the Sustainable Fisheries Plan.

A common finding throughout each of these studies was that sustainable fishing practices are mostly lacking throughout the Caribbean Netherlands. This has led to an overexploitation or full exploitation of almost all commercial fish stocks.

Although the Ministry of LNV is responsible for fisheries management, implementation and regulation is not possible without the support from all stakeholders. This requires that enough resources are dedicated to this process (e.g. fisheries staff and budget within the local public entities) and open communication between stakeholders providing a feedback loop to meet the evolving needs of each island.

“Emphasising a co-management approach ensures the unique needs and desires of local stakeholders are considered in the design and implementation of a Sustainable Fisheries Management Plan. Fishermen must be included throughout each step of this process to maximise the likelihood that these regulations are implemented and complied with. Furthermore, new and non-traditional fishing activities (such as foreign fishing operations) should be considered within the management plan as well,” added DCNA.

“If left unmanaged, a collapse of certain local fish species is likely. As fish stocks continue to decrease, local and foreign demand continues to increase while coral reefs essential for healthy fisheries continue to decline. By working together, a truly Sustainable Fisheries Management Plan can and should be created and implemented ensuring fish stocks are available to local fishermen for many years to come.”",0.5902124
i don 't think that positivism is a position of mostly leftist philosophers .,Hay is being eaten by a cow,0.59067506
a cat is rubbing against baby 's face .,taliban prison break : 250 militants escape after attack on pakistan jail,0.5911455
the puppy played with a blue tennis ball .,kerry call on congress to end shutdown,0.59161353
spanish jobless rate soars past 25 per cent,two dogs are running on the grass .,0.5920742
Three women cook.,The man is playing a game on a lawn,0.59254396
penn state football slammed with ncaa sanctions,a man is playing on a guitar and singing .,0.59300613
A man is riding a horse by a creek.,"china welcomes us , russia deal on syria chemical weapons",0.59347856
A baby is playing with a dog ,6 killed in afghan capital mosque attack,0.59394157
A guitar is being played by a girl,anti-american protests over film expand to nearly 20 countries,0.5944069
The person is flying through the air on a bicycle,morsi ? s slurs against jews in 2010 uncovered,0.5948731
the beaver is being petted .,"margaret thatcher , former u.k. pm , dead at 87",0.59534264
"yes , i 've assumed that all packaging would be recyclable in my argument .",Three men are lying on a hill and looking at the mountains and sky,0.59580076
"facility for secure storage of things , often money",the worst part is that he 's not even a leafs fan !,0.5962702
A dog is swimming after a ball,kerry call on congress to end shutdown,0.5967413
a herd of elephants are walking along a trail .,if the damaged lightbulb is contained in the closed circuit,0.59720814
"if you want to buy a house or a suv , again , who cares ?",The man is playing the drums,0.5976679
"the federal government 's own unemployment figures and the current condition of the housing and other consumer markets belie any published numbers handed out by the left , the white house or cbo .",A baby is playing with a dog ,0.59813714
The woman is not poking holes in the potato,pakistan to release senior taliban commander on saturday,0.5986016
the worst part is that he 's not even a leafs fan !,"u.s. , eu cautiously welcome iran 's proposal to restart nuclear talks",0.59907055
"terminals 1 , 2 and 3 are separated from the positive battery terminal by a gap",A man is riding a horse by a creek.,0.59953713
"u.s. , eu welcome iran 's offer to restart nuclear talks",A woman is dancing alone,0.6000011
"us , uk set to agree emergency oil stocks release",A woman is petting a dog near a stone path,0.6004677
A woman is taking a bath.,No race car is on a road in front of a grassy parking area,0.6009326
the man is feeding a mouse to the snake .,"margaret thatcher , former u.k. pm , dead at 87",0.6013999
China FM hosts senior ASEAN officials,a polar bear is sliding across the snow .,0.6018667
"2 killed , dozens injured by blast in southwest pakistan",we ourselves often represent european citizens .,0.6023365
The black dog is walking through the tall grass,no update on nelson mandela 's condition,0.6027987
a man sings with a guitar .,taliban prison break : 250 militants escape after attack on pakistan jail,0.60326767
a man and a woman are riding on a bicycle .,stock index futures signal early losses,0.6037309
pakistani mob kills man ' for burning koran',The white dog wearing reindeer ears is close to a brown dog,0.60419714
collection of names and addresses to serve as recipients of information content,the ballerina is dancing .,0.6046636
blitzbokke beaten by nz,a woman is applying cosmetics to her eyelid .,0.6051297
each player had markedly different theories and explanations on the situation .,A baby is playing with a doll,0.60559684
the company said it would issue revised guidance for the full fiscal year next month when it releases its q2 results .,A man is carrying a woman,0.60606325
brain aging linked to sleep-related memory decline,A man in a maroon bathing suit swings on a rope on a lake.,0.60652816
the boy fell off his bike .,Venezuelans urged to vote in presidential election,0.60699373
putting spice into dutch cooking,the boy fell off his bike .,0.60746276
it is widely expected to give bair formal approval to offer the plane for sale to airlines .,the man is catching a ball,0.6079272
two palestinians die in attacks on israelis ahead of kerry visit,how can i replace my light fixture with a ceiling fan ?,0.6083917
one white boy and one black boy stand with arms around each other .,"margaret thatcher , former u.k. pm , dead at 87",0.6088604
The men are acting on a stage,A woman is frying some food,0.6093267
"us , uk set to agree emergency oil stocks release","If not, don't do that and spend that time with something you like to do.",0.60979325
no update on nelson mandela 's condition,2 young girls are sitting in front of a bookcase and 1 is reading a book.,0.6102575
'israeli ' arrested in yemen mossad spy,the beaver is being petted .,0.6107246
the bicyclists are crossing a bridge in the rain .,Publisher acquitted in privacy case,0.61118937
"israeli forces arrest 21 palestinians overnight , clash with locals",A child is running in and out of the waves of the ocean,0.6116569
nytimes : victory for anthony and for knicks,The snowboarder is leaping over white snow,0.6121224
A man is playing a small flute,two girls holding sacks are standing in a field .,0.61258817
A boy is playing the violin onstage.,"south korea reports 14th mers death , 12 new cases",0.6130551
'israeli ' arrested in yemen mossad spy,two black dogs are playing in a grass .,0.61352104
CIA chief visits Israel for Syria talks,Two adults are standing on a scooter in a field of flowers,0.6139887
The dark skinned male is standing on one hand in front of a yellow building,us files espionage charges against snowden over leaks,0.61445415
The dog is chasing the ball,a woman sits alone against a brick wall,0.61492014
voting canceled in three provinces in tense thai election,a young boy jumping into a lake .,0.61538625
Two dogs of different breeds are looking at each other across a street,There is no man playing a wooden flute,0.6158526
A man is carrying a woman,us says chemical weapons used in syria,0.61631775
a woman is dancing in the street .,"they need to be funded and organised on a state-wide basis , these tiny school districts make no sense .",0.6167849
"Nvidia will take advantage of MediaQ customers, which include such players as Siemens AG, Sharp, Philips, Dell, Mitsubishi and Sony Corp.",A man and a woman are outside and are wearing light colored shirts,0.6172504
the boy is stuck in the door of the doghouse .,A woman is being handed volleyballs by another woman,0.6177183
mumbai is 2nd costliest indian city to live in,a young boy jumping into a lake .,0.61818373
A woman is riding a brown horse,britain risks new recession,0.6186497
at least 18 killed in afghan bomb attacks : officials,A woman is sitting wearing swim gear,0.6191152
The dancer is dancing in front of the sound equipment,it has the effect of augmenting the potency of the big countries to the detriment of babies .,0.6195822
Two boys are laying in the ocean far to the beach,cool stuff : 6 trends we saw at ces 2013 -,0.6200483
putting spice into dutch cooking,A tan skinned kid is looking at the camera,0.6205138
"us , uk set to agree emergency oil stocks release",a woman is slicing a pepper .,0.6209804
lance armstrong stripped of tour de france titles,A small tree is being eaten by a baby elephant,0.6214472
A man is dancing on the road,the osce discussed the possible extension of the osce 's mission in kosovo .,0.6219138
"A woman, who is seated, is singing a song and playing the guitar",there 's no chance of a fair trial .,0.6223793
"By Jonah DeChants

Ben Carson, secretary of the Department of Housing and Urban Development, made news earlier this year for his statements about transgender people.

In a September meeting with HUD staff, Carson remarked that he was concerned about ""big, hairy men"" trying to use women's shelters. It is reported that his comments upset the HUD staff in attendance, causing one women to leave the room in protest.

Carson later doubled down on his comments in a congressional hearing, declining to apologize and saying ""I think this whole concept of political correctness – you can say this, you can't say that, you can't repeat what someone said – is total foolishness.""

While his comments demonstrate a lack of understanding of the needs of transgender people, his agency's moves to remove protections represent a real threat for transgender Americans who need shelter.

As my research shows, transgender people experience high rates of discrimination in housing and shelter services, exacerbating their already elevated rates of homelessness.

Disproportionate Risk of Homelessness

According to the 2017 U.S. Trans Survey, a survey of more than 27,000 transgender people across the U.S. conducted by the nonprofit National Center for Transgender Equality, 30% have experienced homelessness at some point in their lives. Twelve percent report at least one episode of homelessness in the last year.

Once they become homeless, transgender people are also likely to experience discrimination and harassment when seeking shelter services. A study by the Center for American Progress found that 21% of shelters refuse to serve transgender women.

While in a shelter, 70% of U.S. Trans Survey respondents reported harassment, sexual or physical assault due to their transgender identity.

This discrimination makes transgender people hesitant to seek shelter – more than a quarter of respondents reported avoiding staying in shelter due to fear or mistreatment.

Best Practices

There is a small but growing body of literature on the experiences and needs of transgender people living in homeless shelters.

Organizations that work on LGBTQ housing access, such as the National Center for Transgender Equality and True Colors United, recommend that shelters respect clients’ self-identified gender as best practice for housing transgender clients.

In practice, this can include housing clients in the dorm of their self-identified gender; offering private living and bathing spaces; training shelter staff about transgender identities; and adopting inclusive language in administrative paperwork, such as intake forms.

Recognizing both the high levels of need and the unique challenges faced by transgender people experiencing homelessness, the National Coalition for the Homeless adopted a nondiscrimination policy in 2003, which protects people on the basis of gender identity and expression.

In 2016, HUD implemented new regulations to protect transgender people from discrimination in housing services. The Gender Identity Rule clarified policies for single-gender shelter facilities with shared sleeping or living spaces.

It required all HUD funding recipients to respect the gender identity of transgender clients, housing them in facilities that align with their gender identity rather than their birth sex. It also removed a previous prohibition against asking about clients' gender identity, allowing providers to ask about gender identity and house clients accordingly.

The rule included extensive guidance of how to safely house transgender clients, including information about bathroom facilities and how to deal with concerns or harassment from other clients.

Weakened Regulations

While the Gender Identity Rule provided important protections, I also see significant weaknesses.

The nondiscrimination protections apply only to organizations which receive federal funding. Some shelters are run and funded by private, and often religious, organizations, and therefore do not have to follow this rule.

Enforcement mechanisms are also weak. Individuals who have experienced discrimination may submit a complaint to HUD's Office of Fair Housing and Equal Opportunity. However, people experiencing homelessness may not be aware of their rights or have the capacity to submit a complaint while struggling to meet their basic needs.

What's more, the protections that this rule offers may soon be undone.

In May, HUD proposed a new rule that would give housing providers who get federal funding the right to establish their own policies regarding how to house transgender clients. The proposed rule states that organizations may use a client's sex to make decisions about where and how to house them, without providing any guidance about how to determine an individual's sex.

The proposed rule is now working its way through the regulatory process, with advocacy groups meeting with HUD to discuss its potential impact. It is also supposed to go through a period of public comment.

HUD has also scaled back enforcement of the Fair Housing Act, which protects against discrimination in housing based on race, religion, sex, ability, and other protected classes, by freezing investigations into discriminatory practices. This freeze includes investigations into discrimination against parolees and former inmates, people with disabilities and racial or ethnic minorities.

The administration's decision to halt these investigations implies that they do not consider nondiscrimination protections to be a priority. That can further endanger transgender people experiencing discrimination in shelters and housing services.

This article was written by Jonah DeChants, postdoctoral fellow at Colorado State University for The Conversation. It was originally published on Dec. 16 and has been republished with permission.",the man is catching a ball,0.6228456
china 's anger at north korea overcomes worry over u.s. stealth flights,A man is lumping dough,0.6233121
A dog is jumping on a trees in the shades,Two men are leaving the stage,0.6237782
A dog is jumping on a trees in the shades,"the federal government 's own unemployment figures and the current condition of the housing and other consumer markets belie any published numbers handed out by the left , the white house or cbo .",0.6242443
"two years ago , the house passed a similar version that floundered in the senate .",A man in a maroon bathing suit swings on a rope on a lake.,0.62471044
Two dogs are resting together in the grass,6 killed in afghan capital mosque attack,0.62517685
a red and white race car racing on a dirt racetrack .,brain aging linked to sleep-related memory decline,0.6256428
"yes , i 've assumed that all packaging would be recyclable in my argument .",a man is carrying another man on his back .,0.62610847
China FM hosts senior ASEAN officials,a red dog jumps an catches a tennis ball in its mouth .,0.62657523
the new york times : chinese firm buys u.s. solar start-up,Five people are standing with three dogs in the green field beside the road,0.62704057
a woman equestrian riding a horse .,"however , the patent is assigned to stanford university and not to google .",0.6275078
A man is jumping a wall,us helping get arms to syria rebels,0.6279732
"the vulnerability affects windows nt 4.0 , nt 4.0 terminal services edition , xp and 2000 , as well as windows server 2003 .",A dog is running through a field and is chasing a ball,0.62844
"for the full 12-month period , high-speed cable modem connections increased by 49 percent .",Two men are leaving the stage,0.62890553
"5 taliban , 5 afghan police killed in ambushes",a small bird standing on a log at the waters edge .,0.62937236
A black dog is sitting in the grass and keeping its mouth closed,why hate people because they are successful ?,0.6298387
A boy is walking across a bridge,A woman is not frying fish,0.63030463
The person is flying through the air on a bicycle,( cause to ) become less clear or indistinct,0.63077086
"study intensively , as before an exam .",nato soldier killed in s. afghanistan,0.6312371
"5 taliban , 5 afghan police killed in ambushes",Fish is being cooked by a woman,0.63170373
The black dog is walking through the tall grass,champions trophy : india v south africalive,0.6321693
"never , did i ever , did i say blacks were going to riot .","Sustainable fisheries plan for Caribbean Netherlands

A means of existence under threat.

BONAIRE--A 2019 policy brief was just released, outlining requirements for sustainably managing fisheries within the Caribbean Netherlands. Using five different studies, a four-phase roadmap was created to bring local stakeholders and government legislators together to secure the future of local fish stocks.

Without action, a collapse of important fish species could be right around the corner, stated the Dutch Caribbean Nature Alliance (DCNA).

“Maintaining healthy coral reef and fish populations is fundamental in sustaining both the traditional way of life and ever-increasing tourism throughout the Caribbean. Although fisheries within this region are better managed today than they were in previous decades, the Caribbean is still facing an overall decrease in fish stocks.

“Managing the remaining fish populations requires balancing local cultural traditions with the reality of today's environmental conditions. Therefore, this must be a collaborative effort between residents, local and national governments, NGOs and buyers.”

According to the release, to better define the challenges and needs of local fisheries five different studies were conducted on historical fisheries, market analyses, communication and awareness, social mapping and co-management. The goal was to provide insight into how these local fisheries can be improved and sustained for years to come.

Although the final outcome of two of these studies are not yet available, preliminary results have been released to support the upcoming Sustainable Fisheries Plan by the Dutch Ministry of Agriculture, Nature and Food Quality LNV. Mac & Field consultants, in collaboration with World Wildlife Fund (WWF) NL, used these to produce a policy brief to help in the creation of the Sustainable Fisheries Plan.

A common finding throughout each of these studies was that sustainable fishing practices are mostly lacking throughout the Caribbean Netherlands. This has led to an overexploitation or full exploitation of almost all commercial fish stocks.

Although the Ministry of LNV is responsible for fisheries management, implementation and regulation is not possible without the support from all stakeholders. This requires that enough resources are dedicated to this process (e.g. fisheries staff and budget within the local public entities) and open communication between stakeholders providing a feedback loop to meet the evolving needs of each island.

“Emphasising a co-management approach ensures the unique needs and desires of local stakeholders are considered in the design and implementation of a Sustainable Fisheries Management Plan. Fishermen must be included throughout each step of this process to maximise the likelihood that these regulations are implemented and complied with. Furthermore, new and non-traditional fishing activities (such as foreign fishing operations) should be considered within the management plan as well,” added DCNA.

“If left unmanaged, a collapse of certain local fish species is likely. As fish stocks continue to decrease, local and foreign demand continues to increase while coral reefs essential for healthy fisheries continue to decline. By working together, a truly Sustainable Fisheries Management Plan can and should be created and implemented ensuring fish stocks are available to local fishermen for many years to come.”",0.632636
chinese shares close lower wednesday,The young child is riding a three wheeled scooter down the sidewalk,0.6331019
