sentence1,sentence2,similarity
"recalling pain of guns ? toll , mayors urge bills ? passage",The dog is running through the dry sand,0.10386567
Three bicyclists crossing a bridge in a city.,Oil is being poured into the pan by the woman,0.10388011
Two people dressed in green and red costumes are outside on the sidewalk,the boy is playing the piano .,0.10416249
The man is sprinkling cheese on the pizza,1 killed in bangladesh protest,0.10422082
us drone kills six militants in pakistan : officials,An older man and a woman are riding bikes on the boardwalk near the water,0.10426952
Four ladies in swimsuits play sand volleyball on the beach.,A little boy in clothes dyed in red is jumping into the air,0.10433268
The man is sprinkling cheese on the pizza,protesters swamp streets to reclaim revolution,0.10498848
5 wounded in ohio school shooting,Nobody is standing in the ocean and watching the sunset,0.105241664
One woman is peeling a potato,a boy is walking across a bridge .,0.10556075
A young boy covered in grass is jumping near a wooden fence,a woman is swimming in the water .,0.10622013
Two white puppies are playing near water,a man on a mountain bike going down an incline .,0.106344305
One woman is peeling a potato,A man is hanging on the ledge of a balcony,0.10649122
don 't want to read and run but i don 't know what to say .,The man is sprinkling cheese on the pizza,0.10683371
Three bicyclists crossing a bridge in a city.,The man is cautiously feeding a mouse to the snake,0.10775711
a creased or bent form,Nobody is standing in the ocean and watching the sunset,0.107831836
The man is sprinkling cheese on the pizza,advance or set forth in court .,0.10792683
Three bicyclists crossing a bridge in a city.,The kids are at the theater watching a movie.,0.10807417
A girl with a black bag is on a crowded train,The man is sprinkling cheese on the pizza,0.10820444
The man is sprinkling cheese on the pizza,a creased or bent form,0.1084129
A girl is not playing the guitar,A man in a red uniform is swiftly making a jump in a dirt bike race,0.10844512
A girl with a black bag is on a crowded train,A man is slicing butter,0.10849585
The young girl in blue is having fun on a slide,There is no man cutting onions,0.10855518
A woman is slicing garlics.,A fearful little boy is on a climbing wall,0.108679906
A shirtless person is posing with a girl who is hiking in a park,the boy is playing the piano .,0.10884181
A rabbit is playing with a toy rabbit,A man is sitting in the rain,0.108871564
a woman is swimming in the water .,A boy next to some buckets of rags is holding something,0.10899331
a woman is swimming in the water .,three children stand on or near a fence .,0.10923551
A fearful little boy is on a climbing wall,A woman walks her dog onto astro turf.,0.109833896
girl playing in a puddle with her bare feet .,chavez set for more radiotherapy in cuba,0.109969206
"A biker with a blue jacket, black pants and a white helmet is driving on dirt and people are watching",There is no man slicing a tomato,0.11021353
a person does tricks on a bike on a ramp surrounded by trees .,The man is cautiously feeding a mouse to the snake,0.1106243
protesters swamp streets to reclaim revolution,The man is cautiously feeding a mouse to the snake,0.110672
A man is parking a motorbike,A woman is breaking two eggs in a bowl,0.11076247
A young boy covered in grass is jumping near a wooden fence,a man is giving a woman a massage .,0.110786736
Nobody is standing in the ocean and watching the sunset,west raises stakes over syria chemical claims,0.110879675
""" france is increasing security at sites in # niger and at home . "" # uranium # mali",The man is sprinkling cheese on the pizza,0.11097148
A child with dark hair is going down a slide and throwing up his arms,There is no woman putting on makeup,0.11108129
The man is sprinkling cheese on the pizza,three children stand on or near a fence .,0.11110663
two big brown dogs running through the snow .,A man is hanging on the ledge of a balcony,0.11132769
two women sitting in lawn chairs .,a boy is making some dance steps .,0.111817636
A woman is cutting a carrot,A blond boy is walking up a sand dune with a skateboard,0.112796925
Some young bikers are getting a dirt bike up a sandy hill,Nobody is standing in the ocean and watching the sunset,0.11372317
A young boy covered in grass is jumping near a wooden fence,A woman is carefully applying cosmetics to her eyelid,0.11473911
bulbs a and c are not on the same closed path .,The dog is running through the dry sand,0.11574535
nyt most emailed : pentagon set to lift ban on women in combat roles : the groundbreaking decision overturns a 199 ...,One boy is happily playing a piano,0.11671893
"in quebec , a winter celebration on skis",The man is cautiously feeding a mouse to the snake,0.11773423
deadly gas cylinder blast hits pakistan school bus,A person is slicing onions.,0.11870352
A white woman is standing on a woman dressed in blue on a stage,the boy is playing the piano .,0.11963537
a creased or bent form,Two dogs are running through the beach,0.12068756
two women watching the street with their bikes to see when they may cross .,There is no man slicing a tomato,0.12164337
Four ladies in swimsuits play sand volleyball on the beach.,A kid is cutting grass with scissors,0.12265178
suicide attacks kill 24 people in baghdad,a small dog wearing a green sweater and a backpack walks through snow .,0.12368752
Two people dressed in green and red costumes are outside on the seashore,suicide attacks kill 24 people in baghdad,0.124700345
The people are walking on the road beside a beautiful waterfall,a pug dog wits on a yellow chair next to a green dumpster .,0.1257084
There is no girl riding a horse,"cover , fill , fix or smear with or as if with gum .",0.12665573
A man in a red uniform is swiftly making a jump in a dirt bike race,Nobody is standing in the ocean and watching the sunset,0.12762484
eu set for new sanctions on iran,Coroner: Whitney Houston died in bathtub,0.12863077
Two people dressed in green and red costumes are outside on the seashore,the boy is playing the piano .,0.12954678
The man is sprinkling cheese on the pizza,cause to move by pulling .,0.1307213
two women sitting in lawn chairs .,the period of time during which a contract conveying property to a person is in effect .,0.13167301
There is no woman putting on makeup,the boy is playing the piano .,0.13261798
A man is shooting at target practice,A little girl in a green coat and a boy holding a red sled are lying in the snow,0.13355927
obama rejects gop offer to ease shutdown,A blond boy is walking up a sand dune with a skateboard,0.13465041
Two white puppies are playing near water,A man is shooting a weapon,0.13553405
There is no man cutting onions,The group of people is sitting on a rocky ledge and a scenic view is behind them,0.13664208
One woman is peeling a potato,A baby is splashing inside a blue paddling pool,0.13760874
There is no woman breaking eggs in a bowl,"A biker with a blue jacket, black pants and a white helmet is driving on dirt and people are watching",0.13858145
britain shuts down plants as horse meat scandal reaches france,A blond boy is walking up a sand dune with a skateboard,0.13945591
two dogs are urinating on the red fire hydrant .,The young girl in blue is having fun on a slide,0.14056034
A soda is being opened and drunk by a woman,There is no dog with a blue blanket running through the grass,0.14163835
A woman is dancing and singing in the rain,three boys playing soccer in a field,0.14254248
The dog is swimming in a lake and the sun is shining on him,"recalling pain of guns ? toll , mayors urge bills ? passage",0.14351657
tokyo to host 2020 olympic games,a small bird perched on an icy branch .,0.14452972
The dog is swimming in a lake and the sun is shining on him,A group of dark-skinned people are walking past barbed wire.,0.14549439
Three bicyclists crossing a bridge in a city.,china 's cpi growth slows to 1.8 pct in july,0.1465158
61 dead in ivory coast stampede,a man is giving a woman a massage .,0.14749809
A young boy covered in grass is jumping near a wooden fence,Coroner: Whitney Houston died in bathtub,0.14847362
a boy is making some dance steps .,A woman is not cutting broccoli,0.14945458
a man is slicing a bun .,bulb c was no longer in a closed path with the battery,0.1504777
A man is parking a motorbike,three children stand on or near a fence .,0.15146852
A man is rowing a boat,A woman is crouching and holding a camera,0.15243737
the tan horse is in the pasture .,"recalling pain of guns ? toll , mayors urge bills ? passage",0.15343384
Two white puppies are playing near water,A man is firing a shotgun,0.15443833
A homeless man is putting down a sign and refusing some charity,four children are playing on a trampoline.,0.15543374
two dogs are urinating on the red fire hydrant .,A man is laying down a guitar,0.15644458
The men are acting on a stage,a small dog wearing a green sweater and a backpack walks through snow .,0.15737538
A young couple is lying in bed,A dog is bouncing on a trampoline,0.15842316
The man is slicing a tomato,a protective covering consisting of netting ; can be mounted in a frame .,0.15940307
Two girls are wearing brown shirts and are tugging at a rope on a wooden platform,polls close in egyptian presidential election,0.16038567
Two white puppies are playing near water,sky news cameraman killed in egypt,0.16140722
a woman plays an electric guitar .,A little boy in clothes dyed in red is jumping into the air,0.16233227
notre dame linebacker says he is victim of hoax,A woman is cutting a carrot,0.16337624
a woman is attempting to ride a small wave .,One boy is happily playing a piano,0.1643529
two dogs are urinating on the red fire hydrant .,A woman is not peeling a potato,0.16535595
A man is hanging on the ledge of a balcony,"Jaguar to create 1,100 jobs in UK",0.16635543
A man is firing a shotgun,a small bird perched on an icy branch .,0.16733988
poll : cory booker takes early lead for n.j. senate,The man is sprinkling cheese on the pizza,0.16832784
A black girl with no bikini is wearing a hat at the beach,front and left side of a red double decker bus .,0.16931315
southwest china quakes kill at least 50,a brown dog is jumping up to catch a green strap in it 's mouth .,0.170308
iraqi president in hospital due to health problem,A dog is bouncing on a trampoline,0.17130518
india 's first post office savings bank atm inaugurated in chennai,play on a string instrument with a bow .,0.17230581
A person is mixing a pot.,two australians killed in kenya after bus crashed into river,0.17329785
The men are not playing soccer,a brown dog is jumping up to catch a green strap in it 's mouth .,0.17428432
"an exclusive , privileged group of people",There is no man slicing a tomato,0.17527641
5 wounded in ohio school shooting,There is no man cutting onions,0.17629048
"Iran, world powers agree nuclear deal",A man is sitting in the rain,0.17725821
A man is shooting at target practice,"ten rescued off waterford , dublin coasts",0.17825209
The monkey is brushing the dog,al-qaida leader urges kidnapping of westerners,0.17923793
Two girls are wearing brown shirts and are tugging at a rope on a wooden platform,tokyo to host 2020 olympic games,0.18024495
The dog is running through the dry sand,The young girl in blue is having fun on a slide,0.1812338
The man is sprinkling cheese on the pizza,the positive battery terminal was not seperated by a gap from terminal 4 .,0.18221836
"eds reported a first-quarter loss of $ 126 million , or 26 cents per share .",The man is sprinkling cheese on the pizza,0.18320975
A brown dog is attacking another animal in front of the tall man in pants,a woman is sitting in the water .,0.18421465
A child with dark hair is going down a slide and throwing up his arms,A cow is not eating grass,0.18519497
a boy with a metal colander on his head .,A woman is cutting a carrot,0.18618183
a man is slicing a bun .,bulb c and switch z are in the same closed path,0.18718502
A woman is carefully applying cosmetics to her eyelid,A cyclist is biking in a snowy forest at night,0.1881714
the boy is playing the piano .,"a social system of production , distribution and consumption",0.18915075
Former British PM Margaret Thatcher dies,The dog is running through the dry sand,0.19014636
taliban prison break : 250 militants escape after attack on pakistan jail,a man plays the violin .,0.19114865
A little girl is missing a baseball on a tee,A man is firing a shotgun,0.19213754
Two white puppies are playing near water,There is no man standing in the middle of a gym and is wearing a jersey,0.19312996
generations divided over gay marriage,The man is slicing a tomato,0.19412193
The men are acting on a stage,A bride with a white dress is looking down,0.1951153
"eds reported a first-quarter loss of $ 126 million , or 26 cents per share .",A young child is wearing boots made of green rubber and playing in a puddle full of mud,0.19610073
former prime minister is elected president of czech republic,a small group of goats in the grass with a black and white dog in the backgroud .,0.19709969
Shares of Mandalay closed down 8 cents at $29.42 Thursday.,Oil is being poured into the pan by the woman,0.19808902
women testify at air force instructor 's sentencing,Three bicyclists crossing a bridge in a city.,0.19908437
A girl with a black bag is on a crowded train,"still , pinellas rabies cases fell sharply to 17 in 1996 and 3 in 1997 , agnew said .",0.20007747
a man is slicing a bun .,it breaks the circuit flow between the battery and the bulbs,0.20106712
women testify at air force instructor 's sentencing,A man is hiding a small monkey,0.20206124
A bride with a white dress is looking down,2 gaza rockets hit israel ; no injuries,0.20305729
Kurds see Turkey impeding Islamic State fight,A man is wearing a hard hat and dancing,0.20404378
Four ladies in swimsuits play sand volleyball on the beach.,a dog in in a car .,0.20502634
iraqi president in hospital due to health problem,four kids holding hands jump into a swimming pool .,0.20603149
A man is rowing a boat,a small group of goats in the grass with a black and white dog in the backgroud .,0.20701659
an outward semblance that misrepresents the true nature of something .,the boy is playing the piano .,0.20801164
four kids holding hands jump into a swimming pool .,a pug dog wits on a yellow chair next to a green dumpster .,0.20899904
"no extortion , no bribery , no money involved only class e felonies .",a woman is swimming in the water .,0.20999794
The kids are at the theater watching a movie.,a protective covering consisting of netting ; can be mounted in a frame .,0.21098866
suicide rates are sky high indicting desperation and sadness .,a brown dog chews on an orange ball .,0.211979
A girl is jumping on a rock and another is sitting on it,tropical storm heads for pass along honduras coast,0.2129706
A boy next to some buckets of rags is holding something,"Jaguar to create 1,100 jobs in UK",0.21396516
The men are not playing soccer,a strong sweeping cut made with a sharp instrument .,0.21495707
four kids holding hands jump into a swimming pool .,a man played the guitar .,0.2159453
two women sitting in lawn chairs .,to wind or move in a spiral course .,0.21693827
One woman is peeling a potato,egypt poll : 98 per cent vote ' yes ' for new constitution,0.2179301
A man is slicing butter,"spike trigger is a specific type or you could say a sub-set of reverse correlations , covariance and probabilities .",0.218923
The man is playing the instrument,A little girl in a pink shirt is running under a tree in the desert,0.21991582
A group of men is fighting,A girl with a black bag is on a crowded train,0.22090726
5 wounded in ohio school shooting,A baby is splashing inside a blue paddling pool,0.22189963
a brown dog is jumping up to catch a green strap in it 's mouth .,"preliminary reports were that the men were not seen together at the airport , sources said .",0.22288907
oil rig spat : beijing not to send army,a small dog wearing a green sweater and a backpack walks through snow .,0.22388348
A snowboarder is jumping off the snow,9 calorie bombs at restaurants,0.22488001
russian military ordered to switch to socks i learned something new today ! ! !,A man is sitting in the rain,0.22586618
5 wounded in ohio school shooting,the black and white dog swims with a brown object in its mouth .,0.22686099
There is no girl riding a horse,2 gaza rockets hit israel ; no injuries,0.22784989
Russia praises idea to render rights assistance to Ukraine,A cat is eating some corn.,0.22884272
The violin is being played by a woman,ukraine protesters topple lenin statue,0.22983158
west raises stakes over syria chemical claims,a snowboarder jumps into the air .,0.23082909
each bulb is in its own path,A toddler is sitting in a seat,0.2318221
suicide rates are sky high indicting desperation and sadness .,the tan horse is in the pasture .,0.23281263
A person is slicing an onion,the boy is playing the piano .,0.23380476
a man is slicing a bun .,egyptian boat crash death toll rises as more bodies found in nile,0.23479453
two dogs are urinating on the red fire hydrant .,the whole must be balanced .,0.23578851
I'm afraid there's not really a lot you can do.,occupied palestinian territory : palestinians rebuff us peace talks blueprint,0.23678052
Two dogs are running through the beach,form intrigues ( for ) in an underhand manner .,0.2377672
can i travel to the uk if my schengen visa expired ?,A woman is cutting a carrot,0.23876354
The men are acting on a stage,tropical storm heads for pass along honduras coast,0.2397547
2 gaza rockets hit israel ; no injuries,A man is wearing a hard hat and dancing,0.24074763
The man is sprinkling cheese on the pizza,manning sentenced to 35 years in prison,0.24173707
poll : cory booker takes early lead for n.j. senate,Two dogs are looking up at a kitchen countertop,0.24273306
most french support military operation in mali,a brown dog is jumping up to catch a green strap in it 's mouth .,0.24372327
"up to 21 , mostly foreigners , killed in kabul suicide attack",Nobody is standing in the ocean and watching the sunset,0.24471623
""" i can say i am being forced into exile by the world superpower , "" he said .",Two dogs are playing inside,0.24570553
The group of people is sitting on a rocky ledge and a scenic view is behind them,There is no man doing pull-ups,0.24669954
There is no dog with a blue blanket running through the grass,A fearful little boy is on a climbing wall,0.24769141
A woman is walking the dog down the street,iran 's parliament backs nuclear deal,0.24868146
cambodian opposition leader sam rainsy returns to stir up election,A dog with long hair and a red vest is sitting in the grass,0.24967726
The man is slicing a tomato,the act of providing incentive to someone,0.25066692
"in my experience , babies tend to wake up by themselves when they get hungry .",A black cat is swinging on a fan,0.25166
A young child is wearing boots made of green rubber and playing in a puddle full of mud,There is no man standing in the middle of a gym and is wearing a jersey,0.25265217
A cyclist is biking in a snowy forest at night,"each time , of radicals technological advancements made fly away these threats .",0.25364435
dozens of egyptians hostages taken by libyan terrorists as revenge for airstrikes,A girl with a black bag is on a crowded train,0.25463545
A rabbit is playing with a toy rabbit,"A biker with a blue jacket, black pants and a white helmet is driving on dirt and people are watching",0.25562635
A man is playing a ukulele.,three children stand on or near a fence .,0.25661808
One woman is peeling a potato,a small bird perched on an icy branch .,0.25761122
A horse is tossing the cowboy wearing pants of blue and red color,There is no man standing in the middle of a gym and is wearing a jersey,0.25860384
Shares of Mandalay closed down 8 cents at $29.42 Thursday.,iran 's nuclear projects are for peaceful purposes .,0.25959635
The man is playing the instrument,A group of dark-skinned people are walking past barbed wire.,0.26058856
britain shuts down plants as horse meat scandal reaches france,A man is missing the soccer ball,0.26157928
deadly gas cylinder blast hits pakistan school bus,a brown dog is jumping up to catch a green strap in it 's mouth .,0.26257074
"The civilian unemployment rate improved marginally last month -- slipping to 6.1 percent -- even as companies slashed payrolls by 93,000.",b and c are in the same path,0.26356244
There are no dogs playing in the snow,for the most part you can apply at any us consulate .,0.26455635
britain shuts down plants as horse meat scandal reaches france,Two girls are wearing brown shirts and are tugging at a rope on a wooden platform,0.26554722
I'm afraid there's not really a lot you can do.,A hiker is on top of the mountain and is doing a joyful dance,0.26654014
The men are not playing soccer,we always put it crushed up in a bit of butter or on a sardine .,0.26753214
isaf soldier killed in afghan ' insider attack',There is no man standing in the middle of a gym and is wearing a jersey,0.2685238
A man is eating onion slices,occupied palestinian territory : palestinians rebuff us peace talks blueprint,0.26951566
suicide rates are sky high indicting desperation and sadness .,A young boy covered in grass is jumping near a wooden fence,0.2705072
"A biker with a blue jacket, black pants and a white helmet is driving on dirt and people are watching",a boy is making some dance steps .,0.2714988
give a thrashing to ; beat hard .,sky news cameraman killed in egypt,0.2724913
bad weather spoils the fair at pozoblanco,Suicide bomber kills 12 in Nigeria church,0.27348363
Two girls are playing inside a jumper house,the act of choosing among alternatives,0.2744764
a dog in in a car .,"The expression of mutant K-Ras alone is sufficient to drive malignant progression, whereas elimination of mutant K-Ras from established tumors leads to tumor regression.",0.27546576
"no extortion , no bribery , no money involved only class e felonies .",A woman is cutting a carrot,0.27645993
One woman is peeling a potato,"The civilian unemployment rate improved marginally last month -- slipping to 6.1 percent -- even as companies slashed payrolls by 93,000.",0.27745137
"3 dead , 27 injured in sw china accident",A dog is bouncing on a trampoline,0.2784437
"to place the blame on the cˇtú is a fairly common in communications , through which the úohs is washing his hands of the matter .",2 gaza rockets hit israel ; no injuries,0.27943546
A girl is not playing the guitar,a document granting an inventor sole rights to an invention .,0.28042704
"ada bryant , robert haire ? weddings",A kid is cutting grass with scissors,0.28142056
There is no girl riding a horse,"that victim , a new jersey resident , was in critical but stable condition at the hospital .",0.28241313
"there is one airline , spirit airlines , which is trying to copy ryanair with super cheap tickets and aggressively bad service .",The young girl in blue is having fun on a slide,0.28340262
A man is sitting in the rain,A white hooded woman is using a magnifying glass to look at a booklet.,0.28439593
Shares of Mandalay closed down 8 cents at $29.42 Thursday.,girl playing in a puddle with her bare feet .,0.28538772
A cow is not eating grass,a person riding a dirt bike in the outdoors .,0.28637826
"cisco has similar relationships with bellsouth competitors sbc communications , at & t and sprint communications .",a black dog is running through the snow .,0.28737256
senate to vote on moving ahead on hagel nod,osama bin laden wives to be jailed,0.2883642
girl playing in a puddle with her bare feet .,most french support military operation in mali,0.2893555
The white dog is not wearing reindeer ears and isn't near a brown dog,a large airplane parked at the airport at night .,0.2903477
a woman is sitting in the water .,"continue a certain state , condition , or activity .",0.29133922
india 's first post office savings bank atm inaugurated in chennai,front and left side of a red double decker bus .,0.29233176
"in vienna , the international atomic energy agency said on monday elbaradei had accepted iran 's invitation , but said no date had yet been set .",Two girls are wearing brown shirts and are tugging at a rope on a wooden platform,0.29332185
Four ladies in swimsuits play sand volleyball on the beach.,A dog is standing on one leg and is waiting for a ball,0.29431435
"there is one airline , spirit airlines , which is trying to copy ryanair with super cheap tickets and aggressively bad service .",A black cat is swinging on a fan,0.29530782
polls close in egyptian presidential election,There is no man standing in the middle of a gym and is wearing a jersey,0.2962994
a girl is talking on her phone.,one thing that should be used as a seasoning in odyssey tales is the idea of the false destination .,0.2972919
a man plays the violin .,china 's cpi growth slows to 1.8 pct in july,0.2982819
manning sentenced to 35 years in prison,A person is slicing onions.,0.29927588
The violin is being played by a woman,the act of fastening things together .,0.30026862
a woman is attempting to ride a small wave .,There is no man slicing a tomato,0.3012611
a document granting an inventor sole rights to an invention .,One boy is happily playing a piano,0.30225235
"the dow jones rose 41.61 points friday , a gain of 0.4 % for the day and 0.7 % for the week .",A man is riding an electric bicycle.,0.30324328
"the sum , however , must not be paid at once , but in installments .",a child in a blue and white team uniform chasing a soccer ball .,0.3042372
the terminals are not connected,filmmaker jason da silva on the challenges of navigating ny with # ms : the long wait ? # sundance,0.30522892
A person is slicing an onion,three children stand on or near a fence .,0.30621928
Primary Care Trusts and Mental Health Trusts have also been formally rated for the first time this year.,notre dame linebacker says he is victim of hoax,0.30721182
"in vienna , the iaea said elbaradei would accept the invitation , although no date had yet been set .",Two people dressed in green and red costumes are outside on the seashore,0.30820444
A baby is splashing inside a blue paddling pool,mexico has zero claim to california .,0.3091959
I'm afraid there's not really a lot you can do.,"in morning trading , the dow jones industrial average was down 8.76 , or 0.1 percent , at 9,310.20 , having gained 201 points monday .",0.3101885
the issue is that it never becomes useful in its true meaning .,a woman is adding sauce to some food .,0.31117997
in a statement naif arab academy for security sciences announced-- it will sponsor a 2-week workshop for 50 anti-terrorism experts .,two australians killed in kenya after bus crashed into river,0.3121715
A plane is taking off,a celebrity or entertainer who attracts a large audience,0.3131639
prosecutors contended that mr. durst had plotted the murder to assume mr. black 's identity .,an elderly asian couple pose with a yawning baby at a dinner table .,0.31415617
india 's first post office savings bank atm inaugurated in chennai,"but foremost he is not a career politician as his profession is actually an academic one , partly in the us where he also studied .",0.3151479
Russia praises idea to render rights assistance to Ukraine,Pink bellbottoms and a pink scarf aren't to be worn by women with silver pants or bike riding people,0.31613997
syrian troops push into strategic rebelheld town,"""I have the opportunity to congratulate the governor-elect of the great state of California, and I'm looking forward to it.""",0.3171314
boosting your # flu shot response with # exercise,egypt 's hosni mubarak faces retrial,0.31812397
"i would not accelerate things , to avoid getting worse grades that you want .",2 gaza rockets hit israel ; no injuries,0.31911588
i don 't think there is a single definition .,syrian govt wont stop attacks,0.32010797
"in vienna , the iaea said elbaradei would accept the invitation , although no date had yet been set .",A bride with a white dress is looking down,0.32110056
a person walks a dog along the water 's edge .,Pink bellbottoms and a pink scarf aren't to be worn by women with silver pants or bike riding people,0.32209256
dozens of egyptians hostages taken by libyan terrorists as revenge for airstrikes,communicate silently and non-verbally by signals or signs .,0.3230838
the occasional aid as the market or the grass is essential .,Two people are standing in the ocean and watching the sunset,0.32407656
A girl is jumping on a rock and another is sitting on it,be pertinent or relevant or applicable .,0.32506785
