sentence1,sentence2,similarity
Two bikes are being ridden by two people,he was the first speaker of the house in history to be fined .,0.56062293
he was the first speaker of the house in history to be fined .,a group of young people jump up in the air while on the beach .,0.56083804
A man and a young boy are jumping off of a yellow kayak,she said she didn 't know yet whether she would certify the budget .,0.5610106
The man's jumper is in the empty pool,Considerable evidence indicates that cancer cells develop dependencies on normal functions of certain genes that can potentially be exploited to improve therapeutic strategies.,0.56102145
a man in a top hat rides a white horse .,she said she didn 't know yet whether she would certify the budget .,0.56131446
A concentrated woman is playing flute,"mr. bush had sought to store his papers in his father 's presidential library , where they would have stayed secret for a half-century .",0.5613476
The woman is playing the flute,a little boy jumping from one chair to another .,0.5615022
A man is riding a motorbike in the event related to motocross,she said she didn 't know yet whether she would certify the budget .,0.5618084
A man is performing stunts on a green bicycle,she said she didn 't know yet whether she would certify the budget .,0.56249213
The helmeted girl is riding a bike,egyptian soldiers killed in sinai attack,0.5628987
the government does not determine if you are married or not .,a dog is running through a backyard full of leaves .,0.56358147
"mr. bush had sought to store his papers in his father 's presidential library , where they would have stayed secret for a half-century .",A woman is bungee jumping.,0.5636131
a man is riding a red motorcycle on the road .,she said she didn 't know yet whether she would certify the budget .,0.56364024
a woman posing in front of an apartment building in the snow .,he was the first speaker of the house in history to be fined .,0.5640045
a man is spreading shreded cheese on a pizza .,she said she didn 't know yet whether she would certify the budget .,0.56401587
"mr. bush had sought to store his papers in his father 's presidential library , where they would have stayed secret for a half-century .",a woman is water skiing on a lake .,0.564085
it then appointed a task force to formulate the necessary changes in tax and spending policies .,A girl is naked and is standing on the grass,0.56419253
The woman is playing the flute,A little boy in clothes dyed in red is jumping into the air,0.5643891
four kids holding hands jump into a swimming pool .,he was the first speaker of the house in history to be fined .,0.56457543
she said she didn 't know yet whether she would certify the budget .,a man is playing with frogs,0.5648296
The young boy in the blue shirt is jumping into the water,they controlled spain for quite awhile back then .,0.56494427
A dog is running uphill,a man and woman sit at a table in a restaurant .,0.5650656
a little girl holds a wooden stick .,A man is cycling.,0.5651671
"alright , there are several different issues here that we must be sure to address .",The man's jumper is in the empty pool,0.5655552
god definately does not exist .,The girl is trotting on the horse,0.5656071
A man is performing stunts on a green bicycle,i think you need to reread what i wrote .,0.56632125
god definately does not exist .,The woman is playing the flute,0.5666387
The woman is playing the flute,"the new law also seeks to limit the so-called golden parachutes for the managers of companies participating in the programme and it will establish a committee , which will ensure the supervision of the funds .",0.5666402
Two men are fighting in a pasture for cows,The small girl is riding in the toy car,0.5667827
"Dr. Suzanne Rivera is the first female president in the college's 145-year history.

Macalester College in St. Paul confirmed on Monday it has appointed Dr. Suzanne Rivera as the 17th president in its 145-year history.

Dr. Rivera was appointed from the Case Western Reserve University, where she is the Vice President for Research and Technology Management.

She will take up her new role this summer, in doing so becoming the first woman and Latinx person to hold the position.

She will replace Brian Rosenberg, who will step down from his duties in May having announced his resignation last year. He has been president of the college for 17 years.

""Dr. Rivera has distinguished herself through her work as an ethicist; her record of advancing the values of service, internationalism, and multiculturalism that define our institution; and her accomplishments as a senior leader in academia,"" said Jerry Crawford, Chair of the Macalester College Board of Trustees, in a Monday press statement.

""Her depth of knowledge and strategic thinking, as well as her ability to inspire, will serve the Macalester community well as we look to the opportunities and challenges of the future. We look forward to welcoming Dr. Rivera to Macalester.""

Dr. Rivera has a BA in American Civilization from Brown University, an Ivy League school, as well as a Master's in Social Welfare from the University of California, Berkeley.

She received her Doctor of Philosophy in Public Affairs at the University of Texas in Dallas.

As well as working for CWRU, she has also held research leadership positions at University of Texas Southwestern Medical Center and the University of California, Irvine, and has been involved in national social justice and equity initiatives.

""It is an incredible honor and privilege to join the Macalester family,"" Rivera said. “This is a community where curious people thrive, where individuality is celebrated, and where the purpose of education is to equip students with tools to make an impact in the wider world.""",The man's jumper is in the empty pool,0.5668776
a man is playing the guitar .,The children want to swim.,0.56697285
he was the first speaker of the house in history to be fined .,two dogs are running through a grassy area .,0.5670588
Two dogs are playing on the grass.,he was the first speaker of the house in history to be fined .,0.5671045
mob kills man for burning quran,The small girl is riding in the toy car,0.5671141
"Dr. Suzanne Rivera is the first female president in the college's 145-year history.

Macalester College in St. Paul confirmed on Monday it has appointed Dr. Suzanne Rivera as the 17th president in its 145-year history.

Dr. Rivera was appointed from the Case Western Reserve University, where she is the Vice President for Research and Technology Management.

She will take up her new role this summer, in doing so becoming the first woman and Latinx person to hold the position.

She will replace Brian Rosenberg, who will step down from his duties in May having announced his resignation last year. He has been president of the college for 17 years.

""Dr. Rivera has distinguished herself through her work as an ethicist; her record of advancing the values of service, internationalism, and multiculturalism that define our institution; and her accomplishments as a senior leader in academia,"" said Jerry Crawford, Chair of the Macalester College Board of Trustees, in a Monday press statement.

""Her depth of knowledge and strategic thinking, as well as her ability to inspire, will serve the Macalester community well as we look to the opportunities and challenges of the future. We look forward to welcoming Dr. Rivera to Macalester.""

Dr. Rivera has a BA in American Civilization from Brown University, an Ivy League school, as well as a Master's in Social Welfare from the University of California, Berkeley.

She received her Doctor of Philosophy in Public Affairs at the University of Texas in Dallas.

As well as working for CWRU, she has also held research leadership positions at University of Texas Southwestern Medical Center and the University of California, Irvine, and has been involved in national social justice and equity initiatives.

""It is an incredible honor and privilege to join the Macalester family,"" Rivera said. “This is a community where curious people thrive, where individuality is celebrated, and where the purpose of education is to equip students with tools to make an impact in the wider world.""",Two dogs are playing on the grass.,0.56711555
"mr. bush had sought to store his papers in his father 's presidential library , where they would have stayed secret for a half-century .",A girl is bungee jumping.,0.5674335
i had the same issue .,chavez heir maduro wins venezuela 's presidency,0.5675373
A man on a bicycle is riding on the beach,the similarity measures largely identify the retrieval efficiency of a particular information retrieval system .,0.5675986
the government does not determine if you are married or not .,A dog is chasing a ball,0.567738
two guys playing a game of baseball.,"Dr. Suzanne Rivera is the first female president in the college's 145-year history.

Macalester College in St. Paul confirmed on Monday it has appointed Dr. Suzanne Rivera as the 17th president in its 145-year history.

Dr. Rivera was appointed from the Case Western Reserve University, where she is the Vice President for Research and Technology Management.

She will take up her new role this summer, in doing so becoming the first woman and Latinx person to hold the position.

She will replace Brian Rosenberg, who will step down from his duties in May having announced his resignation last year. He has been president of the college for 17 years.

""Dr. Rivera has distinguished herself through her work as an ethicist; her record of advancing the values of service, internationalism, and multiculturalism that define our institution; and her accomplishments as a senior leader in academia,"" said Jerry Crawford, Chair of the Macalester College Board of Trustees, in a Monday press statement.

""Her depth of knowledge and strategic thinking, as well as her ability to inspire, will serve the Macalester community well as we look to the opportunities and challenges of the future. We look forward to welcoming Dr. Rivera to Macalester.""

Dr. Rivera has a BA in American Civilization from Brown University, an Ivy League school, as well as a Master's in Social Welfare from the University of California, Berkeley.

She received her Doctor of Philosophy in Public Affairs at the University of Texas in Dallas.

As well as working for CWRU, she has also held research leadership positions at University of Texas Southwestern Medical Center and the University of California, Irvine, and has been involved in national social justice and equity initiatives.

""It is an incredible honor and privilege to join the Macalester family,"" Rivera said. “This is a community where curious people thrive, where individuality is celebrated, and where the purpose of education is to equip students with tools to make an impact in the wider world.""",0.5677693
A man is cycling.,A woman is standing near three children,0.56780183
World Cup live: France 0-0 Germany,she said she didn 't know yet whether she would certify the budget .,0.5679228
a boy in the middle of a pitch at a baseball game .,the government does not determine if you are married or not .,0.5681003
the government does not determine if you are married or not .,A boy in the middle of a pitch at a baseball game.,0.5681003
Pussy Riot member Maria Alyokhina freed from jail,i think you need to apply a little statistical thinking to this .,0.56814885
A dog is chasing a ball,a man and woman sit at a table in a restaurant .,0.56815875
"mr. bush had sought to store his papers in his father 's presidential library , where they would have stayed secret for a half-century .",A girl is naked and is standing on the grass,0.5681635
rangers voted into division three,A man on a bicycle is riding on the beach,0.56824505
The woman is playing the flute,we would perhaps have been able to prevent a disaster .,0.56845593
a dog is running through a backyard full of leaves .,a man and woman sit at a table in a restaurant .,0.56904244
A man is walking along a path through a wilderness,she said she didn 't know yet whether she would certify the budget .,0.5694752
The small girl is riding in the toy car,"other ways of computing these values , or weights , have been developed .",0.5699504
Two dogs are playing on the grass.,chavez heir maduro wins venezuela 's presidency,0.57041895
should i just tell her how i feel ?,The man's jumper is in the empty pool,0.57091177
A young girl in a bikini is jumping on the beach,"mr. bush had sought to store his papers in his father 's presidential library , where they would have stayed secret for a half-century .",0.57139313
i think you need to reread what i wrote .,israeli army kills 3 palestinian militants in west bank clashes,0.57189393
three young women standing in a room together .,A wet boy is jumping around on dirty and wet grass,0.5723199
A man on a bicycle is riding on the beach,russia has no intention to incorporate southeastern ukraine : fm,0.572796
i have been doing a lot of my outlining / pre-writing work in workflowy .,A girl is naked and is standing on the grass,0.57321805
A man is walking along a path through a wilderness,three young women standing in a room together .,0.5737424
The girl is trotting on the horse,he was the first speaker of the house in history to be fined .,0.57417285
"in addition , it offered the united states and israel a way to work around mr. arafat .",a woman posing in front of an apartment building in the snow .,0.5746509
should i tell prospective employer that i got a raise at my current job ?,Two dogs are playing on the grass.,0.57513994
they controlled spain for quite awhile back then .,A man is laughing with a woman,0.57560444
The woman is playing the flute,"the men were immediately flown to nearby botswana on a chartered air malawi flight , malawi intelligence officials said on condition of anonymity .",0.57606006
egyptian soldiers killed in sinai attack,The small girl is riding in the toy car,0.5766243
she said she didn 't know yet whether she would certify the budget .,many dead as asylum boat sinks off australia,0.5770194
the government does not determine if you are married or not .,two dogs are running through a grassy area .,0.57750773
two surfers perform tricks in the waves .,i think you need to reread what i wrote .,0.5779594
The woman is playing the flute,it helps that the media hasn 't given him the same anal-probing the gop field has gotten .,0.57844484
The blonde girl with the pink top is smiling and wearing funny glasses with a large nose attached,Two men are fighting in a pasture for cows,0.5788914
god definately does not exist .,china 's xi tells vietnam wants peace in south china sea,0.5793743
A woman is slicing a tomato,"mr. bush had sought to store his papers in his father 's presidential library , where they would have stayed secret for a half-century .",0.5798419
a woman posing in front of an apartment building in the snow .,Two men are helping a boy.,0.58030236
coptic priest shot dead in egypt attack,a little girl is riding a toy tricycle on springs .,0.58077776
lawyers : colo. shooting suspect is mentally ill,The small girl is riding in the toy car,0.58125377
Two dogs are playing on the grass.,south korean woman in contact with mers patient dies,0.5817251
god definately does not exist .,a woman is riding a horse along a perimeter .,0.58219284
The man's jumper is in the empty pool,"microsoft issued a patch for the vulnerability , which affects windows nt 4.0 , windows nt 4.0 terminal services edition , windows 2000 , windows xp and windows server 2003 .",0.58266324
the government does not determine if you are married or not .,A little boy in clothes dyed in red is jumping into the air,0.5831122
the bulb only has one terminal connected,Swimmers are racing in a lake.,0.58360696
a man is riding a red motorcycle on the road .,you answered your own question .,0.5840736
they controlled spain for quite awhile back then .,There is no woman cracking an egg into a bowl,0.5845692
"yes , there are many variables that affect prices , and trying to explain it through one company is not realistic .",A man is laughing with a woman,0.5850266
A dog is chasing a ball,but don 't demand your fellow citizens pay for your own mistakes or problems with banks .,0.5854943
us house republicans elect paul ryan as speaker,A brown and white dog is jumping on the sidewalk,0.58594716
a man is riding a red motorcycle on the road .,The children want to swim.,0.5864202
A surfer in a white wetsuit is riding a foamy wave,i think you need to reread what i wrote .,0.5869014
a cat is playing a piano .,"the new law also seeks to limit the so-called golden parachutes for the managers of companies participating in the programme and it will establish a committee , which will ensure the supervision of the funds .",0.58736
north korea denies involvement in any syrian nuclear project .,i think you need to apply a little statistical thinking to this .,0.58784664
the government does not determine if you are married or not .,A wet boy is jumping around on dirty and wet grass,0.5883108
afghan police kill 5 taliban fighters,The small girl is riding in the toy car,0.58879113
a man in a red jacket holds his bike for the picture .,she said she didn 't know yet whether she would certify the budget .,0.5892352
the dog is running with food in his mouth .,i 've recently bought two sit / stand galant tables from ikea and i 'm quite happy with them .,0.58972263
it depends entirely on your company and your contract .,A girl is naked and is standing on the grass,0.59019554
see that makes no sense .,i 've recently bought two sit / stand galant tables from ikea and i 'm quite happy with them .,0.5906657
two dogs play in the snow .,pakistan 's musharraf under arrest in bhutto assassination,0.5911413
i don 't want a president who is charasmatic .,A dog is chasing a ball,0.59160477
The little boy is wearing a yellow tank top and is laughing,i think you need to reread what i wrote .,0.5920739
A concentrated woman is playing flute,i don 't think there are any benefits .,0.59254014
the government does not determine if you are married or not .,A boy in a blue dyed shirt has dirt on his face,0.5930184
A brown and white dog is jumping on the sidewalk,"pakistan taliban vows revenge , to repay hakimullah 's killing in bloodshed",0.59348667
The woman is playing the flute,i don 't see why that should be a problem .,0.5939567
A dog is chasing a ball,many dead as asylum boat sinks off australia,0.5944196
i don 't think there are any benefits .,A man is slicing potatoes,0.59489936
A person is standing on a mountain top,"in addition , it offered the united states and israel a way to work around mr. arafat .",0.5953657
"in addition , it offered the united states and israel a way to work around mr. arafat .",There is no motorcyclist riding a motorbike along a roadway,0.5958345
i don 't think there are any benefits .,two dogs are running through a grassy area .,0.5963104
The woman is picking up a baby kangaroo,He refused to say what percentage of domestic flights had security officers on board.,0.59678173
two american officers murdered as afghan unrest continues,It is up to you whether you want to do that.,0.5972512
forbid the public distribution of ( a movie or a newspaper ) .,A dog is chasing a ball,0.5977169
Two puppies playing with a plastic bag.,where is justice ? ' they ran him over because he was black',0.5981927
the bulb only has one terminal connected,a man and woman sit on a park bench .,0.59866
The little boy is wearing a yellow tank top and is laughing,accessibility is determined by the axioms of the modal logic you 're working within .,0.59914184
A group of people are dancing at a concert,the bulb only has one terminal connected,0.59960556
egyptian soldiers killed in sinai attack,"He also said Shockey is ""living the dream life of a New York athlete.",0.6000772
i don 't see why that should be a problem .,many dead as asylum boat sinks off australia,0.6005434
A young kid is jumping into water,i had the same issue .,0.60101736
"are you saying that if a government doesn 't break up a monopoly ( cable ) , it is enforcing the monopoly ?",A girl is naked and is standing on the grass,0.6014863
a brown dog is running through the field .,two men on the side of a barge,0.60195684
It is up to you whether you want to do that.,european markets rise on greek bailout hopes,0.6024277
""" goblins don 't exist "" - fine .",A boy in the middle of a pitch at a baseball game.,0.60289764
A woman is slicing a tomato,"the new law also seeks to limit the so-called golden parachutes for the managers of companies participating in the programme and it will establish a committee , which will ensure the supervision of the funds .",0.6033697
a man is playing the guitar .,detroit eligible for bankruptcy protection,0.60383856
north korea denies involvement in any syrian nuclear project .,a surfer does a flip on a wave .,0.6043122
a man and a woman looking at the camera .,he was the first speaker of the house in history to be fined .,0.6047797
two guys playing a game of baseball.,south korean woman in contact with mers patient dies,0.60525215
The woman is picking up a baby kangaroo,us believes syrian government used chemical weapons,0.60572016
4 french soldiers reported killed in afghanistan,A brown and white dog is jumping on the sidewalk,0.60618997
rangers voted into division three,a woman is swimming underwater .,0.6066621
at least two killed in southern egypt clash,A man is cycling.,0.6071323
"if the government provides health care , whether spelled out in this bill or not , it will ration the care .",A kid sits on a soccer ball outside.,0.6076026
A dog is chasing a ball,i think you need to apply a little statistical thinking to this .,0.60807264
egypt policeman killed in sinai attack,A girl is bungee jumping.,0.6085433
The woman is playing the flute,"currently i 've got a fairly close to purely digital gtd setup , although this could do with some refinements and tweaks .",0.6090143
"Dr. Suzanne Rivera is the first female president in the college's 145-year history.

Macalester College in St. Paul confirmed on Monday it has appointed Dr. Suzanne Rivera as the 17th president in its 145-year history.

Dr. Rivera was appointed from the Case Western Reserve University, where she is the Vice President for Research and Technology Management.

She will take up her new role this summer, in doing so becoming the first woman and Latinx person to hold the position.

She will replace Brian Rosenberg, who will step down from his duties in May having announced his resignation last year. He has been president of the college for 17 years.

""Dr. Rivera has distinguished herself through her work as an ethicist; her record of advancing the values of service, internationalism, and multiculturalism that define our institution; and her accomplishments as a senior leader in academia,"" said Jerry Crawford, Chair of the Macalester College Board of Trustees, in a Monday press statement.

""Her depth of knowledge and strategic thinking, as well as her ability to inspire, will serve the Macalester community well as we look to the opportunities and challenges of the future. We look forward to welcoming Dr. Rivera to Macalester.""

Dr. Rivera has a BA in American Civilization from Brown University, an Ivy League school, as well as a Master's in Social Welfare from the University of California, Berkeley.

She received her Doctor of Philosophy in Public Affairs at the University of Texas in Dallas.

As well as working for CWRU, she has also held research leadership positions at University of Texas Southwestern Medical Center and the University of California, Irvine, and has been involved in national social justice and equity initiatives.

""It is an incredible honor and privilege to join the Macalester family,"" Rivera said. “This is a community where curious people thrive, where individuality is celebrated, and where the purpose of education is to equip students with tools to make an impact in the wider world.""",Stocks rise in early trading,0.6094851
The girl is trotting on the horse,A man is pointing at a car,0.609956
pakistan 's musharraf charged in bhutto death,a woman is walking with a red bag .,0.6104257
north korea denies involvement in any syrian nuclear project .,a cat is playing a piano .,0.6108962
I had a similar situation.,two dogs are running through a grassy area .,0.6113646
the world 's largest software company said it recognized the difficulty the multiple patches posed for companies trying to apply them .,a woman playing with two young boys at a park,0.61183894
funeral direction,european markets rise on greek bailout hopes,0.612306
it is important that the european union to be involved and to do it quickly .,"i called back , and the lady said sorry since you didn 't answer we offered the job to the next person on the list who answered the phone , that didn 't make any damn sense to me .",0.61277723
There is no woman putting on lipstick,the similarity measures largely identify the retrieval efficiency of a particular information retrieval system .,0.6132476
pakistan 's musharraf under arrest in bhutto assassination,two dogs are running through a grassy area .,0.6137196
a cat is playing a piano .,A few men on the deck are dropping another man into the water,0.6141904
an institute for public policy research report said there are 27 weak states that pose a threat to britain 's national security as the states could provide bases for terrorists .,A boy is cutting grass with scissors,0.6146599
the killers escaped .,the government does not determine if you are married or not .,0.6151295
"as unions usually do , they chose keeping their benefits at the level they are , over keeping cops on the job , and the lay offs happened .",A pianist is playing the keyboard,0.6156018
mumbai police arrest fifth suspect in gang-rape case,a brown dog is running through the field .,0.61607236
chavez heir maduro wins venezuela 's presidency,""" i support your religious freedom to coerce your unwilling members to do things they don 't want to do . """,0.6165426
was it as gruelling for them as i 'm imagining ?,chavez heir maduro wins venezuela 's presidency,0.6170128
it then appointed a task force to formulate the necessary changes in tax and spending policies .,two men on the side of a barge,0.6174822
Five kids are standing in front of a tent.,a cat is playing a piano .,0.61795354
china sets bo xilai trial date,The small girl is riding in the toy car,0.618424
at least two killed in southern egypt clash,a brown dog is walking on the grass beside a fence .,0.6188949
i have been doing a lot of my outlining / pre-writing work in workflowy .,""" goblins don 't exist "" - fine .",0.6193647
a woman is dancing by a fire .,how do i finish a ridge cap ?,0.6198354
a man in a top hat rides a white horse .,detroit eligible for bankruptcy protection,0.62030613
detroit eligible for bankruptcy protection,a man is dancing in rain .,0.6207758
Two men are helping a boy.,a woman is riding a horse along a perimeter .,0.62124753
except that it wasn 't .,A man in a suit is being surrounded by photographers,0.621717
The polar bears fought over the kill.,a courteous expression ( by word or deed ) of esteem or regard .,0.6221875
indian troops kill pakistani soldier along kashmir line of control,a dog is running through a backyard full of leaves .,0.62265813
illegal arms trafficking increases in kenya due to easy availability and neighboring conflicts .,"Dr. Suzanne Rivera is the first female president in the college's 145-year history.

Macalester College in St. Paul confirmed on Monday it has appointed Dr. Suzanne Rivera as the 17th president in its 145-year history.

Dr. Rivera was appointed from the Case Western Reserve University, where she is the Vice President for Research and Technology Management.

She will take up her new role this summer, in doing so becoming the first woman and Latinx person to hold the position.

She will replace Brian Rosenberg, who will step down from his duties in May having announced his resignation last year. He has been president of the college for 17 years.

""Dr. Rivera has distinguished herself through her work as an ethicist; her record of advancing the values of service, internationalism, and multiculturalism that define our institution; and her accomplishments as a senior leader in academia,"" said Jerry Crawford, Chair of the Macalester College Board of Trustees, in a Monday press statement.

""Her depth of knowledge and strategic thinking, as well as her ability to inspire, will serve the Macalester community well as we look to the opportunities and challenges of the future. We look forward to welcoming Dr. Rivera to Macalester.""

Dr. Rivera has a BA in American Civilization from Brown University, an Ivy League school, as well as a Master's in Social Welfare from the University of California, Berkeley.

She received her Doctor of Philosophy in Public Affairs at the University of Texas in Dallas.

As well as working for CWRU, she has also held research leadership positions at University of Texas Southwestern Medical Center and the University of California, Irvine, and has been involved in national social justice and equity initiatives.

""It is an incredible honor and privilege to join the Macalester family,"" Rivera said. “This is a community where curious people thrive, where individuality is celebrated, and where the purpose of education is to equip students with tools to make an impact in the wider world.""",0.623129
A woman is cutting onions,egypt court orders release of mubarak,0.62359846
british prime minister condemns murder of teens,A tan dog is jumping up and catching a tennis ball,0.6240698
""" goblins don 't exist "" - fine .",a woman is getting her dog to jump in the air .,0.6245402
A boy is cutting grass with scissors,russia evacuates embassy in libya after attack,0.6250108
it is important that the european union to be involved and to do it quickly .,A boy in a striped shirt is jumping behind a water fountain,0.6254817
the black and brown dog is playing in the yard .,russia evacuates embassy in libya after attack,0.6259519
a young girl running on the beach .,russia has no intention to incorporate southeastern ukraine : fm,0.62642246
"Changes in miR-146a and miR-146b expression and/or binding have also been implicated in the metastatic and proliferative response associated with the development of papillary thyroid carcinoma (PTC) and cervical cancer, ovarian cancer, breast cancer and pancreatic cancer and prostate cancer.",they live in england and should speek english !,0.6268929
A young girl in a bikini is jumping on the beach,"microsoft issued a patch for the vulnerability , which affects windows nt 4.0 , windows nt 4.0 terminal services edition , windows 2000 , windows xp and windows server 2003 .",0.6273637
hamas in mixed-sex school ' ban',A white dog running over a bridge.,0.62783384
first man on moon neil armstrong dies at 82,my gtd system is effectively 100 percent electronic--as described in detail here .,0.62830466
"joining him in the majority opinion were justices sandra day o 'connor , david h. souter , ruth bader ginsburg and stephen g. breyer .",a woman is riding a horse along a perimeter .,0.6287751
rangers voted into division three,a biker is riding along a track element located with a wooded area .,0.62924623
a man in a red jacket holds his bike for the picture .,s as you wish : do you see hitler killing jews ?,0.6297163
The results of research represent a very important advance in the long-standing fight to conquer lung cancer.,""" goblins don 't exist "" - fine .",0.6301869
where is justice ? ' they ran him over because he was black',A woman is serving volleyballs over a net,0.6306565
"seniors would then have to pay 50 percent of their drug costs up to $ 3,450 .",A tan dog is jumping up and catching a tennis ball,0.6311276
it then appointed a task force to formulate the necessary changes in tax and spending policies .,16 killed in north iraq attacks,0.631598
"later , dow jones recovered a little .",a man is playing with frogs,0.63206935
a man in a red jacket holds his bike for the picture .,pakistani taliban chief killed in us drone strike,0.6325389
i don 't boil eggs enough to keep a feel for the timing ...,"indeed , intolerance goes right to the top of the turkish government .",0.63300943
The man dressed in chaps made of leather and a purple shirt is standing in front of some onlookers,you answered your own question .,0.6334803
"He also said Shockey is ""living the dream life of a New York athlete.",she said she didn 't know yet whether she would certify the budget .,0.6339502
A girl is standing next to a man.,"Importantly, RNAi knockdown of Gfpt1 reduced overall O-GlcNAcylation and blocked KrasG12DA-mediated tumor growth in vitro and in vivo.",0.634421
A man in a hat is pacing through a store,a woman is getting her dog to jump in the air .,0.63489157
One man is sitting steadily on the chair,egypt court orders release of mubarak,0.63536227
a black dog is running through the grass carrying something red in its mouth .,the new law attempts to remove any legal obstacles to building more advanced spy satellites and to help innovation in japans 's space industry .,0.6358324
The woman is playing the flute,shares of coke were up 6 cents at $ 44.42 in afternoon trading wednesday on the new york stock exchange .,0.63630337
A tiger is walking outside a cage,it is important that the european union to be involved and to do it quickly .,0.63677394
archbishop of canterbury to step down amid rifts,"sweat rate is sweat rate , you can 't really control it .",0.63724434
defense secretary leon panetta meets pope,a dog laying in the snow .,0.63771504
One woman is slowly peeling a potato,syrian opposition to name delegation for talks,0.63818514
three young women standing in a room together .,wikipedia 's compilation of time travel rules is a good resource to check about this subject .,0.63865554
A lady is putting on makeup,A boy in a striped shirt is jumping behind a water fountain,0.63912565
a woman posing in front of an apartment building in the snow .,a printed circuit that can be inserted into expansion slots in a computer to increase the computer 's capabilities,0.6395963
positive battery terminal is not separated by a gap from terminal 4,a man spreads butter on a big piece of bread .,0.640067
