sentence1,sentence2,similarity
A woman is slicing garlic.,""" why didn 't we hear about the deficit during the bush administration ? """,0.21388024
aid workers freed in afghanistan raid,A cat is playing a piano,0.2140808
a man is climbing a rope .,"currently i 've got a fairly close to purely digital gtd setup , although this could do with some refinements and tweaks .",0.21409939
four ladies in swimsuits play sand volleyball on the beach .,"eventually got him at 8.30. he stayed with "" a friend "" am i asking to much to be told he is not coming home ?",0.2142581
three dogs swim in the water .,java vulnerability due to incomplete patch ( from ),0.21426052
how do i maintain a good relationship with my old boss after being promoted ?,A little boy is watching a family that is hitting a baseball,0.21470493
"blizzard wallops us northeast , closes roads",man with pink shirt sleeping on chair with infant .,0.21472785
algeria hostage death toll rises,make shine,0.21478467
A man pours rice into a pot.,"currently i 've got a fairly close to purely digital gtd setup , although this could do with some refinements and tweaks .",0.2150982
dealbook : dell shares surge after report of possible buyout,i ask again if god does not exist can anything be morally wrong ?,0.21594518
algeria mulls international force for hostages,a shirtless man playing football on a lawn .,0.21679807
the commerce commission would have been a significant hurdle for such a deal .,i have this habit as well .,0.21779889
An empty office chair in a cubicle.,neighboring kyrgyzstan has also experienced raids by taliban-backed islamic militants in recent years .,0.2184093
either half of an archery bow,"google ceo says android important , not critical",0.21936321
three dogs swim in the water .,briton jailed for 10 years for selling fake bomb detectors,0.22016288
There is no woman cutting an onion,how do i maintain a good relationship with my old boss after being promoted ?,0.2210499
"In addition, miR-24 is one of the most abundant miRNAs in cervical cancer cells, and is reportedly up-regulated in solid stomach cancers.",A man sitting in a back yard playing the guitar.,0.22181052
A man is slicing tomatoes,""" why didn 't we hear about the deficit during the bush administration ? """,0.22273631
"currently i 've got a fairly close to purely digital gtd setup , although this could do with some refinements and tweaks .",A man and a woman laughing.,0.22357588
"fear , confusion in algerian hostage crisis",how can i build a wall mounted adjustable height desk ?,0.22443235
this sound like a very bad idea .,tokyo stocks close up 0.13pc,0.22538283
Low expectations for Iran nuclear talks,a dog laying in a pet jacket .,0.22614437
Low expectations for Iran nuclear talks,"A woman is putting on a cloak, which is very large, and concealing an extravagant dress",0.22698073
No people is sitting around a fire at night,an itemized statement of money owed,0.22781105
terminal 1 and terminal 2 possess no difference,a man is riding a white horse .,0.2286412
A man is doing a magic trick,"the russia of putin has already lost 12 prominent journalists , murdered during the last six years .",0.22950289
Low expectations for Iran nuclear talks,watery rot on produce caused by fungus,0.23035944
second teenager charged with murder,thus the need for health care insurance reform ... the,0.23121417
three dogs swim in the water .,former zambian president arrested,0.23205873
what is driving our growth in government spending # facts,"eventually got him at 8.30. he stayed with "" a friend "" am i asking to much to be told he is not coming home ?",0.2328814
either half of an archery bow,how do i maintain a good relationship with my old boss after being promoted ?,0.2337295
There is no butter being added to the stand mixer,"the authorities thaï the bloquèrent the passport control , and in the end , it out hong kong .",0.23459333
6 killed in u.s. drone strike in nw pakistan,"but as the european union itself , this will be built and this will happen .",0.23544048
watery rot on produce caused by fungus,obama urges no new sanctions on iran,0.23627867
how do i maintain a good relationship with my old boss after being promoted ?,Some fish are swimming quickly,0.23712936
A man is peeling an onion.,myanmar was formerly called burma .,0.2379646
Low expectations for Iran nuclear talks,a brown dog laying on a blue cover .,0.23878488
"eventually got him at 8.30. he stayed with "" a friend "" am i asking to much to be told he is not coming home ?",A woman is slicing some tomatoes.,0.23967189
"We are about to witness the third Israeli election in the space of one year.

The elections for the Knesset, Israel’s parliament, which are coming in March, are being held after the failure of anyone to either score an overall majority or to forge a coalition government.

Israeli prime minister, Benjamin Netanyahu, is holding on for now. His far-right coalition won the most seats in the last election in September, but it was not enough to form a government with a majority.

It is possible that the Blue and White party could win the next election – they actually came one seat ahead of Netanyahu’s party, Likud, in the last election.

READ: US opposes Israel annexation of West Bank before peace plan revealed

But even if they did, so what? For the Palestinians, all Zionist parties in Israel mean the same thing: continuation of the daily, grinding, violent reality of Israeli racism and occupation.

The West Bank is under the boot of Israel’s military dictatorship. Palestinians who dare challenge it are indiscriminately beaten, tortured, abused, have their homes demolished or are even murdered by the Israeli military and settlers.

The Gaza Strip is under constant siege, and the brave unarmed Palestinian demonstrators trying to break out of it since 2018 have been shot down dead by brutal Israeli snipers.

The Palestinians inside ‘Israel’ – the Palestinian territories occupied by Zionist forces, starting in 1947 – are not full citizens of the state. By law and by practice, they have far fewer rights than Jewish citizens of Israel. Israeli courts have consistently ruled for decades that there is no such nationality as ‘Israeli’ and that the state belongs to Jews alone.

Finally, the Palestinian refugees outside Palestine still languish for long decades inside their camps – being denied their most fundamental right to return to the homes they were expelled from.

READ: Netanyahu vows to annex all settlements ‘without exception’

But this totally unjust situation is not enough for Israel – both the state and society wants more.

As I wrote at the time, in the last election, at least 89 per cent of Israelis voted for parties whose policy it was to continue the occupation of the West Bank – military dictatorship with no rights, remember – indefinitely.

And now, with the third election looming, Israel’s two leading parties, Likud and Blue and White, are both ramping up their threats to formally annex large parts of the West Bank.

The West Bank and the Gaza Strip together consist of only 22 per cent of historic Palestine, as it was at the time that the British occupation ended in 1948.

So, 78 per cent is not enough for Israel still. They want it all.

While it seems unlikely for the time being, that they could get away with a mass expulsion, ethnic cleansing-type-event as they did in 1948, victory for Zionism looks like this: maximum land, minimum Arabs.

So, in working towards this end, Israel has been slowly, in the decades since it occupied the remaining 22 per cent, absorbing the entire West Bank through the creation of “facts on the ground”.

#IsraElex19: Israeli Elections 2019 Everything you need to know >>

These “facts” are a slow-motion ethnic cleansing. Palestinian homes are declared to have been built “without permits” (impossible in many areas, since Israel almost always denies such permits to Palestinians – even while granting them to Jews) and are thus destroyed. Industrial-scale colonies for Jews are then built on the ruins.

Annexation will be the formal, post-facto legitimisation of such blatant criminality in Israeli law – and it looks set to be supported by the US.

President Donald Trump has already done this in the case of the Golan Heights. This is a Syrian territory, illegally and violently invaded and occupied by Israel in 1967. Yet Trump (urged on by his number one campaign funder, Sheldon Adelson, a casino billionaire and important US Israel lobbyist), decided to formally recognise the “legality” of this outright criminality – just as he did in moving the US embassy to Jerusalem.

So there really was no doubt that the most pro-Israel US president would ever give the green light to any annexation move in the West Bank, even before the latest second-hand reports from anonymous Israeli sources emerged about the latest version of Trump’s ‘deal of the century’.

In the forthcoming election, both main Israeli parties are attempting to outdo one another on how much Palestinian land they can steal, clear out of its Palestinians, and then annex for the purposes of building Israeli colonies.

Last election, Netanyahu promised to annex the Jordan Valley, and Blue and White’s Benny Gantz (a former general), indicated he’d agree to the same.

Now this election, Netanyahu is talking about annexing as much as 40 per cent of the West Bank, while Gantz is now promising to steal the entire Jordan Valley (the part of the West Bank that borders Jordan).

Annexation, then, is coming. Will this finally spell the long-forecast collapse of Israel’s collaborationist entity, the Palestinian Authority? Time will tell.

One thing is for sure: this situation will not hold indefinitely. Five million Palestinians are being denied even their most basic human rights – systematically, by design of Israel’s racist laws. This cannot be indefinitely sustained.

The views expressed in this article belong to the author and do not necessarily reflect the editorial policy of Middle East Monitor.",bulb a is in a closed circuit with the battery without the y switch .,0.24053746
The chef is carefully drying the oil from the pan,no missile evidence .,0.24136938
britain set to join high-speed mobile party,i ask again if god does not exist can anything be morally wrong ?,0.24219269
A woman is receiving volleyballs,how do i maintain a good relationship with my old boss after being promoted ?,0.24307124
A grey silky dog is sleeping in the grass and a brown dog is looking on,bomb blast kills 10 in southwest pakistan,0.2439048
executive recruiters say that finding a seasoned chief merchandising officer will perhaps be the trickiest of all hires because there is such a dearth of good ones .,A man sitting in a back yard playing the guitar.,0.24474701
The man in a cowboy hat is walking through a market and is putting a hand in his pocket,i like watching kids play .,0.24560976
A kid is smiling at the camera and swimming underwater,the judicial order accused raghad of funding terrorism .,0.2464594
executive recruiters say that finding a seasoned chief merchandising officer will perhaps be the trickiest of all hires because there is such a dearth of good ones .,A man is hugging and kissing a woman.,0.24730352
there is no gap between terminal 4 and the positive terminal,this sound like a very bad idea .,0.24813446
china fm hosts senior asean officials,a boy pushes a wagon with two pumpkins .,0.2489928
they didn 't even have a train station ...,obama urges no new sanctions on iran,0.24984762
seperate paths connected to the battery,no it does not affect your ratings .,0.2506946
"i don 't know if i should say this , but if your job is making you anxious .",A boy is spanking a man with a toy weapon,0.2515322
a large brown dog is crouching in a grassy field .,side note first : i don 't think that physicists always agree on their theories and predictions .,0.2523864
"the russia of putin has already lost 12 prominent journalists , murdered during the last six years .",A man and woman are dancing in rain.,0.2532173
wall street was also waiting for aluminum maker alcoa inc . ( nyse : pep - news - people ) to report earnings after the close .,Two men are fist fighting in a ring,0.25406998
"the russia of putin has already lost 12 prominent journalists , murdered during the last six years .",a girl is playing a guitar .,0.25491664
this sound like a very bad idea .,Five people are standing in the grass with no dogs,0.25577095
officials with torch and jetblue did not respond to repeated phone calls from the mercury news seeking comment .,An elderly man is sitting on a bench,0.2566127
a young pitcher is throwing the baseball .,a siemens spokesman in germany refrained from commenting on the political aspect of the sale of the plutonium-processing facility .,0.2574612
"All known GEFs reconfigure the nucleotide-binding pocket, often opening it by rearranging the switch regions.",a man is riding a white horse .,0.25831294
man with pink shirt sleeping on chair with infant .,"Yes, although they can be a bit sour.",0.25916982
u.s. stocks fell in early morning trade on wednesday as a wave of profit warnings drained some of the optimism that has driven a rally over the past three months .,what type of faucet is this ?,0.26000813
A man is cutting apple by his hand.,"wal-mart , kohl 's corp. , family dollar stores inc . , and big lots inc. were among the merchants posting may sales that fell below wall street 's modest expectations .",0.26085544
a black and white cat sleeps on a purple blanket .,ubs settles us mortgage lawsuit,0.26170063
religious extremism continues in pakistan despite the banning of militant groups by the pakistani government .,a man is riding a white horse .,0.26254112
i don 't think it makes much difference .,deadly blast rocks coal mine in east ukraine,0.2633937
"eventually got him at 8.30. he stayed with "" a friend "" am i asking to much to be told he is not coming home ?",i have this habit as well .,0.26424086
"organize anew , as after a setback .",a child is riding a horse .,0.26508588
"tragic . my thoughts and prayers go out to all ... "" at least 220 killed in brazil nightclub fire """,ann romney has never had to get out and be a part of the workforce .,0.26593587
There is no man mixing vegetables in a pot,british warship sets sail for falklands,0.2667851
official says kenyan forces caused mall collapse,a man is riding a white horse .,0.26762903
terminal 1 and terminal 2 possess no difference,The man is playing a guitar,0.26847708
amendment no 7 proposes certain changes in the references to paragraphs .,A surfer is riding the wave,0.2693224
a dog sitting on a yellow chair next to a green dumpster .,neighboring kyrgyzstan has also experienced raids by taliban-backed islamic militants in recent years .,0.2701704
i have this habit as well .,pakistani plane crashes with 130 people on board,0.2710182
the questions oprah should 've asked lance amstrong,A cat is playing a piano,0.27186513
The man is playing a guitar,nytimes : great obit on dear abby .,0.27271247
casey anthony files for bankruptcy,iran steps up sensitive nuclear work - iaea,0.27356008
A woman is seasoning a ham,"so , i guess that 's it .",0.27440572
what if i don 't have enough work sample for an interview ?,The young woman is flirting with the young boy.,0.2752552
The man is riding a horse by a creek,"the authorities thaï the bloquèrent the passport control , and in the end , it out hong kong .",0.2760985
the vector space model has several disadvantages .,Three men and a woman are standing still for a picture,0.2769456
a woman is cutting some herbs .,"so , i guess that 's it .",0.277793
he was the first speaker of the house in history to be fined .,a 20-something ? s web site for women over 40,0.2786399
religious extremism continues in pakistan despite the banning of militant groups by the pakistani government .,A man and woman are dancing in rain.,0.27948844
"""The clear message is it should not be used to prevent cardiovascular disease,"" Manson said.",A young swimmer is standing in a bathing suit and waiting for the next race,0.28033632
"the users are the losers , employees , and european competitiveness and growth régresseront .","a girl swings her long , wet hair in a lake .",0.28118417
A woman is cleaning a shrimp,"the russia of putin has already lost 12 prominent journalists , murdered during the last six years .",0.28202912
There is no man spitting,study shows college degree ? s value during economic downturn,0.2828765
this sound like a very bad idea .,two white standard poodles play with a toy in the snow,0.28372502
"three children playing with hay outdoors , throwing some at camera lens .",the united states and other nato members have refused ratify the amended treaty until russia completely withdraws from moldova and georgia .,0.28456983
i have this habit as well .,"men tried to behead soldier on london street , court hears",0.28541857
"iraqi police opened fire in downtown baghdad wednesday after demonstrators demanding jobs stormed a police station and threw stones at officers , police said .",no it does not affect your ratings .,0.2862652
he 's not wealthy because he 's successful .,police raise death toll in bus accident to 8,0.28711274
bomb attacks kill 20 in baghdad 's christian areas,the boy is riding a tricycle .,0.28795987
"i would like to remind you that one of our allies , there are strong this tax .",this sound like a very bad idea .,0.28880566
amendment no 7 proposes certain changes in the references to paragraphs .,There is no boy playing a guitar,0.28965345
briton jailed for 10 years for selling fake bomb detectors,a dog splashes in the murky water .,0.2905004
terminal 1 and terminal 2 possess no difference,former zambian president arrested,0.29134756
faa continues ban on us flights to tel aviv,"the "" more posh "" words are usually latin ( occasionally greek ) in origin .",0.29219556
second teenager charged with murder,It has a margin of error of plus or minus 4 percentage points.,0.2930427
the man is shooting an automatic rifle .,"storm lashes florida , delaying republican convention",0.29388756
"ok , that 's a good point .",Three men and a woman are standing still for a picture,0.2947357
casey anthony files for bankruptcy,"Want to enjoy 'Zen' reading - with no ads and just the article? Subscribe today

Back to page",0.2955823
a man is slicing a tomato .,two kids splashing in the water .,0.29643005
russia ratified the amended version of the treaty .,obama takes ' selfie ' at mandela 's funeral service,0.2972772
there is no gap between terminal 4 and the positive terminal,The man is mixing whipping cream.,0.29812407
adhere to stereotypes perpetrate a negative / unform view of the lgbt community .,Ten people riding ATVs.,0.29897177
because the positive batter terminal and terminal 6 were connected .,"a girl swings her long , wet hair in a lake .",0.29981858
amendment no 7 proposes certain changes in the references to paragraphs .,Some fish are swimming quickly,0.3006665
a young woman leans over her plate at a meal .,spacex dragon docks with international space station,0.30151254
A man is wearing a colorful shirt and a lot of jewelry,i don 't think it makes much difference .,0.3023599
comcast class a shares were up 8 cents at $ 30.50 in morning trading on the nasdaq stock market .,remove facial hair by tying a fine string around it and pulling at the string .,0.30320698
the questions oprah should 've asked lance amstrong,there is no gap so there is no difference in voltage,0.30405167
britain set to join high-speed mobile party,A man playing the violin in the rain.,0.30490083
A young man on a bmx bicycle is jumping off a masonry pyramid,u.s. stocks fell in early morning trade on wednesday as a wave of profit warnings drained some of the optimism that has driven a rally over the past three months .,0.30574733
"it was our day , how we wanted and it was wonderful .",There is no young Asian woman with pink gloves standing in the snow,0.3065952
"us , nato raise doubts russia pulled back from ukraine border",this frame contains nouns denoting aggregates of individuals. the aggregates may be described by an aggregateproperty .,0.3074419
the vector space model has several disadvantages .,A football player in a purple jersey is breathlessly running with the ball for a touchdown,0.30828947
former zambian president arrested,a black dog jumps through the water .,0.30913723
queen visits london soldier attack scene,"when energy is born waves , now the big moves .",0.30998302
north korea sendin them threats again,a large sheep standing on a hill .,0.31083053
An empty office chair in a cubicle.,A man is hugging and kissing a woman.,0.31167787
executive recruiters say that finding a seasoned chief merchandising officer will perhaps be the trickiest of all hires because there is such a dearth of good ones .,girl stands in subway waiting on something .,0.31252456
"the driver of the last to try to avoid it through a sudden move , but he fell short by his right side .",us gov 't officially designates haqqani network as terrorists,0.31337267
The elderly lady is waiting on the sidewalk,"gun violence is absolute a # publichealth issue . good work , on your gun reform for a generation # itsastart",0.31421947
often we are proud of representing europe 's citizens .,pakistani plane crashes with 130 people on board,0.31506616
"A man with equipment used for climbing is under a vertical, white rock",myanmar was formerly called burma .,0.31591266
Someone is falling off the horse,"gun violence is absolute a # publichealth issue . good work , on your gun reform for a generation # itsastart",0.31676066
"A woman is putting on a cloak, which is very large, and concealing an extravagant dress","internet activist # aaronswartz , creator of # rss , is dead at 26- suicide . was the pressure of pending lawsuits too much ?",0.31760746
what is driving our growth in government spending # facts,"the rev. christopher j. coyne , spokesman for the archdiocese , wouldn 't comment friday .",0.31845427
algeria hostage death toll rises,the cognitive processes and capacity to remember .,0.31930137
funeral of ian paisley to take place in belfast,a dog shaking off water .,0.32014883
a young woman leans over her plate at a meal .,Syria army continues mop-up operations near Damascus,0.32099587
cold wave cut murders in new york city significantly,A man in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,0.32184297
only two bombs found in boston marathon attack,the act of changing one thing or position for another .,0.32268983
A woman is chopping an onion,cuban officials said that last year none of about two dozen nominated cuban musicians received u.s. visas in time to attend the latin grammys .,0.3235372
A person on a bike is riding on one wheel only,"but as the european union itself , this will be built and this will happen .",0.324384
a jockey riding a horse in a pen .,"abuse of a father- "" which led to suicide """,0.3252313
"the a920 comes with a printer , scanner , and copier for $ 89 .",animals are playing in water .,0.32607847
u.s. stocks fell in early morning trade on wednesday as a wave of profit warnings drained some of the optimism that has driven a rally over the past three months .,myanmar was formerly called burma .,0.32692537
become wrinkled or crumpled or creased .,saudi arabia defends maid 's execution,0.3277725
Five adults are sitting on stone steps,a cat plays with a small bottle .,0.32862
"storm lashes florida , delaying republican convention",a girl wearing green twists something in her hands .,0.32946736
19 killed in tunis museum attack,lugar and nunn are senators .,0.33031416
issue bonds on something,Five people are standing in the grass with no dogs,0.33116102
A small child is drinking water from a cup.,frist proposed a process in which it would take gradually fewer votes to overcome filibusters preventing final votes on judicial confirmations .,0.3320086
"bangladesh muslims torch buddhist shrines , police say","and what do you know , receipts stayed about the same .",0.33285525
have or be covered with bristles,several people are sitting around a fire at night .,0.33370256
"the value will total about $ 124 million , including convertible securities , according to corel .",gunmen kill female politician in pakistan,0.3345493
"Three young men run, jump, and kick off of a Coke machine.",It has a margin of error of plus or minus 4 percentage points.,0.33539623
"the "" more posh "" words are usually latin ( occasionally greek ) in origin .",south korea regrets north 's refusal of talks,0.33624363
"bangladesh muslims torch buddhist shrines , police say",A man is putting some food in a container,0.33709127
a dog splashes in the murky water .,japan switches off last nuclear power plant this weekend,0.3379374
syrian forces overrun rebel stronghold,""" they 've been in the stores for over six weeks , "" says carney .",0.33878487
because there was no gap from the positive terminal of the battery,chinese shares close lower on wednesday,0.33963192
A person is taking a cat down from the ceiling,what is driving our growth in government spending # facts,0.3404793
A person is cutting an onion into pieces,the united states and other nato members have refused ratify the amended treaty until russia completely withdraws from moldova and georgia .,0.34132618
iran steps up sensitive nuclear work - iaea,"this sweet love story made me weepy . no , really :",0.34217358
"if you want to learn photography , almost any camera will do to start with .","a girl swings her long , wet hair in a lake .",0.34302032
a black faced sheep .,the nuclear nonproliferation treaty is reviewed every 5 years .,0.3438664
"then , that there was nothing economically that we could do about the greenhouse gases .",a woman is slicing some vegetables .,0.34471416
A person is playing basketball on a team.,french parliament backs reform of law on prostitution,0.34556162
china is investing in # education - # highered # edpolicy,second teenager charged with murder,0.34640878
have or be covered with bristles,The boy is riding a bike on the top of a fence made of metal,0.3472556
suicide blast kills 1 in afghan capital,The man is playing a guitar,0.3481028
Some boys are kneeling next to each other in front of a ball,because the battery has its own chemical reacion between the positive and negative tterminals it contains,0.34895003
a man catches a fish .,'Fast &amp; Furious' star Paul Walker dies in car crash,0.3497971
A brown and white dog is running across a brown field.,I think this is one of those things where you are just out of luck.,0.35064363
that 's how the driver tests the validity of the registered voucher .,a young pitcher is throwing the baseball .,0.35149097
Co-transfection of miRVec-miR-204 and the Renilla-3′ UTR plasmid was in HEK293T cells with TransIT-LT1 Transfection Reagent (Mirus),there is no test that can tell you if it is sealed or not .,0.35233846
moffitt said the results need to be replicated in another study before testing of individuals for presence of the long or short versions of the gene will be pursued .,A woman drives a golf cart.,0.35318494
the girl wearing a blue shirt is running through a science center .,a man is spreading butter on a tortilla .,0.35403204
"A dog, which is large and gray, is carrying a ball in its mouth and running across the grass",do you notice the nonsensical things you are saying ?,0.35487947
Bread is being sliced by the man,it is impossible to answer this question without a form check .,0.35572654
become wrinkled or crumpled or creased .,A man and woman are dancing in rain.,0.35657376
us senate votes to advance iran nuclear review bill,A boy and a girl are playing on the outdoor gym,0.35742122
"the users are the losers , employees , and european competitiveness and growth régresseront .",russia ratified the amended version of the treaty .,0.35826802
"also in mosul , rebel gunmen on friday assassinated a sunni muslim tribal leader who backed the coalition .",A person is strongly whisking eggs in a bowl,0.3591147
only two bombs found in boston marathon attack,A woman is seasoning a ham,0.35996196
cycling : armstrong apologizes to staff,homs mortar fire kills 105,0.3608091
faa continues ban on us flights to tel aviv,no it does not affect your ratings .,0.36165607
there is no gap so there is no difference in voltage,one killed in clashes at muslim brotherhood cairo offices,0.3625037
israeli forces detain 5 palestinians in west bank,"the users are the losers , employees , and european competitiveness and growth régresseront .",0.36335033
mourners clash with police in tunisia,A woman drives a golf cart.,0.3641975
A man is speaking,it is necessary to find other means .,0.36504456
a busy beach has people scattered on it watching the sky .,he 's not wealthy because he 's successful .,0.36589175
