sentence1,sentence2,similarity
76 killed in bangladesh building collapse,There is no dog riding a skateboard,0.45083994
Three boys are rocking the walk along the river,the cat is laying on an animal print blanket .,0.45146936
There is no dog riding a skateboard,the lady broke raw eggs into a bowl .,0.45213693
There is no dog riding a skateboard,The young girl in blue is enjoying a slide,0.4522961
There is no dog riding a skateboard,Several swimmers are jumping into the water,0.45232433
Three boys are rocking the walk along the river,a black and white cat sleeping on its side on a purple blanket .,0.45246765
There is no dog riding a skateboard,A man is cracking eggs,0.45328772
There is no dog riding a skateboard,the african union has proposed a peacekeeping mission to help somalia 's struggling transitional government stabilize somalia .,0.45355725
There is no dog riding a skateboard,A lady is standing on the street and is surrounded by kids,0.45424807
There is no dog riding a skateboard,us top diplomat kerry 's wife rushed to hospital,0.45452678
There is no dog riding a skateboard,they keep talking about the huge deficit in the obama admin .,0.45553678
A woman is placing food in a pot of hot water,There is no dog riding a skateboard,0.45556563
There is no dog riding a skateboard,tens of thousands of ukrainians protest in kyiv,0.45559788
There is no dog riding a skateboard,A lady who looks young is lying on the beach,0.45571956
Three boys are rocking the walk along the river,A lady who looks young is lying on the beach,0.45577586
There is no brown dog and black dog playing in the sand,A boy is checking a calendar,0.45619187
A woman is chopping onions,There is no brown dog and black dog playing in the sand,0.45620188
Three boys are rocking the walk along the river,A woman is beating two eggs in a bowl and using a whisk made of wire,0.45672348
There is no dog riding a skateboard,a woman is frying meat .,0.45726612
There is no dog riding a skateboard,a man is cutting and onion .,0.45728558
There is no dog riding a skateboard,belarus tightens security along the border with ukraine,0.45761746
A tortilla is being folded by a person,There is no dog riding a skateboard,0.45767897
There is no dog riding a skateboard,two french journalists killed in mali,0.45768654
A dog is riding a skateboard in a park,A man and woman are asleep on the couch.,0.45777574
There is no dog riding a skateboard,an older asian couple poses with a newborn baby at the dinner table .,0.4578793
There is no dog riding a skateboard,"9 killed , 168 injured in latest cairo clashes",0.45830756
There is no dog riding a skateboard,a woman is chopping broccoli .,0.45873234
There is no dog riding a skateboard,a woman is chopping cilantro .,0.4587883
There is no dog riding a skateboard,A man is slicing garlic.,0.4588362
Three boys are rocking the walk along the river,The flute is being played by a woman,0.45909795
There is no dog riding a skateboard,the man in a blue jacket is standing in a crowd .,0.45922005
There is no dog riding a skateboard,a person is frying a meat in the pan .,0.4593153
A woman is taking a bath.,There is no dog riding a skateboard,0.45973533
There is no dog riding a skateboard,gas prices tick up slightly,0.45980057
There is no dog riding a skateboard,""" 2012 : the year of extreme # weather "" : # climatechange # drought # nationalclimateassessment # globalchangeresearch",0.4598775
A woman is cutting a carrot,Two dogs are walking slowly through a park,0.46000284
There is no dog riding a skateboard,gunmen kill 3 policemen in iraq,0.46005028
There is no dog riding a skateboard,bloomberg gives $ 1.1b to university,0.46019685
egyptians vote to pick president for first time,There is no dog riding a skateboard,0.46021882
There is no dog riding a skateboard,taiwan 's economy grows 2.27 % in april-june quarter,0.46043205
There is no dog riding a skateboard,"puerto cabezas is located 557 km northeast of managua , nicaragua .",0.46069545
There is no dog riding a skateboard,The potato is being peeled by the lady,0.4609375
There is no dog riding a skateboard,"suicide bomber kills eight , wounds 13 in afghan capital - police",0.46104777
A young couple is lying on a couch together,There is no one cutting a tomato,0.46128774
A woman is chopping onions,A classroom is empty,0.4613495
There is no dog riding a skateboard,at least 78 killed in pakistan church bombing,0.46163929
There is no dog riding a skateboard,at least 80 dead in northwest iran quakes,0.46175197
A classroom is empty,The black woman is wearing glasses over the headdress,0.46182227
A woman is chopping onions,A little boy is jumping into a puddle in the street,0.46189538
There is no dog riding a skateboard,man sets himself on fire at breivik trial,0.4619192
There is no dog riding a skateboard,The cook is sprinkling cheese on the pizza,0.46201327
Three boys are rocking the walk along the river,The woman with a knife is slicing a pepper,0.4620362
There is no dog riding a skateboard,a woman wearing large sunglasses holds newspapers in both hands .,0.4622024
Three boys are rocking the walk along the river,A woman is boiling eggs,0.46239477
There is no dog riding a skateboard,you can jump to the moon .,0.46298653
""" 2012 : the year of extreme # weather "" : # climatechange # drought # nationalclimateassessment # globalchangeresearch",There is no one cutting a tomato,0.46318004
a gray cat is sitting on the window ledge looking at the camera .,Three boys are rocking the walk along the river,0.46318677
There is no dog riding a skateboard,suspected al-qaeda financier arrested in france,0.46331328
There is no dog riding a skateboard,( cause to ) become widely distributed .,0.4633586
A classroom is empty,The woman with a knife is slicing a pepper,0.4633662
There is no dog riding a skateboard,make pregnant ; fertilize and cause to grow .,0.46336657
There is no dog riding a skateboard,the curious boys look in the shed .,0.46391937
A woman is chopping onions,A man sleeps with a baby in his lap.,0.4640498
There is no dog riding a skateboard,osama bin laden wives to be jailed,0.46417922
The people are sitting on a bench in front of a restaurant,There is no dog riding a skateboard,0.46430945
There is no dog riding a skateboard,16 killed in north Iraq attacks,0.4643691
A female wearing pink gloves and a brown jacket is smiling in the snow,Three boys are rocking the walk along the river,0.46477893
tens of thousands of ukrainians protest in kyiv,There is no one cutting a tomato,0.46543595
say mean things .,There is no dog riding a skateboard,0.46596718
There is no dog riding a skateboard,The flute is being played by a woman,0.46656755
A woman is chopping onions,Three boys are rocking the walk along the river,0.46722385
There is no dog riding a skateboard,A man is dangerously throwing knives at the tree,0.46782392
There is no dog riding a skateboard,Prominent AIDS researchers killed in Malaysian plane crash,0.46837372
"prices had pulled back from offshore highs when the empire state survey far exceeded expectations by jumping to 26.8 in june , a record high , from 10.6 in may .",There is no dog riding a skateboard,0.4689209
A dog is pushing a toddler into a rain puddle,The woman with a knife is slicing a pepper,0.46956766
There is no dog riding a skateboard,The black woman is wearing glasses over the headdress,0.4699549
Three boys are rocking the walk along the river,a woman is frying meat .,0.4707608
7.3 magnitude earthquake strikes nepal,There is no one cutting a tomato,0.4713549
A woman is beating two eggs in a bowl and using a whisk made of wire,There is no one cutting a tomato,0.4716987
There is no dog riding a skateboard,Three boys are rocking the walk along the river,0.4725179
A classroom is empty,Necrotic death was augmented when caspase activities were compromised by either viral or chemical inhibitors.,0.47306323
There is no dog riding a skateboard,smog cloud blankets beijing,0.47362727
There is no dog riding a skateboard,two people holding hands and walking in a field .,0.4743108
There is no dog riding a skateboard,A man and woman are asleep on the couch.,0.4748819
A classroom is empty,a dog jogs through the grass .,0.47544664
"puerto cabezas is located 557 km northeast of managua , nicaragua .",There is no one cutting a tomato,0.4759935
Someone is slicing a tomato,Two baby pandas are sleeping,0.47663182
rupert murdoch : i was the victim of a cover up,There is no dog riding a skateboard,0.4770208
A classroom is empty,The rhino is being fed on the grass,0.47778112
There is no dog riding a skateboard,british police arrested 21 people early tuesday in connection with the suspected ritual murder of an african boy whose torso was found in the thames river .,0.47838807
palestinian teen dies of wounds sustained in israeli shooting,There is no dog riding a skateboard,0.47894192
There is no dog riding a skateboard,A man is pushing the buttons of a microwave,0.47954985
Three boys are rocking the walk along the river,a woman swims underwater .,0.4802072
a woman rides an elephant in front of an adoring crowd .,There is no one cutting a tomato,0.48072475
A guy is leaping into the air in wood,There is no one cutting a tomato,0.48133922
There is no dog riding a skateboard,russia would not hesitate to increase military strength along russian borders if the need arises .,0.48196307
Two baby pandas are sleeping,the man in a blue jacket is standing in a crowd .,0.48254457
A little boy is jumping into a puddle in the street,A man and woman are asleep on the couch.,0.4831071
belarus tightens security along the border with ukraine,There is no one cutting a tomato,0.4837308
There is no dog riding a skateboard,egypt 's leader imposes state of emergency in 3 cities,0.48438263
The woman is holding the harness that the brown and white dog is wearing.,There is no one cutting a tomato,0.48481488
The tan dog is not watching a brown dog that is swimming in a pond,a woman is chopping cilantro .,0.48551223
The boy is spraying the plants with water,A man and woman are asleep on the couch.,0.48606592
A classroom is empty,The large dog is walking outside and is carrying a colorful toy in its mouth,0.48664293
Three boys are rocking the walk along the river,a chimpanzee is hurting a woman .,0.4872259
There is no dog riding a skateboard,the total immersion in the english language focusses on the almost constant use of english in teaching .,0.4878143
There is no dog riding a skateboard,"to start , the main drivers of economic growth are resources , technology , and institutions .",0.48846692
There is no dog riding a skateboard,us : madoff brother to plead guilty in ny in fraud,0.4889889
Three boys are rocking the walk along the river,the lady broke raw eggs into a bowl .,0.48960784
There is no dog riding a skateboard,Two men dressed in white and black are sitting on a bench,0.49021494
CIA chief visits Israel for Syria talks,There is no one cutting a tomato,0.49079996
There is no one cutting a tomato,"( cause to ) become a fluid , as when heated .",0.491387
i started to dig into this because you caught my curiosity itch with the question ...,There is no one cutting a tomato,0.49200222
israel agrees to 24-hour gaza truce,There is no one cutting a tomato,0.49257773
There is no dog riding a skateboard,The boy is spraying the plants with water,0.4931929
There is no dog riding a skateboard,throw with force or recklessness .,0.4938333
There is no dog riding a skateboard,sunderland 2-2 bolton : davies in at the double,0.4942878
A ribbon is being twirled by a girl in pink,There is no one cutting a tomato,0.49499285
The young child is splashing in the water,There is no dog riding a skateboard,0.49552643
A man is pushing the buttons of a microwave,Two women are wearing bikinis on the beach which is sandy,0.49614555
There is no dog riding a skateboard,u.s. and turkey tighten coordination on syria,0.4966951
A classroom is empty,'iran will attack tel aviv if israel strikes',0.49730217
A white dog is chasing cows.,A woman is taking a bath.,0.49787483
There is no man slicing a tomato,A family is posing by the mantel and the Christmas tree,0.49845612
A woman is placing food in a pot of hot water,There is no brown dog and black dog playing in the sand,0.49908543
A woman is chopping onions,The boy and girl are not playing on a playground,0.49965835
A dog is riding a skateboard in a park,There is no woman cutting potatoes,0.50025344
A group of boys is playing soccer on the beach,Two baby pandas are sleeping,0.50080705
A classroom is empty,A dirty tan dog is rolling in the dirt and looking right at the camera,0.5014306
There is no one cutting a tomato,a young female rider on a brown horse .,0.5020117
There is no dog riding a skateboard,provide with a soundtrack or voiceover,0.50259286
us top diplomat kerry 's wife rushed to hospital,There is no brown dog and black dog playing in the sand,0.5031907
what does it mean ?,There is no one cutting a tomato,0.5037651
Three boys are rocking the walk along the river,Two pandas are lying together,0.50438106
A boy is fearfully walking across a bridge,The woman with a knife is slicing a pepper,0.5049451
There is no dog riding a skateboard,the general impression or appearance of something,0.50557595
There is no dog riding a skateboard,"i insist on reminding you that among our allies , there are devotees of this tax .",0.50614417
what we know so far about chemical weapons in syria 's civil war,Two baby pandas are sleeping,0.50673777
The boy and girl are not playing on a playground,a woman swims underwater .,0.50733566
A child with a gun that sprays water is laughing and getting hit by other boys,A man and woman are asleep on the couch.,0.5079191
the woman is dicing onions .,A group of boys is playing soccer on the beach,0.50851876
A classroom is empty,Iran warns of spillover of possible war on Syria,0.5090966
chim : a vivid retrospective of europe,There is no one cutting a tomato,0.5096772
There is no dog riding a skateboard,a person is riding a dirt bike in a race on a dirt track .,0.5102638
35 dead and 165 missing in india boat accident,There is no dog riding a skateboard,0.51087266
A white dog is chasing cows.,There is no one cutting a tomato,0.5114622
a man picking up a big rock .,Two baby pandas are sleeping,0.51204026
A ribbon is being twirled by a girl in pink,A man and woman are asleep on the couch.,0.5126533
There is no dog riding a skateboard,terminal 6 is connected to the difference,0.5132495
so they insisted on free trade with countries like china that chop up their own citizens for transplant organs .,A classroom is empty,0.5138257
what we know so far about chemical weapons in syria 's civil war,There is no one cutting a tomato,0.51441324
A classroom is empty,iraq said to release hezbollah operative,0.51501405
There is no dog riding a skateboard,The man is removing sliced cucumbers from water,0.51562047
I think it depends very much on the area.,There is no one cutting a tomato,0.5161928
A child is smiling at the camera and swimming underwater,a woman is chopping broccoli .,0.51677835
There is no dog riding a skateboard,One man is playing the guitar,0.5173689
A classroom is empty,Two children are hanging on a large branch,0.517934
A dog is riding a skateboard in a park,A woman is putting away carrots,0.5185623
a group of people get off a train .,There is no one cutting a tomato,0.5191272
A few men are watching cricket,The little girl in a pink shirt is running under a tree in the desert,0.51973045
throw with force or recklessness .,Two baby pandas are sleeping,0.52032924
a boy riding on a swing .,the lady broke raw eggs into a bowl .,0.5209044
spaniard on trial for cuban dissident ’ s death,There is no dog riding a skateboard,0.52150595
The tan dog is not watching a brown dog that is swimming in a pond,the lady broke raw eggs into a bowl .,0.5220828
A classroom is empty,"joining him in the majority opinion were justices sandra day o 'connor , david h. souter , ruth bader ginsburg and stephen g. breyer .",0.5226829
someone is beating an egg .,A man and woman are asleep on the couch.,0.52326405
A classroom is empty,a sea turtle is hunting for fish .,0.52384514
There is no woman cutting potatoes,north korea confirms third nuclear test,0.5244666
dysfunction or ailment of the heart,There is no one cutting a tomato,0.525046
There is no man slicing a potato,A dog is pushing a toddler into a rain puddle,0.52564037
we are all vessels filled with many wonders .,The little girl in a pink shirt is running under a tree in the desert,0.52621955
The little girl in a pink shirt is running under a tree in the desert,a man plays the drum .,0.5268079
A woman is taking a bath.,a boy is playing guitar .,0.52740645
There is no dog riding a skateboard,A man is dragging a dead deer.,0.52799666
now she has her first trophy after victory in the us women 's amateur public links here on sunday .,There is no one cutting a tomato,0.52858466
A woman is putting away carrots,There is no one cutting a tomato,0.5291677
Three boys are rocking the walk along the river,elbaradei states that a middle east peace deal can only be reached in parallel with a security agreement based on eradicating all weapons of mass destruction from the region .,0.52977264
a woman picks up a baby kangaroo .,The tan dog is not watching a brown dog that is swimming in a pond,0.5303553
China stocks close lower on Friday,A kitten is drinking fresh milk,0.530938
the woman is pencilling on eye shadow .,Two baby pandas are sleeping,0.5315491
A woman is chopping onions,israeli gunboats fire at palestinian fishermen,0.5321386
There is no dog riding a skateboard,"The annual budget presented by



Maharashtra Deputy Chief Minister Ajit Pawar on Friday proposed creation of a world-class aquarium in Mumbai, which would be a part of an international standard tourism complex.

In December last year, Chief Minister Uddhav Thackeray had directed the officials of the Tourism Department to chalk out a plan to build a world-class aquarium in Mumbai.

""An international standard tourism complex would come up on the Worli Dairy land with an estimated cost of Rs 1,000 crore. An international standard aquarium will be built there,"" Pawar said while presenting his budget in the Legislative Assembly.

Pawar, who also holds the finance portfolio, presented the Maha Vikas Aghadi (MVA) government's maiden budget in the Lower House.

He announced an outlay of Rs 1,400 crore for the Department of Tourism. Aaditya Thackeray, son of the chief minister, is the state Tourism and Minister.

Pawar also announced creation of a special fund to combat global warming and climate change, the issues over which Aaditya Thackeray has time and again expressed concerns.

Pawar said several pilgrimage spots in the state, including Mahurgad in Nanded district, Parli Vaijanath, Aundha Nagnath, Narsi Namdev in Hingoli district, ancient Shiva temple in Ambarnath and Hazrat Khwaja Shamna Mira Dargah in Miraj, would be developed.

For the development of popular tourist destinations, such as Mahabaleshwar and Panchgani Rs 100 crore have been set aside in the budget.

The government also set aside Rs 55 crore for the diamond jubilee celebrations of the state, which was formed on May 1, 1960.

Besides, Rs 25 crore have been allocated for the 150th birth anniversary celebrations of Mahatma Gandhi.

The budget also increased the MLA fund from Rs 2 crore (declared in 2011) to Rs 3 crore. Pawar said the move is aimed at enabling the elected representatives to spend more in their constituencies.

(This story has not been edited by Business Standard staff and is auto-generated from a syndicated feed.)",0.53272665
The tan dog is not watching a brown dog that is swimming in a pond,"suicide bomber kills eight , wounds 13 in afghan capital - police",0.533314
The people are standing at a parade,A woman is eating zucchini and vegetables and scrubbing with a brush,0.5339001
A woman is beating two eggs in a bowl and using a whisk made of wire,A dog is pushing a toddler into a rain puddle,0.5345006
There is no brown dog and black dog playing in the sand,the lady broke raw eggs into a bowl .,0.5350854
A ribbon is being twirled by a girl in pink,A man is skiing down a snowy hill,0.53567684
There is no man slicing a tomato,"WorldCom's accounting problems came to light early last year, and the company filed for bankruptcy in July 2002, citing massive accounting irregularities.",0.53625864
"ruffner , 45 , doesn 't yet have an attorney in the murder charge , authorities said .",Two baby pandas are sleeping,0.5368569
syrian fighter pilot defects to jordan,There is no one cutting a tomato,0.5374507
There is no man slicing a tomato,three storey building collapses in ebute meta,0.5380417
The young girl in blue is jumping in the air,Two dogs are walking slowly through a park,0.53862405
People on motorbikes in a city street.,There is no one cutting a tomato,0.5392175
The dog is running through a field.,two little girls in pink are dancing .,0.53980964
u.n. security council calls for unconditional cease-fire in gaza,Two baby pandas are sleeping,0.5403993
A classroom is empty,"semicolon is used to join sentences that can stand alone , but are joined to emphasize their relationship .",0.5409854
A man is pushing the buttons of a microwave,Two dogs are walking slowly through a park,0.54157746
a white cat looking out of a window .,A woman is riding a brown horse,0.5421753
A dog is riding a skateboard in a park,at least 80 dead in northwest iran quakes,0.5427661
A kitten is drinking fresh milk,Some dangerous men with knives are throwing a bike against a tree,0.5433643
A classroom is empty,drive something violently into a location ;,0.54394037
thai protesters block polling stations in bangkok,A small animal is lying on the bed,0.5445299
There is no man slicing a tomato,"er diab ... "" : at least 245 killed in brazil nightclub fire """,0.5451244
A white man is staging a hat and a playing guitar,The little girl in a pink shirt is running under a tree in the desert,0.54571223
A classroom is empty,a person driving a cart pulled by a bicycle .,0.5463093
There is no man slicing a tomato,"many different ways of calculating these values , also known as ( term ) weights , have been developed .",0.5468955
she said he persisted and she eventually allowed him to fix her bike while she sat in the front seat of his car .,Three boys are rocking the walk along the river,0.54748774
how can i repair my two sloping concrete slabs ?,There is no one cutting a tomato,0.5480757
There is no man slicing a potato,A lady is standing on the street and is surrounded by kids,0.54866886
"Prime Minister Narendra Modi paid his last respects to Rishi Kapoor after the veteran actor died in Mumbai on April 30. Rishi Kapoor was 67. Describing Rishi Kapoor as a ""powerhouse of talent,"" PM Modi tweeted that he will ""always recall"" their interactions.

Expressing sincere condolences to Rishi Kapoor's family, PM Modi said that he is ""anguished"" by the veteran actor's demise.

""Multifaceted, endearing and lively...this was Rishi Kapoor ji. He was a powerhouse of talent. I will always recall our interactions, even on social media. He was passionate about films and India's progress. Anguished by his demise. Condolences to his family and fans. Om Shanti,"" PM Modi tweeted.

Read his tweet here:

Multifaceted, endearing and lively...this was Rishi Kapoor Ji. He was a powerhouse of talent. I will always recall our interactions, even on social media. He was passionate about films and India’s progress. Anguished by his demise. Condolences to his family and fans. Om Shanti. — Narendra Modi (@narendramodi) April 30, 2020

Actors, politicians as well as sports personalities posted tributes on social media and shared fond memories with Rishi Kapoor.

Rishi Kapoor was admitted to HN Reliance Hospital in Mumbai on Wednesday morning, his brother Randhir Kapoor said. The senior actor was diagnosed with cancer in 2018 and he returned to India from New York in September 2019 after his cancer treatment.

Rishi Kapoor starred in iconic films including Kabhie Kabhie, Karz, Chandni and Amar Akbar Anthony. He was last seen in the web series The Body on Netflix.

Rishi Kapoor is survived by his son, actor Ranbir Kapoor, daughter Riddhima Kapoor Sahni and wife Neetu Singh.

ALSO READ: Rishi Kapoor dies at 67: Akshay Kumar and Amitabh Bachchan lead Bollywood tributes to the legend

ALSO READ: Veteran actor Rishi Kapoor dies at 67 in Mumbai hospital",There is no brown dog and black dog playing in the sand,0.5492588
A homeless man is holding up a sign and is begging for money,A man and woman are asleep on the couch.,0.5498443
There is no woman cutting potatoes,you can jump to the moon .,0.55044216
The boy and girl are not playing on a playground,a woman rides an elephant in front of an adoring crowd .,0.5510267
A classroom is empty,the reason kindles exist : the onion 's tossing out an e-book biography of biden,0.55162436
a man sitting on the floor plays a guitar .,The tan dog is not watching a brown dog that is swimming in a pond,0.55221367
The player is dunking the basketball into the net and a crowd is in background,A woman is putting away carrots,0.5527919
Two baby pandas are sleeping,The man is not cutting a paper plate,0.55337965
There is no woman cutting potatoes,I think it depends very much on the area.,0.5539817
A dog is riding a skateboard in a park,u.n. security council calls for unconditional cease-fire in gaza,0.55457246
gas prices tick up slightly,There is no man playing flute,0.5551587
There is no woman cutting potatoes,it is safe to say that body posture plays a big role in all languages .,0.5557549
A woman is chopping onions,there did not exist either of majority qualified within this parliament to return in article 272 .,0.5563425
"in kenya , attackers used ' less is more ' strategy",There is no brown dog and black dog playing in the sand,0.5569334
Rugby players are not tackling each other,The woman with a knife is slicing a pepper,0.5575245
"bolivia 's army fought to stop a column of dynamite-wielding miners from streaming into the besieged capital on wednesday , leaving two dead as a popular uprising against the president spread .",The tan dog is not watching a brown dog that is swimming in a pond,0.5581195
A woman is chopping onions,The man is getting off a motorcycle onto ground which is mostly barren,0.55870426
( cause to ) become widely distributed .,There is no window being cleaned by a man,0.55929375
There is no man reading the email,The young girl in blue is enjoying a slide,0.5598873
The white reindeer wearing dog ears is near a brown reindeer,A woman is boiling eggs,0.5604806
"in the second quarter last year , ak steel reported a profit of $ 16.2 million , or 15 cents a share .",There is no window being cleaned by a man,0.5610639
elbaradei states that a middle east peace deal can only be reached in parallel with a security agreement based on eradicating all weapons of mass destruction from the region .,A boy is checking a calendar,0.5616569
A shirtless man is playing football on a lawn,how to make a strong mug of instant coffee ?,0.5622473
A classroom is empty,they keep talking about the huge deficit in the obama admin .,0.5628394
thai protesters block polling stations in bangkok,A squirrel is crazily spinning around in circles,0.56342506
A dog is riding a skateboard in a park,nigella lawson ' took cocaine every day for a decade',0.5640201
There is no window being cleaned by a man,"The blue-chip Dow Jones industrial average .DJI fell 86.56 points, or 0.94 percent, to 9,109.99, after giving up more than 1 percent earlier.",0.56460345
A little brown and white dog is running on the sidewalk,A woman is riding a scooter for water,0.56520355
a gray cat is sitting on the window ledge looking at the camera .,a little girl in a red shirt pulls a kite .,0.56579006
A man and woman are asleep on the couch.,A skier in white is catching a tiny bit of air,0.5663816
A child is smiling at the camera and swimming underwater,The white dog wearing reindeer ears is near a brown dog,0.5669725
Two women are wearing bikinis on the beach which is sandy,Obama to visit Korean DMZ,0.56756383
76 killed in bangladesh building collapse,There is no man spraying a super soaker into the mouth of a dog,0.5681489
A man is wearing a blue shirt and walking barefoot on a tennis court,how to make a strong mug of instant coffee ?,0.5687442
The woman with a knife is slicing a pepper,A man in a suit jacket is sitting on a red couch with a cat.,0.5693337
A classroom is empty,a man swims underwater .,0.56991935
a little girl in a red shirt pulls a kite .,The man is removing sliced cucumbers from water,0.5705133
The bishop told police he thought he had hit a dog or a cat or that someone had thrown a rock at his vehicle.,Three boys are rocking the walk along the river,0.57110524
17 killed in us drone attack on yemen wedding party,There is no man slicing a tomato,0.571694
at least 13 killed in triple car bombings in iraq 's diyala,A woman is putting away carrots,0.5722863
The people are sitting on a bench in front of a restaurant,a dog wearing a cape is running through the snow .,0.5728767
A dog is riding a skateboard in a park,amendment no 7 is proposing certain amendments in the references to the paragraphs .,0.57346606
A classroom is empty,an actor who plays a principal role .,0.5740547
white house backs gay marriage,A dog with a golden coat is swimming clumsily through the water,0.57464445
there is a path containing both z and c,World Cup live: France 0-0 Germany,0.57524294
a woman in a pink bikini is laying on a deck lounge chair that is covered with a pink towel .,Two dogs are walking slowly through a park,0.57583255
The dog is running through a field.,The man is removing sliced cucumbers from water,0.57642025
a boy riding on a swing .,she told the inquiry that her husband had received assurances from his line manager and senior ministry officials that when he came forward his name would not be made public .,0.57700586
World Cup live: France 0-0 Germany,A guy is leaping into the air in wood,0.57760096
a man with a cap and jacket walking between two large bottles .,There is no brown dog and black dog playing in the sand,0.5781915
"prices had pulled back from offshore highs when the empire state survey far exceeded expectations by jumping to 26.8 in june , a record high , from 10.6 in may .",a black and white cat sleeping on its side on a purple blanket .,0.5787802
a man swims underwater .,the two dogs are playing fetch in the snow .,0.579373
The show for the small child is being set on an exciting swing at the park,a woman swims underwater .,0.57996213
A man is dangerously throwing knives at the tree,A man and woman are asleep on the couch.,0.5805518
the cat is laying on an animal print blanket .,a woman swims underwater .,0.58114266
a boy riding on a swing .,Two pandas are lying together,0.58173424
"unipol : court rome , danilo coppola remains in grottaferrata .",A boy is checking a calendar,0.5823242
The blond girl is dancing in front of the sound equipment,A man is wearing a blue checkered shirt and cheerfully riding a unicycle in the street,0.5829151
A boy skateboards down the railing of some graffiti stairs,Two women compete in a contest.,0.5835074
RIP1 was reported to interact with RIP3.,There is no woman cutting potatoes,0.58409536
The woman with a knife is slicing a pepper,"because he isn 't a leader , he is a perpetual campaigner and chief .",0.5846871
a gray cat is sitting on the window ledge looking at the camera .,thai protesters block polling stations in bangkok,0.58527786
romney wins maryland republican primary,a woman is chopping a potato .,0.5858674
saferworld team leader on transfer controls and small arms roy isbister stated that -- the eu embargo explicitly states that no military equipment should be supplied either directly or indirectly for use in myanmar .,A man is skiing down a snowy hill,0.5864599
create by putting components or members together .,There is no woman cutting potatoes,0.5870491
There is no man slicing a tomato,something like this is useful :,0.58763677
the vector space model has several disadvantages .,A woman is boiling eggs,0.5882294
The white reindeer wearing dog ears is near a brown reindeer,egypt : protesters storm muslim brotherhood 's hq,0.5888174
romney wins maryland republican primary,the cat is laying on an animal print blanket .,0.58941054
There is no man reading the email,It is more deciding what you should do and what you should get others to do.,0.5900016
elbaradei states that a middle east peace deal can only be reached in parallel with a security agreement based on eradicating all weapons of mass destruction from the region .,A man sleeps with a baby in his lap.,0.5905887
An instrument is being played by a woman in a red dress,the curious boys look in the shed .,0.5911797
A dog under the stairs,A woman is riding a brown horse,0.59177333
malawi confirms president mutharika 's death,the lady broke raw eggs into a bowl .,0.59236276
A woman is taking a bath.,three storey building collapses in ebute meta,0.59295416
indian police round up all five suspects in mumbai rape case,There is no man slicing a potato,0.59354293
A shirtless man is playing football on a lawn,A kitten is drinking fresh milk,0.59413624
A little boy is jumping into a puddle in the street,A man is slicing garlic.,0.59472525
a man talking with two water bottles sitting in front of him .,Three kids are jumping in the leaves,0.5953156
The dog is running through a field.,A person is doing a trick on a snowboard,0.59590566
Fish is being cooked by a woman,The little girl in a pink shirt is running under a tree in the desert,0.5964962
