sentence1,sentence2,similarity
a transparent opening in a vehicle that allow vision out of the sides or back ; usually is capable of being opened,"philippines typhoon death toll rises above 5,000",0.21011288
% how much money does pp take in for abortion services ?,"contend against an opponent in a sport , game , or battle ;",0.21038726
iran earthquake death toll rises,a transparent opening in a vehicle that allow vision out of the sides or back ; usually is capable of being opened,0.21060082
"philippines typhoon death toll rises above 5,000",a dog lays down in the long green grass .,0.21103492
"childcare ' costing £ 15,000 a year'",There is no cat walking on a hardwood floor,0.21110648
"childcare ' costing £ 15,000 a year'","no , a tent will not give you any protection from bears that want what 's inside .",0.21119341
"childcare ' costing £ 15,000 a year'",A dog that has a white and brown colored coat is trotting through shallow water.,0.21147831
"childcare ' costing £ 15,000 a year'",( cause to ) meet or intersect,0.2116175
nato soldier killed in s. afghanistan,"as an complement to the other answers , let me address the question of why planets tend towards tidal locking .",0.2122471
nato soldier killed in s. afghanistan,( biology ) taxonomic group containing one or more families,0.21255253
"philippines typhoon death toll rises above 5,000",enclose in or as if in a frame .,0.21310762
( biology ) taxonomic group containing one or more families,how # vine video may change twitter # in,0.21312425
"speak , pronounce , or utter in a certain way ;","philippines typhoon death toll rises above 5,000",0.21347255
The commission estimated California lost $937 million to corporate tax shelters in 2001.,an open switch means the circuit is not a closed path .,0.21395005
( biology ) taxonomic group containing one or more families,idf to deploy iron dome in central israel,0.2140373
belonging to or participated in by a community as a whole ; public ;,idf to deploy iron dome in central israel,0.21464223
iraqi president in hospital due to health problem,"a nationally board certified teacher with a master 's degree , kelley , in his 30th year teaching , makes $ 65,000 .",0.2155373
how can i help my dog adjust to a move ?,( computer science ) the occurence of an incorrect result produced by a computer .,0.21628177
in turn suse will license java 2 standard edition while also formalising an existing agreement to distribute sun 's java virtual machine for running java applications .,( biology ) taxonomic group containing one or more families,0.2171256
"childcare ' costing £ 15,000 a year'",A banana is being eaten by a man,0.2179472
"childcare ' costing £ 15,000 a year'",The brown train is sitting on the railroad tracks.,0.21875076
there are basically two types of cakes : butter and sponge ( or génoise ) .,obama to meet with china ‚ äôs xi in california june 7-8,0.21954179
the gears by which the motion of a machine can be reversed .,"a nationally board certified teacher with a master 's degree , kelley , in his 30th year teaching , makes $ 65,000 .",0.22055359
"childcare ' costing £ 15,000 a year'",what is good workout attire for weight lifting ?,0.22127716
"childcare ' costing £ 15,000 a year'",terminal 4 is connected to the positive batterty terminal,0.2220434
"childcare ' costing £ 15,000 a year'",police arrest suspect in deadly la driving attack,0.2230785
iraqi president in hospital due to health problem,an open switch means the circuit is not a closed path .,0.22371823
"nevada is where the most women smoke , 28 percent .",( biology ) taxonomic group containing one or more families,0.22460055
"prince , who heads citigroup 's global corporate and investment bank , is replacing sanford weill as ceo .",an open switch means the circuit is not a closed path .,0.22538272
saudi-born nigerian charged with terrorism in new york,"no , a tent will not give you any protection from bears that want what 's inside .",0.22618316
matt smith quits bbc ‚ äôs doctor who,an open switch means the circuit is not a closed path .,0.22693479
"childcare ' costing £ 15,000 a year'",a dog is wearing a gray jacket .,0.22783238
( biology ) taxonomic group containing one or more families,president hillary clinton ? if she wants it,0.2285443
( biology ) taxonomic group containing one or more families,a general rule of thumb is every 5-6 hours of skating .,0.22936076
"although cheese is very healthy and also good during pregnancy , some types might contain listeria , which can cause serious problems .",russian prime minister on second day of crimea visit,0.23019376
california governor declares drought emergency,you 'll need to check the particular policies of each publisher to see what is allowed and what is not allowed .,0.23104297
an accounting period of 12 months,vietnamese citizens need a visa to visit the usa .,0.2318449
"trading of echostar 's stock closed tuesday at a 52-week high of $ 32.17 , up $ 1.54 .",the action of opposing something that you disapprove or disagree with .,0.23261812
what should my credit limit be ?,Hurricane Isaac Moves Inland After Landfall,0.23342395
"childcare ' costing £ 15,000 a year'",There is no lemur eating,0.23408222
"childcare ' costing £ 15,000 a year'",a man is riding an electric bicycle .,0.23500882
"if you arecomming from the non-linguistics environment , the best book is to start with is fromkin , introduction to language .","philippines typhoon death toll rises above 5,000",0.23586646
free speech is a basic democratic right except in france # twitter,( biology ) taxonomic group containing one or more families,0.23670636
"childcare ' costing £ 15,000 a year'",The results of research represent a very important advance in the long-standing fight to conquer lung cancer.,0.23749143
"childcare ' costing £ 15,000 a year'",A dog is running on a snowy road,0.23827243
fix or set a physical object securely or depeply,vietnamese citizens need a visa to visit the usa .,0.23908871
"childcare ' costing £ 15,000 a year'",A dog is sleeping on a beach covered by snow,0.23986468
World Cup live: Germany 0-0 Ghana,( biology ) taxonomic group containing one or more families,0.24066693
"childcare ' costing £ 15,000 a year'","but attention , because the belgian brand does not only that the tank tops .",0.24154001
Hurricane Isaac Moves Inland After Landfall,"a social occasion , often official or formal",0.24234343
rudd sworn in as new australian pm,can i pay a collection agency in a way that will improve my credit score ?,0.24310844
reproduce or make an exact copy of .,firefighters battling scrub fire in hokianga,0.24397886
"terminals 4 , 5 , and 6 are connected to the positive battery terminal","a nationally board certified teacher with a master 's degree , kelley , in his 30th year teaching , makes $ 65,000 .",0.24474108
"6 dead , 33 hurt in cotabato blast","if you arecomming from the non-linguistics environment , the best book is to start with is fromkin , introduction to language .",0.2455621
at least 89 dead in china earthquakes,"as an complement to the other answers , let me address the question of why planets tend towards tidal locking .",0.24636135
reproduce or make an exact copy of .,"philippines typhoon death toll rises above 5,000",0.24715857
former reagan spokesman larry speakes dies at 74,an open switch means the circuit is not a closed path .,0.24802066
"childcare ' costing £ 15,000 a year'",china is north korea 's closest ally .,0.24883398
reduce ( petroleum ) to a simpler compound by cracking .,World Cup live: Germany 0-0 Ghana,0.24964789
"childcare ' costing £ 15,000 a year'",A football player in a purple jersey is running with the ball for a touchdown,0.25042844
what is the significance of the abstract painting ?,idf to deploy iron dome in central israel,0.25127694
sheen wants to return to ' 2.5 men ' but has his past image ruined that ? # coepr205,"a social occasion , often official or formal",0.25205737
fast picture viewer is $ 9.99 and works just fine on 64-bit windows 7 ( i 'm using it myself ) .,"a social occasion , often official or formal",0.25285673
california governor declares drought emergency,"as an complement to the other answers , let me address the question of why planets tend towards tidal locking .",0.25370595
aerodynamic force that opposed gravity,Kodak expects earnings of 5 cents to 25 cents a share in the quarter.,0.25449973
demand as being one 's due or property ; assert one 's right or title to .,because the voltage doesnt change in the battery,0.25533202
slightly and pleasantly intoxicated from alcohol or a drug ( especially marijuana ),idf to deploy iron dome in central israel,0.2561134
"philippines typhoon death toll rises above 5,000","strike ( the top part of a ball in golf , baseball , or pool ) giving it a forward spin .",0.25692725
( biology ) taxonomic group containing one or more families,There are no men sawing,0.25772983
highly infectious viral disease,"as an complement to the other answers , let me address the question of why planets tend towards tidal locking .",0.25854647
the act of counting ; reciting numbers in ascending order .,vietnamese citizens need a visa to visit the usa .,0.2593639
change directions as if revolving on a pivot .,nadal tops djokovic for 7th french open title,0.26017416
"see , it 's a tax break to companies and corporations that hire vets .","cricket-england 155-4 v australia , fourth test - tea",0.260983
reproduce or make an exact copy of .,california governor declares drought emergency,0.2618186
"the losses occurred overnight in willow canyon , one of three areas in the santa catalina mountains threatened by the 2-week-old fire that already had blackened 70,000 acres .",a person who manipulate or controls a device or machine,0.2625941
"although cheese is very healthy and also good during pregnancy , some types might contain listeria , which can cause serious problems .","strike ( the top part of a ball in golf , baseball , or pool ) giving it a forward spin .",0.2634131
subclasses are said to ‘ extend ’ superclasses .,cory monteith found dead : canadian ‚ äėglee ‚ äô star was 31,0.26421392
The commission estimated California lost $937 million to corporate tax shelters in 2001.,be worthy of or have a certain rating .,0.26503128
A yellow dog is running on white snow on a sunny day,can i pay a collection agency in a way that will improve my credit score ?,0.26584107
"downstream at mount vernon , the skagit river was expected to crest at 36 feet -- 8 feet above flood stage -- tonight , burke said .",the act of explaining or defending something,0.26664975
"childcare ' costing £ 15,000 a year'","same here , i 've the 50mm f / 1.4 , and as my fastest lens i couldn 't live without it for concerts and low-light photography .",0.26745465
can i pay a collection agency in a way that will improve my credit score ?,A podium is where a man is speaking,0.26826823
how to make a strong mug of instant coffee ?,british archbishop of canterbury changes career to cambridge,0.26907906
"childcare ' costing £ 15,000 a year'",bulb a will no longer be completing the circuts .,0.26989296
A guitar is being played by a woman,( biology ) taxonomic group containing one or more families,0.27069995
bulb a is in a closed circuit with the battery without the y switch .,eurozone agrees to lend spain up to $ 125 billion,0.2715153
The commission estimated California lost $937 million to corporate tax shelters in 2001.,The woman is playing the guitar,0.2723259
belonging to or participated in by a community as a whole ; public ;,"same here , i 've the 50mm f / 1.4 , and as my fastest lens i couldn 't live without it for concerts and low-light photography .",0.27312672
enclose in or as if in a frame .,montenegrin police fire teargas to disperse opposition,0.27393097
the united states ( especially the northern states during the american civil war ) .,"there is a very good reason not to refer to the queen 's spouse as "" king "" - because they aren 't the king .",0.27474612
al-shater to run in presidential election in egypt,can i pay a collection agency in a way that will improve my credit score ?,0.27556247
"as an complement to the other answers , let me address the question of why planets tend towards tidal locking .",six dead in philippine restaurant blast,0.27636695
"mr president , the cashman report can be summarised in four words : citizens ' power over bureaucracy .",you should take this animal to a vet right away .,0.27719575
"the losses occurred overnight in willow canyon , one of three areas in the santa catalina mountains threatened by the 2-week-old fire that already had blackened 70,000 acres .",my experience is that a normal taxi is always cheaper .,0.27798682
highly infectious viral disease,a general rule of thumb is every 5-6 hours of skating .,0.27880174
the ability of computers to exchange digital information between them and make use of it,2013 oscar nominations : who got,0.2796093
a girl is playing a piano .,"philippines typhoon death toll rises above 5,000",0.28041846
schengen visa for uk citizen ?,fix or set a physical object securely or depeply,0.28123492
how can i help my dog adjust to a move ?,italian fugitive arrested in dominican republic,0.28204194
terminal 4 is connected to the positive batterty terminal,the act of providing help or aid to someone,0.28284812
a general rule of thumb is every 5-6 hours of skating .,miss new york crowned miss america 2013,0.28365633
norway marks anniversary of breivik 's massacre,"i 'm not sure what you mean by cognitive capacity , but i absolutely believe that language shapes the way we think .",0.284463
a cruise liner docked at a port .,exercise or have power of memory,0.2852774
norway marks anniversary of breivik 's massacre,"i reccomend "" monkey grass "" because it is like a slow growing weed that reproduces slowly and looks nice !",0.28608808
Baseball players playing a game at the park.,% how much money does pp take in for abortion services ?,0.28690353
the united states ( especially the northern states during the american civil war ) .,elbaradei to become egyptian pm,0.2877113
Syrian PM Survives Bomb Attack,what should my credit limit be ?,0.2885238
in turn suse will license java 2 standard edition while also formalising an existing agreement to distribute sun 's java virtual machine for running java applications .,"We're thrilled to be up 3-2,'' Coach Gregg Popovich said Wednesday.",0.28933895
reproduce or make an exact copy of .,weatherman fred talbot held over ' sex abuse',0.29014337
"although cheese is very healthy and also good during pregnancy , some types might contain listeria , which can cause serious problems .",saudi-born nigerian charged with terrorism in new york,0.2909565
"philippines typhoon death toll rises above 5,000","a dog with a frisbee in its mouth , jumps over a man .",0.2917658
because switch y and z are also connected to bulb a .,russian prime minister on second day of crimea visit,0.2925743
schengen visa for uk citizen ?,A dog in the yard is running across colored coats,0.29338324
indian stocks open flat,influence or control skillfully and often deviously .,0.29419273
"the dow jones industrial average < .dji > rose 49 points , or 0.47 percent , to 10,578 .",be careful or certain to do something ; make certain of something .,0.29500547
obama to meet with china ‚ äôs xi in california june 7-8,because the voltage doesnt change in the battery,0.2958139
subclasses are said to ‘ extend ’ superclasses .,china is north korea 's closest ally .,0.29662186
"iaea , iran to hold first nuclear talks since rohani election",There is no man spraying a super soaker into the mouth of a dog,0.2974347
19 killed in iraq attacks ahead of ramadan end,"i 'm not sure what you mean by cognitive capacity , but i absolutely believe that language shapes the way we think .",0.2982465
( cause to ) come to rest on a surface,my experience is that a normal taxi is always cheaper .,0.29905528
what is good workout attire for weight lifting ?,egypt 's main opposition rejects president 's call for dialogue,0.2998656
an approximate attribute or quality of something,Philadelphia's council is not the first to defy the national policy.,0.30067587
a sour forecast from sun microsystems inc . sunw.o put more pressure on wall street before the quarterly earnings season .,resist immunologically the introduction of some foreign tissue or organ .,0.30148625
"gold 's rise pulled other precious metals higher , shunting silver to $ 4.81 / 83 an ounce from $ 4.77 / 79 last quoted in new york .",pbs publishes new guidelines on impartiality,0.30230027
a heroic doctor returns to congo,an open switch means the circuit is not a closed path .,0.30310616
reproduce or make an exact copy of .,"as an complement to the other answers , let me address the question of why planets tend towards tidal locking .",0.30391735
"between 1960 and 2000 , however , the state 's population grew by 30.4 percent to 6,080,485 .",A yellow dog is not drinking water from the faucet,0.30472624
A little girl is playing a guitar,a transparent opening in a vehicle that allow vision out of the sides or back ; usually is capable of being opened,0.3055361
germany dodges recession with growth in first quarter,china is north korea 's closest ally .,0.30634815
"The Retinoblastoma protein, pRb, was among the first recognized tumor suppressor proteins, and loss or repression of pRb function is thought to play a causative role in most human cancers.",vietnamese citizens need a visa to visit the usa .,0.307158
"to derive the theorem , we begin with the definition of conditional probability .","britz earned $ 3.77 million in salary , bonus and other compensation , and kinney earned $ 3.76 million .",0.30796564
belonging to or participated in by a community as a whole ; public ;,two dolphins jumping into the water .,0.30877697
the gears by which the motion of a machine can be reversed .,china is north korea 's closest ally .,0.30958888
how do i maintain a good relationship with an employer after resigning ?,A kid is singing and playing a guitar,0.3103977
"investigators continue to probe virtually every aspect of campbell 's personal and financial affairs , the former mayor has said .",an open switch means the circuit is not a closed path .,0.3112059
sheen wants to return to ' 2.5 men ' but has his past image ruined that ? # coepr205,the longer of the two telegraphic signals used in morse code .,0.31201714
recipes for health : tunisian style baked cauliflower frittata ? recipes for health,what time is the paralympic opening ceremony ? everything you need to know about the big curtain-raiser,0.31282845
us soldier accused of afghan massacre hires prominent criminal lawyer,slightly and pleasantly intoxicated from alcohol or a drug ( especially marijuana ),0.31363848
The cat is drinking some milk,"a nationally board certified teacher with a master 's degree , kelley , in his 30th year teaching , makes $ 65,000 .",0.3144486
take a risk in the hope of a favorable outcome .,"He was arrested in Atlanta, Georgia, on Monday night by police acting on a tip-off.",0.3152579
the battery is contained in a path which does not contain any other components,at least 89 dead in china earthquakes,0.3160689
fast picture viewer is $ 9.99 and works just fine on 64-bit windows 7 ( i 'm using it myself ) .,golf : westwood takes lead in dubai desert classic,0.31687975
"childcare ' costing £ 15,000 a year'","trade : pakistan , india agree to take it a step ahead",0.31768823
Kodak expects earnings of 5 cents to 25 cents a share in the quarter.,a message refusing to accept something that is offered .,0.3184994
"mr howard also said yesterday that hicks would be fairly treated , saying he had faith in the us justice system .",what is the actual difference between graduate and undergraduate texts ?,0.3193096
recipes for health : tunisian style baked cauliflower frittata ? recipes for health,change directions as if revolving on a pivot .,0.32012016
us soldier accused of afghan massacre hires prominent criminal lawyer,"a small , indefinite portion of something",0.32093006
Opposition leaders emerge to commemorate Cambodian workers' deaths,"the temperature in a certain environment , determined by time and place , is specified .",0.32173914
"gold 's rise pulled other precious metals higher , shunting silver to $ 4.81 / 83 an ounce from $ 4.77 / 79 last quoted in new york .","cricket-england 155-4 v australia , fourth test - tea",0.32255018
italian fugitive arrested in dominican republic,"microsoft is right , its operational system is important but also its software .",0.32336044
"i reccomend "" monkey grass "" because it is like a slow growing weed that reproduces slowly and looks nice !",assembly meets amid chavez crisis,0.32417065
"philippines typhoon death toll rises above 5,000",A man is wearing a red jacket and standing beside a yellow canoe on some boulders with water in the background,0.32498085
at least 89 dead in china earthquakes,what is good workout attire for weight lifting ?,0.32579118
Three goats are chased by a dog.,"trading of echostar 's stock closed tuesday at a 52-week high of $ 32.17 , up $ 1.54 .",0.32660207
the successful action of solving a problem .,china gives us regulators access to audit records,0.32741222
US drone strike kills 10 in Pakistan,A dog is swimming in a body of water,0.32822213
"no , nothing in the patient protection and affordable care act grants the president transitional authority .","a competition comes to an end , with a competitor tying , winning , or losing against an opponent ( or opponents ) according to their score . ( in the symmetrical situation of a tie , the competitor and opponent may be jointly mentioned as competitors . ) according to the score that the competitor and opponent have achieved , they may receive a rank or a prize. the margin may also be mentioned .",0.3290319
The person is brushing a cat,an open switch means the circuit is not a closed path .,0.32984173
influence or control skillfully and often deviously .,Dhawan ton sets up India Trophy win over South Africa,0.33065093
because the path connecting the bulbs will be damaged,one dead in ohio school shooting,0.33146214
hospital : 61 killed in venezuela prison riot,this is the last chance to build security in the middle east based on trust and cooperation rather than on the possession of nuclear arms .,0.3322724
"making it last : conservative meets liberal , and 40-year marriage begins","to derive the theorem , we begin with the definition of conditional probability .",0.3330828
vietnamese citizens need a visa to visit the usa .,The person is playing the guitar,0.3338924
woman in blue shift dress cutting into food .,at least 78 killed in pakistan church bombing,0.33470348
bulb a will no longer be completing the circuts .,"an influential chinese business man , who shares his time between hongkong and london , was even more precise .",0.33551326
"same here , i 've the 50mm f / 1.4 , and as my fastest lens i couldn 't live without it for concerts and low-light photography .",malaysia : chinese satellite found object in ocean,0.33632362
the act of counting ; reciting numbers in ascending order .,It probably depends on the cut of meat.,0.337133
what should my credit limit be ?,a young girl dressed in a minnie mouse outfit and an older woman walking down the sidewalk .,0.3379442
i think it is okay to ask the question .,tokyo shares open higher on buoyant u.s. market,0.3387527
if it is in the same path as the bulb .,China's economic growth rebounds to 7.8% in latest quarter,0.3395637
Algeria mulls international force for hostages,The person is brushing a cat,0.34037387
what should my credit limit be ?,A young girl in a coat made for winter is jumping off a boulder into the sand at a beach,0.34118402
we maintain unanimity in council and therefore a latent inability to act .,samsung profit soars to $ 6.6b record,0.34199345
"much to eatonville , as ms jones , a teacher courageous and which has a low for the red lively , have always fear that their insular community is understood .",sheen wants to return to ' 2.5 men ' but has his past image ruined that ? # coepr205,0.34280443
a woman riding a brown horse .,you 'll need to check the particular policies of each publisher to see what is allowed and what is not allowed .,0.34361452
a person who manipulate or controls a device or machine,"in a statement issued by his solicitors , mr hadley said : "" i am absolutely delighted with the outcome of proceedings .",0.3444246
there are basically two types of cakes : butter and sponge ( or génoise ) .,iran says israel lying about rockets,0.34523517
Production for the second quarter was cut to 46 million barrels from 48 million barrels.,A dog in the yard is running across colored coats,0.34604532
a woman plays with a brown dog .,nadal tops djokovic for 7th french open title,0.3468554
egypt court bans muslim brotherhood ' activities',what should my credit limit be ?,0.34766537
a person who manipulate or controls a device or machine,The small bee is landing on a bunch of yellow flowers,0.34847552
a man doing a trick on skateboard,mubarak retrial adjourned to june,0.34928578
schengen visa for uk citizen ?,Someone is riding a horse.,0.35009587
eurozone agrees to lend spain up to $ 125 billion,woman in blue shift dress cutting into food .,0.35090587
reproduce or make an exact copy of .,"it said the patents were "" allegedly "" assigned to syndia in 2001 through the lemelson medical , educational and research foundation limited partnership .",0.3517167
south african police arrest 50 in farm protest,a boy is playing an instrument .,0.3525265
"The meat, poultry, butter, cheese and nuts were impounded a year ago at a LaGrou Cold Storage warehouse in Chicago.",al-shater to run in presidential election in egypt,0.35333663
enclose in or as if in a frame .,It probably depends on the cut of meat.,0.3541472
"Syrian forces shell towns, clash with rebels",demand as being one 's due or property ; assert one 's right or title to .,0.3549569
al-shater to run in presidential election in egypt,a boy jumps into a pool while lifeguards watch .,0.355767
World Cup live: Germany 0-0 Ghana,indian finance minister quits to run for president,0.35657758
china is north korea 's closest ally .,gop balks at gun control proposals,0.3573876
"as an complement to the other answers , let me address the question of why planets tend towards tidal locking .",malaysia : chinese satellite found object in ocean,0.35819766
"philippines typhoon death toll rises above 5,000",pope francis slips out of vatican for prayers,0.3590079
the act of mixing together .,"coca-cola co . ( ko ) reported higher profit for the quarter , helped by european demand , early on thursday .",0.3598177
"We're thrilled to be up 3-2,'' Coach Gregg Popovich said Wednesday.",ukraine protesters rebuild barricades,0.3606284
free speech is a basic democratic right except in france # twitter,a large amount of penguins are heading to the ocean .,0.3614385
a young girl dressed in a minnie mouse outfit and an older woman walking down the sidewalk .,there is a difference in electrical states,0.36224663
schengen visa for uk citizen ?,There are no men sawing,0.36305925
a young girl dressed in a minnie mouse outfit and an older woman walking down the sidewalk .,an open switch means the circuit is not a closed path .,0.3638692
a small white car parked at the gas station .,"after all , they have recommended the policies that the politicians or not consideration .",0.36467892
slightly and pleasantly intoxicated from alcohol or a drug ( especially marijuana ),what is the actual difference between graduate and undergraduate texts ?,0.36548918
Senate confirms Janet Yellen as next Federal Reserve Chair,how to make a strong mug of instant coffee ?,0.36629945
"since there would be no "" spouse "" , employees would become liable for employer portions of health insurance because there would be no waiving of the tax penalty for employer provided health insurance for a spouse .",senator unveils bill to limit semiautomatic arms,0.3671097
sometimes i fantasize about having power .,china is north korea 's closest ally .,0.36791992
hse boss defends medical-card plan,a pane of glass in a window ;,0.36872947
highly infectious viral disease,vietnamese citizens need a visa to visit the usa .,0.3695403
There is no one climbing on the grotto with a pink interior,A sea turtle is hunting for food,0.37035012
"6 dead , 33 hurt in cotabato blast",Two cats are in a kennel on their hind legs and are facing one another,0.37116045
A woman is seasoning a ham,restate ( words ) from one language into another language .,0.37197062
Two children are peering over a rusty ledge,algeria president gets therapy after stroke : state media,0.37278116
reduce ( petroleum ) to a simpler compound by cracking .,a woman riding a brown horse .,0.373591
i refuse to argue jesse jackson on this or any other thread .,two birds flying towards water feeder .,0.37440112
an officer is talking to recruits .,highly infectious viral disease,0.37521097
because switch y and z are also connected to bulb a .,runners race around a track .,0.3760213
a woman riding a brown horse .,jeremy hunt clings on as spad quits over news corp emails,0.37683153
california governor declares drought emergency,The black dog is not walking through the tall grass,0.37764204
Two teams are competing in a football match,indian finance minister quits to run for president,0.37845176
the economists pro-market do not oppose the companies which openly use the attraction of the luxury to promote their products .,penetrate or cut with a sharp instrument,0.37926233
Philadelphia's council is not the first to defy the national policy.,a clear plastic chair in front of a bookcase .,0.3800724
a guy and two girls are smiling at the camera .,the speech act of objecting .,0.3808827
the conventional forces in europe treaty was signed by russian and nato members in 1990 .,there are several different pushup variations out there and most of them provide a unique advantage .,0.38169304
recipes for health : tunisian style baked cauliflower frittata ? recipes for health,this frame is concerned with words that describe a person based on a salient part of their body .,0.38250315
"New Delhi: Senior IAS officer Rajiv Bansal was Thursday named the CMD of national carrier Air India. The Appointments Committee of the Cabinet approved Bansal;s appointment as CMD of Air India in the rank and pay of an Additional Secretary.

At present, Bansal, a 1988 batch officer of the Nagaland cadre, held the post of Additional Secretary, Ministry of Petroleum and Natural Gas. He succeeds Ashwani Lohani. In August 2017, he was given the additional charge as Air India’s CMD.

Bansal has had an earlier stint with the Ministry of Civil Aviation (MoCA) between 2006 and 2008.

Now Bansal will have his task cut out as the government is going for 100% disinvestment of the national career. Very soon the government will put up Air India for sale. The move is being opposed by 14 unions of Air India. So Bansal will have to handle everything carefully.

Agencies",schools that don 't meet the testing goals for two years in a row must offer transfers .,0.38331294
"in cairo camps , protesters dig in and live on",The girl in the blue and white uniform isn't cheering,0.3841233
south african police arrest 50 in farm protest,There is no cat playing keyboards,0.3849334
A woman is pouring eggs into a frying pan,"and now it 's anything he wants to say , "" confirmed stone county nursing and rehabilitation center social director alesha badgley .",0.38574356
A man is putting garlic on some bread slices.,Bomber strikes near Pakistan army HQ,0.38655373
"prince , who heads citigroup 's global corporate and investment bank , is replacing sanford weill as ceo .",Someone is being boiled with okra in a pot,0.3873639
s as you wish : do you see hitler killing jews ?,the act of taking of a person by force .,0.388174
There is no man singing and playing a guitar,be a summary of .,0.3889843
egypt launches new assault against sinai militants,A horse is being ridden by a woman,0.38979438
egypt launches new assault against sinai militants,s as you wish : do you see hitler killing jews ?,0.39060473
nato strike kills 11 afghan children,a dog is wearing a gray jacket .,0.39141488
side note first : i don 't think that physicists always agree on their theories and predictions .,"miodrag zivkovic , of the liberal alliance of montenegro , won 31 percent of the vote while the independent dragan hajdukovic got four percent .",0.3922248
A little girl is playing a guitar,pope francis slips out of vatican for prayers,0.393035
It probably depends on the cut of meat.,mob kills man for burning quran,0.39384508
US drone strike kills 10 in Pakistan,A dog with a muzzle and a blue jacket is running around the court,0.39465553
what 's wrong with the dreamliner ?,a little girl is laughing at the camera .,0.3954656
china 's wen promises job creation,"The woman is happily playing a guitar, which is acoustic, and singing",0.39627576
Two teams are competing in a football match,iraqi president in hospital due to health problem,0.397086
woman in red overalls standing on the sidewalk .,there is a chemical reaction .,0.3978961
"Turkish PM, president clash over reply to protests","Recently, miR-126 was identified as a metastasis suppressing miRNA that is downregulated in relapsing breast cancer, leukemia, and cervical cancer.",0.39870644
Some people are sitting in lawn chairs and are reading books,iran says israel lying about rockets,0.39951646
cory monteith found dead : canadian ‚ äėglee ‚ äô star was 31,india ink : image of the day : january 27,0.40032646
a tied man is putting into water .,chinese shares close higher friday,0.40113693
A woman is crouching down next to a dog and is smiling at a young girl sitting on the sidewalk,one dead in ohio school shooting,0.40194696
change directions as if revolving on a pivot .,the international atomic energy agency insists that the iranian government 's simple denials of the intelligence presented to the international atomic energy agency board are not good enough to allay western countries suspicions .,0.40275717
a blue bird standing on a lawn .,bulb b and c are still contained in a path with the battery,0.40356734
