sentence1,sentence2,similarity
"A girl in water, with goggles and swimming cap.",berlusconi stirs up elections in italy,0.56649697
A boy wearing red shorts is jumping into a paddling pool,Afghan parliament votes to remove key ministers,0.56665343
The practicing person doesn't like the guitar,israel agrees to release palestinian prisoners,0.56686646
a person is riding a dirt bike in a race on a dirt track .,israel agrees to release palestinian prisoners,0.5669461
A man plays a guitar.,israel agrees to release palestinian prisoners,0.56702733
iran dissidents ' killed in iraq',The cat is licking a shallow dish full of milk,0.5670463
A man plays a guitar.,syrian journalists killed in capital,0.5671462
A young boy is jumping into water,roadside bomb kills 3 policemen in afghanistan,0.56767225
'desperate housewives ' actress kathryn joosten dies,berlusconi stirs up elections in italy,0.5679705
Afghan parliament votes to remove key ministers,a little girl is playing on a toy outdoors .,0.5683769
A woman is walking the dog down the street,iranian president calls for new nuclear talks,0.5691981
polls close in senegal 's presidential election,four kids are jumping on a trampoline .,0.56948364
A young boy is jumping onto a chair,israel agrees to release palestinian prisoners,0.5698922
a young boy riding in a swing .,two french journalists killed in mali,0.57055426
berlusconi stirs up elections in italy,More than 100 injured in Texas plant blast,0.5707729
how long should it take concrete to fully cure ?,Syrian Opposition Urges EU to Send Arms to Rebels,0.5712859
Afghan parliament votes to remove key ministers,The woman is jumping a long distance while people watch.,0.57172394
A toddler is sitting down,five killed in blasts in india,0.57216614
The lady is breaking raw eggs into a bowl,pro-russians forces enter ukrainian naval base in crimea,0.5727707
sony to axe pc unit in major business overhaul,The girl is trotting on the horse,0.5730766
israel faces european backlash over settlement plan,The girl is trotting on the horse,0.5735625
A man is falling off a surfboard in the water,iran dissidents ' killed in iraq',0.5739256
"syrian forces bombard homs , russia warns of civil war",A young boy is jumping onto a chair,0.5744448
A boy is playing on a toy phone,Afghan parliament votes to remove key ministers,0.57486427
a cat is eating corn on the cob .,berlusconi stirs up elections in italy,0.57533115
scores killed in egyptian protests,A dog is running through the snow,0.57575727
the large brown dog is jumping through the tall grass .,Afghan parliament votes to remove key ministers,0.57626617
"A girl in water, with goggles and swimming cap.",iran dissidents ' killed in iraq',0.57666
polls close in senegal 's presidential election,a little girl is playing on a toy outdoors .,0.57713825
eurozone to lend spain up to 100 bil. euros,gunman kills 6 in shooting at wisconsin sikh temple,0.5776032
polls close in senegal 's presidential election,A woman is tapping her fingers on a desk,0.57806313
A young boy is jumping onto a chair,2 palestinians killed in israeli airstrikes,0.5785382
A few swimmers are racing in a lake,egypt 's mubarak critical,0.5789449
Syrian Opposition Urges EU to Send Arms to Rebels,a man is riding a skateboard .,0.5794162
A man is riding a scooter,israel agrees to release palestinian prisoners,0.57981795
"iran , six global powers sign landmark nuclear deal",A woman is wearing paint and costume pieces and is riding a bike on a busy street,0.58031857
a black dog running along the edge of the ocean .,Afghan parliament votes to remove key ministers,0.5807373
"syrian forces bombard homs , russia warns of civil war",A woman is walking the dog down the street,0.5811721
syrian journalists killed in capital,A young boy is jumping into water,0.5815989
A woman is talking on a telephone,iran dissidents ' killed in iraq',0.5820898
a man doing a wheelie on a mountain bike .,Afghan parliament votes to remove key ministers,0.5825224
A man is falling off a surfboard in the water,turkish police fire teargas at protesters in istanbul,0.582989
A young boy is jumping into water,two french journalists killed in mali,0.5834557
a skier wearing blue snow pants is flying through the air near a jump .,sri lanka 's tamils vote for greater autonomy,0.583917
syrian journalists killed in capital,a skateboarder doing a trick on a stone wall .,0.58434904
Afghan parliament votes to remove key ministers,a woman is cutting a tomato .,0.5848
francis begins papacy with prayer,2 palestinians killed in israeli airstrikes,0.585248
A young boy is jumping into water,hong kong set for huge democracy rally on handover anniversary,0.5857066
"us , un up pressure on israel over gaza",nadal tops djokovic for 7th french open title,0.5861535
A large group of cheerleaders is walking in a parade,iranian president calls for new nuclear talks,0.58660185
rosberg emulates father with monaco win,by the numbers : women in the u.s. military nah not good idea,0.587042
iran dissidents ' killed in iraq',four kids are jumping on a trampoline .,0.58749795
A dog runs through the grass.,syrian journalists killed in capital,0.58795154
"syrian forces bombard homs , russia warns of civil war",A man is wearing a long sleeved blue shirt and jeans and is riding a unicycle down a street,0.5884023
air strike kills one man in syria 's hama,A dog is running through the snow,0.58885586
what 's the best way to store asparagus ?,two french journalists killed in mali,0.5892905
japan ’ s gdp growth downgraded to annual 1.1 %,A young boy is jumping into water,0.58975315
The woman is throwing onions away,iranian president calls for new nuclear talks,0.59021294
egypt ministry again urges end to pro-morsi protests,A man plays a guitar.,0.59065694
"factbox-security developments in pakistan , march 13",'desperate housewives ' actress kathryn joosten dies,0.59111166
"two dogs run through the snow , one with a tennis ball .",egypt 's mubarak critical,0.5915772
38 taliban militants killed in afghanistan,A kid sitting on a soccer ball at the park.,0.5920119
a black dog running along the edge of the ocean .,Syrian Opposition Urges EU to Send Arms to Rebels,0.592456
rosberg emulates father with monaco win,u.s. drone strike kills 5 in pakistan,0.5929043
air strike kills one man in syria 's hama,three dogs running in the dirt .,0.5933609
2 palestinians killed in israeli airstrikes,The girl is trotting on the horse,0.59381664
indian troops kill pakistani soldier along kashmir line of control,"Rev.'s Early Reads: Sept. 3rd, 2015",0.59426373
russia convicts dead lawyer magnitsky in posthumous trial,a little girl is playing on a toy outdoors .,0.59471387
"lance armstrong quotes , pure gold",israel agrees to release palestinian prisoners,0.5951651
38 taliban militants killed in afghanistan,queen to name biggest ever carrier,0.59561664
A man is doing a trick on a skateboard,china stocks close higher on wednesday,0.596074
iran dissidents ' killed in iraq',bird with a green head and white chest perched on a tree branch .,0.59651685
scores killed in egyptian protests,trainer runs her dog through training course with green pipe,0.5969702
israeli forces arrest five palestinians across west bank,a young child is riding a horse .,0.5974149
38 taliban militants killed in afghanistan,israeli credibility on line over iran nuclear challenge,0.59786737
News Summary: Apple buying AuthenTec for $356M,iranian president calls for new nuclear talks,0.5983129
"two dogs run through the snow , one with a tennis ball .",Afghan parliament votes to remove key ministers,0.59877825
two are trapped as us building collapses,berlusconi stirs up elections in italy,0.59922117
( biology ) taxonomic group containing one or more families,"syrian forces bombard homs , lavrov arrives for talks",0.5996728
2 dead in bangladesh clashes over jamaat leader ’ s execution,The child is delightedly playing with toys outdoors,0.6001235
a woman taking her own photo from above .,iran dissidents ' killed in iraq',0.60057133
A toddler is sitting down,israel agrees to release palestinian prisoners,0.60102606
two women are dancing and singing in front of a crowd .,singapore stocks close 0.5 pct higher,0.60147065
Bangladesh building-collapse toll tops 600,A girl in a uniform is playing the flute with a marching band,0.6019281
scores killed in egyptian protests,"A boy, who is little, is sitting in a green tunnel with a smile on his face",0.6023787
"teenager in china kills 8 , wounds 5 in knife attack",queen to name biggest ever carrier,0.60283035
Afghan parliament votes to remove key ministers,the little dog barked at the electronic toy .,0.6032803
silvio berlusconi expelled from italy 's parliament,a woman in red overalls stands on sidewalk .,0.6037315
israeli credibility on line over iran nuclear challenge,A man at a farmers market.,0.6041795
world stocks rise on hopes fed to keep stimulus,A girl in a uniform is playing the flute with a marching band,0.60463643
afghan suicide car bomb kills at least seven : officials,The large brown dog is running outside in the dirt,0.60508406
air strike kills one man in syria 's hama,The large brown dog is running outdoors in the dirt,0.6055367
afghan suicide car bomb kills at least seven : officials,A man is petting two cats,0.60598445
"syrian forces bombard homs , russia warns of civil war",There is no bunny playing with a stuffed bunny,0.60643554
Men are playing soccer.,attorney general eric holder to resign,0.60688734
"two dead , 7 injured in finland shooting",hong kong set for huge democracy rally on handover anniversary,0.6073401
the switch and the bulb have to be in the same path,two french journalists killed in mali,0.6077914
Afghan parliament votes to remove key ministers,"a man-made artifact , digital or physical , which is used to display information presented via the object .",0.6082394
A woman is wearing paint and costume pieces and is riding a bike on a busy street,chinese shares close higher tuesday,0.60869277
iran dissidents ' killed in iraq',The practicing person doesn't like the guitar,0.6091436
HP fell to second place with server sales growing 0.4 percent to $2.9 billion.,egypt 's presidential election begins,0.6095923
a person is riding a dirt bike in a race on a dirt track .,israeli credibility on line over iran nuclear challenge,0.6100424
tokyo wins race to host 2020 olympics,A lady is playing the guitar.,0.6104913
Two young children are eating corndogs,what does it mean to write a song in a certain key ?,0.61094457
6 nato troops killed in afghanistan ied attack,two men sit on the sidewalk in front of stores .,0.6113963
france pledges military aid in mali,A woman is tapping her fingers on a desk,0.6118462
pro-russians forces enter ukrainian naval base in crimea,A woman is chopping onions,0.61230004
2 palestinians killed in israeli airstrikes,Four dogs stand in the snow.,0.61274934
five killed in blasts in india,a multi-colored bird clings to a wire fence .,0.6131977
three children are eating their food .,iranian president calls for new nuclear talks,0.61364734
malaysia to extradite iranian for attack on israelis,a woman in red overalls stands on sidewalk .,0.6141006
santorum wins kansas caucuses,a woman is playing a flute .,0.61454976
a member of a police force .,us stocks fall as greek talks lumber ; apple falls,0.61500204
somalia 's shebab claims responsibility for nairobi mall attack,A few swimmers are racing in a lake,0.6154527
libertarian lunkhead parroting the neocon / teabagger rhetoric ... and,singapore stocks close 0.5 pct higher,0.61590433
afghan suicide car bomb kills at least seven : officials,hong kong set for huge democracy rally on handover anniversary,0.61635417
find the solution to or understand the meaning of,polls close in senegal 's presidential election,0.6168057
sony to axe pc unit in major business overhaul,A few men in a competition are running outdoors,0.617255
five killed in blasts in india,"obama meets israeli , palestinian negotiators",0.6177077
7 states sue over obama administration 's birth control rule,iran dissidents ' killed in iraq',0.6181575
A child wearing blue and white shorts is jumping in the surf.,muslims torch buddhist temples,0.6186074
two dogs play with purple football .,israeli military court rejects appeal of palestinian hunger striker,0.61905956
air strike kills one man in syria 's hama,write as if with print ; not cursive .,0.6195109
an African man hanging onto the back of a very full yellow van.,u.s. drone strike kills 5 in pakistan,0.61996084
china opposes us arms sales to taiwan,a sheep stands on a hillside .,0.6204115
nigerian mp charged with accepting $ 3m bribe,tropical storm andrea to slide up east coast,0.6208644
nasa satellite images show that arctic ice has been shrinking at the rate of nearly 10 percent a decade .,pakistan fighter jets bomb ' taliban hideouts',0.62131333
polls close in senegal 's presidential election,should i switch to third person or continue in first person ?,0.62176454
what does it mean to write a song in a certain key ?,whistleblower edward snowden flies to moscow,0.6222143
obama canceled meeting with putin,jamaican connection in liverpool 's win,0.62266505
6 killed in mexico ‘ monster truck ’ crash,A woman is tapping her fingers on a desk,0.62311614
two are trapped as us building collapses,singapore stocks close 0.5 pct higher,0.6235666
A brown and white dog is playing on the lawn,russia delivers humanitarian aid to syrian refugees in lebanon,0.6240183
israeli forces arrest five palestinians across west bank,a person is throwing a cat on to the ceiling .,0.6244687
shares of hartford rose $ 2.88 to $ 46.50 in new york stock exchange composite trading .,syrian army retakes crusader castle from rebels,0.6249196
five killed in blasts in india,other than that you don 't have a tax issue .,0.62536997
rosberg emulates father with monaco win,china opposes us arms sales to taiwan,0.6258217
nadal tops djokovic for 7th french open title,a little girl is playing on a toy outdoors .,0.6262727
"us , un up pressure on israel over gaza",Crowd of people walking past a giant mushroom.,0.6267241
executive recruiters say that finding a seasoned chief merchandising officer perhaps will be the trickiest of all hires .,roadside bomb kills 3 policemen in afghanistan,0.6271744
pakistan fighter jets bomb ' taliban hideouts',A woman supervisor is instructing the male workers.,0.627625
A woman is tapping her fingers on a desk,two men compete in a tire rolling race .,0.62807626
spanish pm refuses to resign over corruption scandal,A man is doing a trick on a skateboard,0.6285248
hollande wins french presidential election,the woman is frying a breaded pork chop .,0.6289768
china opposes us arms sales to taiwan,putin ' wins ' russia 's presidential election,0.62942857
somalia 's shebab claims responsibility for nairobi mall attack,what is a good length for the statement of purpose in a u.s. phd application ?,0.6298789
A small black dog is wearing a red collar and is in the leaves with a blue ball,egypt 's presidential election begins,0.63032997
two women are dancing and singing in front of a crowd .,A man is kicking a ball.,0.63078016
a man plays the drum .,two women stand in a living room with a black dog .,0.6312317
a brown dog is jumping up to catch a green strap in it 's mouth .,"syrian forces bombard homs , lavrov arrives for talks",0.63168144
Two dogs are playing together on the grass,on war criminals and heroes : the whitewashing of ariel sharon,0.6321329
"syrian forces bombard homs , russia warns of civil war",a cruise liner docked at the shoreline .,0.6325835
air strike kills one man in syria 's hama,bangkok tense on thai election eve,0.6330347
"a decorative container , often for holding flowers","25 injured in anti-islam film protest in islamabad , pakistan",0.6334857
sony to axe pc unit in major business overhaul,a man rollerblading on a metal bar .,0.6339354
guatemala overturns former dictator 's genocide conviction,Trade newspaper Variety up for sale,0.63438666
"after a job interview , is it inappropriate if i want to talk to an employee in private ?",scores dead as fire sweeps through nightclub in brazil,0.634838
A person in a blue jacket is jumping onto a tall cement wall,singapore stocks close 0.5 pct higher,0.6352886
five killed in blasts in india,provide or equip with furniture .,0.6357391
us drone strike kills seven in north waziristan,A boy is jumping on the side of a stone water fountain in front of a building,0.6361898
A boy is looking at a calendar.,syria rebels leave besieged homs,0.63664085
A young boy is jumping into water,Oil is being poured into a skillet by the woman,0.6370921
a large brown dog is crouching in a grassy field .,two women mix something in a food processor .,0.637542
iran nuclear talks enter crucial third day,attorney general eric holder to resign,0.63799345
indian troops kill pakistani soldier along kashmir line of control,( statistics ) a coefficient assigned to elements of a frequency distribution in order to represent their relative importance .,0.6384441
this gives you the opportunity to make your case that you really do have expertise in xxx .,Syrian Opposition Urges EU to Send Arms to Rebels,0.6388953
A child is watching someone playing outdoors and is spouting water over the rest of his family ,HP fell to second place with server sales growing 0.4 percent to $2.9 billion.,0.6393461
egypt ministry again urges end to pro-morsi protests,"commodity expanded value-form , .",0.6397968
us presidential election 2012,the woman is frying a breaded pork chop .,0.6402476
Afghan parliament votes to remove key ministers,"that compares with a profit of $ 1 million , or breakeven , on $ 1.39 billion in revenue during the same period last year .",0.6406986
"WorldCom's accounting problems came to light early last year, and the company filed for bankruptcy in July 2002, citing massive accounting irregularities.",gunman kills 6 in shooting at wisconsin sikh temple,0.6411489
"have any of you used a va loan to buy a house , then received a lot of streamline refinancing letters saying you 'll save a bunch by refinancing ?",terminal 1 is not connected to the positive battery terminal,0.64160025
A man is kicking a ball.,how the dow jones industrial average did wednesday,0.642051
pakistan fighter jets bomb ' taliban hideouts',a part of a forked or branching shape .,0.64250207
"The key is you have to find something that works for you, and your goals.",palestinian president receives jordanian foreign minister,0.64295256
26 palestinian prisoners released from israeli prison,a man stands in front of a train .,0.6434036
a man and two women smiling at the camera while sitting on a blue sofa .,Afghan parliament votes to remove key ministers,0.6438539
"on the upside , coca-cola co . ( nyse : ko - news - people ) reported higher profit for the quarter early on thursday , helped by european demand .",A boy in a swimsuit is sitting on a circular fountain,0.64430475
"britney spears , jason trawick call off engagement",egypt 's presidential election begins,0.64475584
polls close in senegal 's presidential election,There is no boy playing outdoors and there is no man smiling,0.64520687
rightful portion or stake of something,tokyo stocks close up 0.13pc,0.6456575
be tantamount or equivalent to .,"syrian forces bombard homs , lavrov arrives for talks",0.64610845
A group of people sit at a table in an Italian restaurant.,turkey president appeals for calm,0.64655924
A woman is walking the dog down the street,Bomber strikes near Pakistan army HQ,0.64700997
scores dead as fire sweeps through nightclub in brazil,france pledges military aid in mali,0.6474606
Bomber strikes near Pakistan army HQ,a woman is playing a flute .,0.6479113
two buses parked on a street .,chinese shares close higher tuesday,0.6483629
eurozone to lend spain up to 100 bil. euros,a man is cutting and onion .,0.6488135
two trains are traveling on the track .,A woman is chopping onions,0.64926386
a cat is eating corn on the cob .,a staff of 30 specialists will conduct research and training on cyber warfare and will be prepared to assist nato members with response to any future cyber attacks .,0.64971477
spanish pm refuses to resign over corruption scandal,Two men dressed in white and black are sitting on a bench,0.65016544
"the dow jones industrial average fell 98.32 , or about 1.1 percent , to 9011.53 .",israel faces european backlash over settlement plan,0.6506165
A guitarist has blonde and flyaway hair,china stocks close higher on wednesday,0.65106726
new syria opposition chief wants no-strings aid,"you find yourself in front of people , of characters that sometimes you do not know or give you just a few minutes to photograph them .",0.6515181
"WorldCom's accounting problems came to light early last year, and the company filed for bankruptcy in July 2002, citing massive accounting irregularities.",Two men are driving down the road in an open-air vehicle,0.6519687
because there is not a closed circuit anymore for bulb c,francis begins papacy with prayer,0.6524199
put into a certain place or abstract location .,world stocks rise on hopes fed to keep stimulus,0.65287066
"single words , keywords and occasionally longer phrases are used for terms .",singapore stocks close 0.5 pct higher,0.6533214
"be a reason , cause , or justification of",top judge mansour sworn in as egypt interim president,0.6537726
blue and red plane in mid-air flight .,putin ' wins ' russia 's presidential election,0.654223
two poodles are running through the snow .,"after 9 / 11 , connolly said , agents spent thousands of hours investigating al-bayoumi .",0.6546738
assad agrees to hand over chemical weapons,Two men are driving down the road in an open-air vehicle,0.6551247
A child wearing blue and white shorts is jumping in the surf.,what happened to personal responsibility and accountability ?,0.6555753
There is no one on the shore,News Summary: Apple buying AuthenTec for $356M,0.65602654
shares of hartford rose $ 2.88 to $ 46.50 in new york stock exchange composite trading .,"lance armstrong quotes , pure gold",0.6564767
keep something or someone under control ; stop something from happening,hong kong set for huge democracy rally on handover anniversary,0.6569281
38 taliban militants killed in afghanistan,attorney general eric holder to resign,0.6573786
santorum wins kansas caucuses,The woman is measuring the other woman,0.6578295
A woman is frying meat,a dog walks through the snow .,0.6582804
A man is singing into an old microphone,it is indisputable that reaches to the turkish government .,0.65873116
"Wal-Mart, Kohl's Corp., Family Dollar Stores Inc., and Big Lots Inc. were among the merchants posting May sales that fell below Wall Street's modest expectations.","A boy, who is little, is sitting in a green tunnel with a smile on his face",0.6591821
president obama turning to ex-prosecutor mary jo white to be securities and exchange commission ( s.e.c. ) boss,sony to sell pc unit and cut jobs,0.65963286
dog swimming through water carrying stick in its mouth,"WorldCom's accounting problems came to light early last year, and the company filed for bankruptcy in July 2002, citing massive accounting irregularities.",0.66008365
People are walking outside a building that has many murals on it,'desperate housewives ' actress kathryn joosten dies,0.66053426
bloomberg gives $ 1.1b to university,pakistan ? s ashraf intervenes in fatal fire investigation,0.66098523
A young man on a bmx bicycle is jumping off a pyramid,clean the urinated zone with vinegar ( i used to do that when my feline daughter was a baby kitten ) .,0.66143614
A kid sitting on a soccer ball at the park.,A man is singing into an old microphone,0.6618869
three children are eating their food .,the answer to your question is : it depends on how the writer works .,0.66233754
A kitten is walking.,A woman is chopping onions,0.6627883
syria : cameron and obama move west closer to intervention,sen. feinstein announces bill to limit semiautomatic weapons :,0.6632392
us presidential election 2012,a man on a bike in mid-air,0.66369027
mandela leaves hospital after 10 days,collection of names and addresses to serve as recipients of information content,0.66414106
a dog jumps in midair to catch a frisbee .,a man is pouring oil into a pan .,0.66459167
a man is cutting a vegetable .,"lance armstrong quotes , pure gold",0.6650419
A woman is taking two eggs out of a pot of water,There is no boy playing outdoors and there is no man smiling,0.66549337
but the view us the international role of the dollar was a trap .,a man plays the drum .,0.66594434
pakistan ? s ashraf intervenes in fatal fire investigation,"obama meets israeli , palestinian negotiators",0.6663952
Maybe this can work for you.,four more people arrested over australia 's largest illegal tobacco importation syndicate,0.66684604
un observers reach syria massacre village,More than 100 injured in Texas plant blast,0.66729677
turkish police fire teargas at protesters in istanbul,gunman kills 6 in shooting at wisconsin sikh temple,0.66774786
it just doesn 't make sense .,"Mursi takes oath of office, becomes Egyptian president",0.6681982
a group of people are walking down the sidewalk of a big city .,syrian journalists killed in capital,0.66864914
"be offended or bothered by ; take offense with , be bothered by .",A little dog is running on the sand,0.6691003
a sheep stands on a hillside .,how do i increase the height of a sliding glass door lock ?,0.6695508
"A woman is standing at dusk on an almost pristine, snowy road, that is lit only by headlights",A man in a shirt dyed purple is looking at a man in a black shirt who is doing a funny face,0.67000157
it is of our duty to continue to support latvia on the question of the integration of the russian population .,roadside bomb kills 3 policemen in afghanistan,0.6704525
"you find yourself in front of people , of characters that sometimes you do not know or give you just a few minutes to photograph them .",""" fewer than 10 "" fbi offices have conducted investigations involving visits to mosques , the justice department said .",0.6709033
A black dog standing in the grass near a volleyball.,"the president began his speech by acknowledging the terrorist attacks in saudi arabia that killed at least 29 people , including seven americans .",0.6713542
terminal 5 is connected to the positive battery terminal .,"obama meets israeli , palestinian negotiators",0.67180467
she said he persisted and she eventually allowed him to fix her bike while she sat in the front seat of his car .,"for the larger issue , if you are going to take that route , then is islam an inherently evil / violent religion ?",0.6722555
a group of people sitting at a restaurant table .,"in early trading , the dow jones industrial average was down 39.94 , or 0.4 percent , at 8,945.50 , having slipped 3.61 points monday .",0.6727066
"the average american makes four trips a day , 45 percent for shopping or errands .",a young child is riding a horse .,0.6731574
There are a few minimally-effective things you can do at the personal level.,he was arrested tuesday night at a northwest atlanta tire shop after a national manhunt .,0.6736082
gunmen kill nine foreigners in pakistan,ground / home deliver tues thru sat ...,0.6740589
somalia 's shebab claims responsibility for nairobi mall attack,There is no man cutting a paper plate,0.67450976
Two kids are taking out a green colored crocodile float from a swimming pool,The woman is wearing ear protection and is firing a gun at an indoor shooting range,0.67496055
Bomber strikes near Pakistan army HQ,"the flaw involves the remote procedure call ( rpc ) protocol , which deals with inter-computer communications .",0.67541146
A man is riding a motorcycle through the town,a woman is pouring a yellow mixture on a frying pan .,0.67586225
A pot of chili is being stirred by someone with a spoon,A dog is running through the snow,0.676313
shares of hartford rose $ 2.88 to $ 46.50 in new york stock exchange composite trading .,"obama meets israeli , palestinian negotiators",0.676764
a group of people sitting at a restaurant table .,"bryant , 24 , has been charged with felony sexual assault .",0.6772146
ground / home deliver tues thru sat ...,A little dog is running on the sand,0.6776656
A passenger train waiting at the city train station.,israeli military court rejects appeal of palestinian hunger striker,0.6781163
"a decorative container , often for holding flowers",The man is in a deserted field.,0.6785672
the act of perceiving the odor of something .,A few men in a competition are running outdoors,0.67901814
People are walking outside a building that has many murals on it,"put an end to , make invalid a process that 's already begun",0.67946875
pakistan fighter jets bomb ' taliban hideouts',2 rockets hit eshkol ; none injured,0.6799196
make pregnant ; fertilize and cause to grow .,'Fast &amp; Furious' star Paul Walker dies in car crash,0.68037045
us presidential election 2012,A man is being roped before a climb,0.6808213
the problem is that the commercial state of all czech mobile operators prohibits such a resale .,A dog is running through the snow,0.68127227
A man is performing a card trick.,determine the essential quality of .,0.6817229
"The Dow Jones industrial average .DJI ended up 56.79 points, or 0.67 percent, at 8,588.36 -- its highest level since January 17.",A woman is dancing alone,0.68217397
a woman in red overalls stands on sidewalk .,"lance armstrong quotes , pure gold",0.68262434
"so sueing companies like boeing because they want to build in a state his "" friends "" don 't control is not hurting job growth ?",The woman is measuring the other woman,0.68307525
ocean liner close to coast with houses in the background .,'Fast &amp; Furious' star Paul Walker dies in car crash,0.683526
Six children are cleaning a room.,something is bothering your cat and he does not like it .,0.6839771
two french journalists killed in mali,bangkok tense on thai election eve,0.68442786
"A person is climbing a rock with a rope, which is pink",the state scientific center of applied microbiology has been working with western scientists to convert the complex into a biomedical manufacturing site .,0.6848787
"take vows , as in religious order .",hong kong takes internet speed title,0.68532956
how the dow jones industrial average did wednesday,he said the problem needs to be corrected before the space shuttle fleet is cleared to fly again .,0.6857804
salvador dali painting snatched in nyc,i didn 't say we had gotten soft since / rand .,0.6862311
"A girl from Asia, in front of a window made of bricks, looks surprised",top judge mansour sworn in as egypt interim president,0.68668187
woman playing tennis and hitting the ball .,This sound like a very bad idea.,0.68713266
A white dog with beige spots is speeding through a field,the man is sitting at a messy table and using a laptop .,0.6875833
""" the discovery that the map bug is present in the vast majority of crohn 's sufferers means it is almost certainly causing the intestinal inflammation , "" it said in a statement .",the act of sharing in the activities of a group .,0.6880344
"the note 's must-reads for friday , december 6 , 2013",two women mix something in a food processor .,0.68848526
A man is doing pull-ups.,write as if with print ; not cursive .,0.68893594
"WorldCom's accounting problems came to light early last year, and the company filed for bankruptcy in July 2002, citing massive accounting irregularities.",'it 's either too late or too early to intervene in syria',0.68938684
"jobs , in particular , would help young people to forge new lives through serious jobs .",a biker is riding along a track element located with a wooded area .,0.6898376
"the 3 { hours of recordings include conversations between police , firefighters and other emergency workers , as well as media inquiries .",A lady is playing the guitar.,0.6902886
A group of boys is playing soccer on the seashore,rightful portion or stake of something,0.6907395
select images from bangladesh building collapse,a person is frying a meat in the pan .,0.6911901
woman in a black dress walking on the street .,"beyond geographical division , divisions reproduce at the local level .",0.69164085
"Bremer, 61, is a onetime assistant to former Secretaries of State William P. Rogers and Henry Kissinger and was ambassador-at-large for counterterrorism from 1986 to 1989.",two women mix something in a food processor .,0.6920917
"China is scrambling to stop the disease from spreading to the countryside, where most of its 1.3 billion people live.",rightful portion or stake of something,0.69254255
A man is dancing on the road,scores dead as fire sweeps through nightclub in brazil,0.69299316
There is no cyclist on a yellow bike airborne,two women mix something in a food processor .,0.69344413
a gathering of spectators or listeners at a ( usually public ) performance .,"Recently, miR-126 was identified as a metastasis suppressing miRNA that is downregulated in relapsing breast cancer, leukemia, and cervical cancer.",0.6938949
A man is slicing bread,make an image or sound clearer ; put into focus,0.6943458
make tracks on a surface,us president george bush himself is glad of progress in the negotiations .,0.6947965
a man jumping rope,A group of children in a building's basement is playing maracas and tambourines,0.69524753
two poodles are running through the snow .,A woman is taking two eggs out of a pot of water,0.69569826
by the numbers : women in the u.s. military nah not good idea,the treaty was amended in 1999 after the collapse of the soviet union .,0.6961491
There is no man screwing a piece of wood to a wall,chinese president meets indian vice president,0.69659984
because it was in the same circuit,a woman in red overalls stands on sidewalk .,0.6970507
select images from bangladesh building collapse,""" we believe we are fully prepared to roll out the [ touch-screen ] machines for the 2004 presidential primary , "" said gilles w. burger , state board of elections chairman .",0.69750154
