sentence1,sentence2,similarity
a girl wearing black shorts and boots is standing next to a blue motorcycle .,will it give us the right to divorce the husbands who abandon us ?,0.13474737
two women standing outside of a bus .,us house republicans eye reluctant ryan for speaker,0.135387
obama voices willingness to talk with gop on budget,There is no man eating a pizza,0.13581878
A man is sitting and playing a small guitar.,activists storm syria embassy in kuwait,0.1358797
two women standing outside of a bus .,us captures al-qaeda leader but fails in somalia attack,0.13590455
chinese stocks open higher thursday,There is no man eating a pizza,0.13631743
obama voices willingness to talk with gop on budget,Nobody is jumping off a platform,0.13667083
cause to experience or suffer or make liable or vulnerable to .,There is no man eating a pizza,0.13687658
a girl plays a wind instrument .,will it give us the right to divorce the husbands who abandon us ?,0.1372231
you guys are making this all waaaaay too complicated .,A dog is sitting by a fence on a dirt track,0.13751057
A girl is riding a horse,will it give us the right to divorce the husbands who abandon us ?,0.13795274
a woman sits alone against a brick wall,eu declares hezbollah 's military wing terror group,0.1383255
"after all , they recommended policies that politicians or not take into account .",A man is playing the guitar owner,0.13859925
A man is singing and playing a guitar,"after all , they recommended policies that politicians or not take into account .",0.13904089
the women are singing and dancing .,"don 't know why i can 't stop reading about him - a data crusader , a defendant and now , a cause",0.1399231
obama voices willingness to talk with gop on budget,a woman rides an elephant .,0.14037225
obama voices willingness to talk with gop on budget,There is no man diving off a cliff,0.14040735
"don 't know why i can 't stop reading about him - a data crusader , a defendant and now , a cause",Some old women are talking,0.14094877
you have no need to do anything .,Shenzhen stock indices close higher Monday,0.14131907
birth control linked with higher glaucoma risk,A man is sitting and playing a small guitar.,0.14188652
The girl is applying makeup to her face,will it give us the right to divorce the husbands who abandon us ?,0.142618
A dog with very long hair is being showed by a woman at a dog show,others separate unfortunately because of an accumulated resentment .,0.14301845
Nobody is jumping off a platform,definitely plan a month ahead - it 's totally ok for your plans to change - just amend them as they do .,0.14321321
should i cash out my ira to pay my student loans ?,a white dog is playing with a ball on the beach .,0.14354545
birth control linked with higher glaucoma risk,Nobody is feeding an animal,0.14372194
obama voices willingness to talk with gop on budget,a man in a black shirt is roller blading past a bench in the city .,0.14374451
will it give us the right to divorce the husbands who abandon us ?,a child is riding a horse .,0.14378326
the women are singing and dancing .,"i 've yet to hear anyone exonerate loughner of his crimes on the grounds that the media , not he , was solely to blame .",0.14427435
will it give us the right to divorce the husbands who abandon us ?,A child is swimming underwater in a pool,0.14429551
poverty stats doubt modi 's development claims,Blond boy jumping onto deck.,0.14434543
The hairy man is sitting on a train,we maybe then could have avoided a catastrophe .,0.14441098
Pakistani PM shocked at avalanche trapping army personnel,Blond boy jumping onto deck.,0.14442068
There is no man slicing a tomato,dreamliner having fitful rollout . how tough is this for boeing ?,0.1446895
"some ancient historical precedent exists for preferring $ 10 $ , but also for $ 6 $ , so that 's mixed support from wikipedia on perfect numbers .",There is no man eating a pizza,0.14558768
others separate unfortunately because of an accumulated resentment .,a man is riding a bicycle on a dirt path .,0.14650327
girl stands in subway waiting on something .,will it give us the right to divorce the husbands who abandon us ?,0.14732173
Blond boy jumping onto deck.,australia cuts interest rates to record low,0.1482618
four men admit london bombs plot,The dog is running through a field.,0.14914368
obama voices willingness to talk with gop on budget,a woman is slicing meat with a knife .,0.1498729
birth control linked with higher glaucoma risk,A boy is walking across a bridge,0.15088388
A woman is wearing a blue helmet and is riding a bicycle in a parking lot,others separate unfortunately because of an accumulated resentment .,0.15190923
A boy is playing a piano,others separate unfortunately because of an accumulated resentment .,0.15284875
Calico cat sitting on step in front of a door.,two people flipped tractor tires in a race .,0.1535834
A woman is sitting in an office.,a trick i did was to grab and hold my cats close if they disturbed me during the night .,0.15463445
a woman sits alone against a brick wall,romney wins big in puerto rico primary,0.15541458
There is no kid playing guitar,definitely plan a month ahead - it 's totally ok for your plans to change - just amend them as they do .,0.15631819
million muppet march planned to defend u.s. backing for pbs,A man is getting into a car in a garage,0.15724073
facebook profits jump as user base expands,There is no man eating a pizza,0.1581173
a black dog is running in snow .,will it give us the right to divorce the husbands who abandon us ?,0.15918583
terminal 1 and terminal 2 possess no difference,a black dog swimming through a river .,0.15999943
dreamliner having fitful rollout . how tough is this for boeing ?,A man is cutting onions,0.1608306
terminal 1 and terminal 2 possess no difference,Is this the kind of thing you're looking for ?,0.16179803
two motorbikes racing on a dirt course .,us house republicans eye reluctant ryan for speaker,0.16268179
There is no kid playing guitar,"a business chinese influence , which shares his time between hong kong and london , was more precise .",0.16356027
others separate unfortunately because of an accumulated resentment .,A woman is performing a trick on a ramp with a car,0.16450027
One boy is pushing another boy on a swing.,italian parliament backs new pm,0.16539511
have a distinctive or characteristic taste .,Blond boy jumping onto deck.,0.16626531
suicide bomber kills 23 at afghan wedding,a close-up of a gray cat with green eyes .,0.1671592
activists storm syria embassy in kuwait,a black dog swimming through a river .,0.16817832
A boy is playing a piano,she stated that they could not take complaint over the phone but they had to be in writing or by email .,0.16900188
"out of touch and completely untrustworthy , however , wouldn 't .",A man is sitting and playing a small guitar.,0.16990794
A brown dog is standing in the water,10 killed in iraq bomb attack,0.17081821
The man with brown hair is wearing sunglasses and is sitting at a table with cans of soda and other drinks,"some who went to war didn 't want to go , but felt they could not disobey .",0.17170022
a woman is mixing food in a bowl .,will it give us the right to divorce the husbands who abandon us ?,0.17263168
a woman is cutting vegetable .,four men admit london bombs plot,0.17355272
others separate unfortunately because of an accumulated resentment .,Shenzhen stock indices close higher Monday,0.17445418
birth control linked with higher glaucoma risk,a young man is playing the piano .,0.17533639
those who ignore history are doomed to repeat it .,a dog wearing a green sweater and a backpack walking on snow .,0.17622924
a trick i did was to grab and hold my cats close if they disturbed me during the night .,a man is eating a piece of bread .,0.1771433
a woman sits alone against a brick wall,taliban launch coordinated afghan attacks,0.17804897
this is why i support the death penalty .,A dog walks along a beach with breaking waves.,0.1789508
obama voices willingness to talk with gop on budget,The woman is cutting cooked octopus,0.17987701
"i guess this is a last plea for help and guidance , before i do something silly .",There is no man eating a pizza,0.18078649
million muppet march planned to defend u.s. backing for pbs,A man is cutting onions,0.18167147
A man is wearing a clear plastic cap and a face mask,two girls jump out of swings .,0.18258053
"he will be paid $ 395,000 per year , up from atkinson 's current salary of $ 361,400 .",There is no woman riding a water scooter,0.18348034
bomb attacks kill 20 in baghdad 's christian areas,A brown dog is standing in the water,0.18439734
you can buy it on ebay for $ 25 and up .,syria rebels leave besieged homs,0.18529183
a wonderful woman i know has the habenera bag by rei ( link ) .,the little boy is singing and playing the guitar .,0.18619981
A man is slicing a red tomato,"wait , what ? ! - ' universal background checks ' defined",0.18708174
A tiger is walking around,they were so young : ( # santamaria # tragedyinthenightclub,0.18800518
what is the best way to introduce cats to newborns ?,A man is wearing a clear plastic cap and a face mask,0.18891808
a ballet dancer is performing on stage .,obama backs philippines over south china sea,0.18982391
pakistan bomb victims to be buried after protest ends,The dog is running through a field.,0.19072203
should i cash out my ira to pay my student loans ?,The dog is running through a field.,0.19162162
One boy is pushing another boy on a swing.,"out of touch and completely untrustworthy , however , wouldn 't .",0.19252092
a woman is slicing meat with a knife .,million muppet march planned to defend u.s. backing for pbs,0.19343534
terminal 1 is not separated from the negative battery terminal,Is this the kind of thing you're looking for ?,0.19434044
have a strong sexual attraction to,There is no man slicing a tomato,0.19524154
There is no man slicing a tomato,obama to set out gun control plans,0.1961456
The woman is frying a chop of breaded pork,we keep l ' unanimity in council and therefore a latent inability to act .,0.19704819
http : / / www.varidesk.com / there is also the hand-made / diy version for which you could obtain design templates for .,A woman is rocking over a blanket lying on someone reading a book,0.19794974
terminal 5 is connected to the postitive battery terminal,birth control linked with higher glaucoma risk,0.19885944
earnings were affected by a non-recurring $ 8 million tax benefit in the year-ago period .,A child is swimming underwater in a pool,0.19976172
obama to set out gun control plans,left side of a silver train engine .,0.20066828
a dog runs through a field chasing a ball .,egypt crackdown draws condemnation,0.20157039
A baby is sucking on a pacifier.,four men admit london bombs plot,0.20247722
what is the best way to introduce cats to newborns ?,the woman is seasoning the oil .,0.20337495
The woman is poking a potato,system of arrangement,0.20428583
Is this the kind of thing you're looking for ?,the little boy is singing and playing the guitar .,0.20519125
"this is so sad “ : 245 people killed in brazil nightclub fire , police tell state news agency . ”",support by placing on or against something solid,0.20609604
'fast & amp ; furious ' star paul walker dies in car crash,An onion is being sliced by the woman,0.20700008
The man is doing a wheelie on a mountain bike,two girls jump out of swings .,0.20790653
A woman is braiding her hair.,10 killed in iraq bomb attack,0.20880958
it will locate the gap .,four men admit london bombs plot,0.2097143
us captures al-qaeda leader but fails in somalia attack,A little boy and a woman wearing a yellow shirt are getting splashed by a city fountain,0.21062079
a woman rides an elephant .,this amount would be twice that produce nuclear power plants .,0.21152325
There is no man slicing a tomato,"don 't know why i can 't stop reading about him - a data crusader , a defendant and now , a cause",0.21242698
a black dog is running in snow .,Is this the kind of thing you're looking for ?,0.21333149
deadline passes with no new iran sanctions,A yellow car speeds along a snowy field.,0.2142358
actor ben gazzara dies at 81,three goats are chased by a dog .,0.21514094
egypt issues long-waited presidential election law,Four girls are doing backbends and playing indoors,0.21604928
A woman is wearing a blue helmet and is riding a bicycle in a parking lot,Blond boy jumping onto deck.,0.21695098
a girl wearing black shorts and boots is standing next to a blue motorcycle .,actor ben gazzara dies at 81,0.21785626
man held after teen shot in belfast,million muppet march planned to defend u.s. backing for pbs,0.21875954
a man is sky surfing on the water .,"@ dlowan , "" for centuries the chinese used an ancient curse : ' may you live in interesting times ! '",0.21966374
The woman is poking a potato,we keep l ' unanimity in council and therefore a latent inability to act .,0.22056895
a dog jumping over an obstacle course fence .,but in the news broadcasts i have seen they did call him white .,0.22147292
food poisoning kills at least 20 children in india,alright just got in .,0.22237721
a dog wearing a green sweater and a backpack walking on snow .,property values : what you get for ... $ 1.6 million,0.22328275
the best approach is play with your cat each night in the evening before bedtime .,how all-american hero fell to earth,0.22418502
a wonderful woman i know has the habenera bag by rei ( link ) .,A man is cutting onions,0.22509202
stop avoiding the question .,A girl is riding a horse,0.2259966
wrestling to feature in 2020 tokyo olympics,make a logical or causal connection .,0.22690037
A homeless man is holding up a sign and is begging for money,people that naomi is a person central aim .,0.22780584
the ability to recall things,you guys are making this all waaaaay too complicated .,0.2287108
A large dog walks along a gravel path in the woods.,A group of people sitting at a restaurant table.,0.22961527
http : / / www.varidesk.com / there is also the hand-made / diy version for which you could obtain design templates for .,Three boys in karate costumes are fighting.,0.2305187
terminal 5 is separated by a gap from the negative battery terminal,"jodi arias eligible for death penalty , jury says",0.2314238
you can buy it on ebay for $ 25 and up .,the controlling component of a grammatical constituent,0.23232865
The boy and the girl are playing and wearing arm floats,"district attorney dave lupas reminded jurors that stubbs is , "" a cold , calculating killer "" .",0.23323229
singapore shares open higher on thursday,"however , in view of the dynamics and unpredictability of the crisis , there is no certainty .",0.23413792
the ginger in me loves that world 's # 1 bachelor is part of the # gingerfamily,a man is walking with a horse .,0.2350421
the answer lies in the support that democratic activists indonesians may generate drive and internationally .,selenski had served about seven years in prison for bank robbery .,0.23594666
what is the best way to introduce cats to newborns ?,women 's sleeveless undergarment,0.23685151
terminal 1 is not separated from the negative battery terminal,french fear new serial killer after murders,0.23775658
Calico cat sitting on step in front of a door.,A woman is parking a blue bicycle and is wearing lots of riding helmets,0.23866037
a man is playing a harp .,"a 25 percent increase would raise undergraduate tuition to about $ 5,247 annually , including miscellaneous , campus-based fees .",0.23956607
a brown and white cow in a field looking into the camera .,france fears extremists will benefit from egypt violence,0.24046955
A cat looking out of a window.,the artists say the plan will harm french culture and punish those who need help most - performers who have a hard time lining up work .,0.24137446
A man in blue is riding a animal on a dirt road,"shares of usa interactive rose $ 2.28 , or 7 percent , to $ 34.96 on friday in nasdaq stock market composite trading and have gained 53 percent this year .",0.24227925
A man is riding a water toy in the water,los angeles airport worker charged with making 9 / 11 threats,0.24318248
deadline passes with no new iran sanctions,A cat is sliding upside down under a couch,0.24408817
a little boy is standing in front of a wedding party laughing .,also it is useful to keep the consistency in your story .,0.244993
the conventional forces in europe treaty was amended in 1999 .,Two small boys in a woody area looking at a shed.,0.24589722
she stated that they could not take complaint over the phone but they had to be in writing or by email .,the new cold war,0.24680242
but lawtey is the first entire prison to take that path .,A woman is deep frying food,0.24770655
the women are singing and dancing .,deadline passes with no new iran sanctions,0.24861039
There is no man drawing a picture,"you have to much intervention in free markets , not too little .",0.24951649
team anna yet to decide on contesting state polls,the black and white dog is running on the grass .,0.2504205
A little dog is running on the beach,""" : voice of charlie brown arrested , charged . "" please tell me he said good grief ...",0.2513252
apply conditioner to in order to make smooth and shiny .,an elderly woman stands in a kitchen with two cats at her feet .,0.25222942
discover a logical or causal connection ; associate,There is no man slicing an onion,0.25313464
Two men are walking through the water,It depends on what you want to be able to do.,0.25403875
Governor Gray Davis estimated yesterday that the fires could cost nearly $2 billion.,The horse is being ridden by a man,0.25494352
the property of copious abundance .,An onion is being sliced by the woman,0.25584775
how # vine video may change twitter # in,an elderly woman stands in a kitchen with two cats at her feet .,0.2567524
a girl is putting on eye makeup .,Myanmar announces release of prisoners,0.25765732
add embellishments and paintings to ( medieval manuscripts ) .,a little boy is standing in front of a wedding party laughing .,0.2585616
"president bush has raised $ 83.9 million since beginning his re-election campaign in may , and has $ 70 million of that left to spend , his campaign said tuesday .",discover a logical or causal connection ; associate,0.2594658
crimean forces storm ukrainian navy headquarters,cause to experience or suffer or make liable or vulnerable to .,0.26037058
two dogs in the snow,women 's sleeveless undergarment,0.26127577
The man is putting chicken into the box,go away or leave .,0.26217967
A dog is biting a can,pacino to play paterno in film,0.26308566
how # vine video may change twitter # in,Three boys in karate costumes are fighting.,0.2639894
a band is playing on stage .,us cannot ' conclusively determine ' chemical weapons use in syria,0.2648943
"spot gold was quoted at $ 358.65 / 359.15 an ounce at 0500 gmt , having darted as high as $ 359.25 -- a level not seen since february 25 .",a man is riding a bicycle on a dirt path .,0.26579854
the part of the body between the neck and the upper arm .,murray ends 77-year wait for british win,0.26670346
two people flipped tractor tires in a race .,definitely plan a month ahead - it 's totally ok for your plans to change - just amend them as they do .,0.267608
mumbai police arrest fifth suspect in gang-rape case,obama lauds progress on gay rights in inaugural address,0.26851243
the man is sitting at the top of a rocky mountain .,Two small boys in a woody area looking at a shed.,0.26941705
A man is looking into the distance and people is walking between buildings behind,syria regime agrees to attend peace conference,0.2703206
two dogs are running through a grassy area .,us cannot ' conclusively determine ' chemical weapons use in syria,0.27122605
"no , none of those factors account for the recent warming .",obama to set out gun control plans,0.27213088
obama to set out gun control plans,A person and a horse are above a fence.,0.27303547
this is what we think will bring in more customers .,because the switch was connected to the closed circuit,0.2739399
A black dog is leaping from a cylindrical hay bale,i 'll be interested to read the particulars of the study when they become available .,0.27484462
"Laughing at Wall Street: How I Beat the Pros at Investing (by Reading Tabloids, Shopping at the Mall, and Connecting on Facebook) and How You Can, Too Chris Camillo

(4.5/5)

Free",decide a specific time for an event,0.27574906
what is the best way to introduce cats to newborns ?,a person on a snowmobile .,0.27665362
not a constitutional issue .,A young man wearing a striped shirt is holding two bicycles.,0.27755845
The boy and the girl are playing and wearing arm floats,"the western europeans , who have forgotten this history , should heed our warnings .",0.27846286
greece votes in crucial election,some separate themselves unfortunately in view of a grudge gained .,0.27936754
a woman is mixing food in a bowl .,chinese stocks open higher thursday,0.280272
98 dead in central african republic after clashes,how # vine video may change twitter # in,0.28117675
green and white bird perched on tree branch .,"thailand 's army declares martial law , denies coup",0.2820813
The person is standing dangerously on white ice,landon memory from cats we are all vessels filled with many wonders .,0.2829856
An onion is being sliced by the woman,but in the news broadcasts i have seen they did call him white .,0.2838905
a dog leaping over a chain .,Some old women are talking,0.2847951
a reflex response to the passage of electric current through the body .,birth control linked with higher glaucoma risk,0.28569978
A man is singing and playing a guitar,A young black child is standing on the edge of a body of water near some buckets,0.28660426
bomb attacks kill 20 in baghdad 's christian areas,There is no woman riding a water scooter,0.2875089
"The annual budget presented by



Maharashtra Deputy Chief Minister Ajit Pawar on Friday proposed creation of a world-class aquarium in Mumbai, which would be a part of an international standard tourism complex.

In December last year, Chief Minister Uddhav Thackeray had directed the officials of the Tourism Department to chalk out a plan to build a world-class aquarium in Mumbai.

""An international standard tourism complex would come up on the Worli Dairy land with an estimated cost of Rs 1,000 crore. An international standard aquarium will be built there,"" Pawar said while presenting his budget in the Legislative Assembly.

Pawar, who also holds the finance portfolio, presented the Maha Vikas Aghadi (MVA) government's maiden budget in the Lower House.

He announced an outlay of Rs 1,400 crore for the Department of Tourism. Aaditya Thackeray, son of the chief minister, is the state Tourism and Minister.

Pawar also announced creation of a special fund to combat global warming and climate change, the issues over which Aaditya Thackeray has time and again expressed concerns.

Pawar said several pilgrimage spots in the state, including Mahurgad in Nanded district, Parli Vaijanath, Aundha Nagnath, Narsi Namdev in Hingoli district, ancient Shiva temple in Ambarnath and Hazrat Khwaja Shamna Mira Dargah in Miraj, would be developed.

For the development of popular tourist destinations, such as Mahabaleshwar and Panchgani Rs 100 crore have been set aside in the budget.

The government also set aside Rs 55 crore for the diamond jubilee celebrations of the state, which was formed on May 1, 1960.

Besides, Rs 25 crore have been allocated for the 150th birth anniversary celebrations of Mahatma Gandhi.

The budget also increased the MLA fund from Rs 2 crore (declared in 2011) to Rs 3 crore. Pawar said the move is aimed at enabling the elected representatives to spend more in their constituencies.

(This story has not been edited by Business Standard staff and is auto-generated from a syndicated feed.)","A dog, which is black, and a white one are ignoring each other in the street",0.2884135
A man is speaking on a stage,179 republicans vote no ... house approves $ 50.7 billion in emergency aid for # sandy victims,0.2893179
have a distinctive or characteristic taste .,democracy is a threat to liberty .,0.29022294
china 's stocks close lower on monday,"sorry , agw has been proven .",0.2911272
A girl in a uniform is not playing the flute with a marching band,two green birds flying above the telephone wires .,0.29203188
A girl in a black hat is wearing a bikini at the beach,"in traditional grammar , the word doing is a participle in all your examples .",0.29293656
"in a "" first-past-the-post "" system , it is difficult to sustain more than two parties .",a man is eating a piece of bread .,0.29384115
A man is pouring cleaner into the sink,the dogs play in the snow on hind legs .,0.29474545
Four girls are doing backbends and playing indoors,stocks to watch at close on monday,0.2956503
"india ink : woman raped by seven men in punjab , police say : police said sunday that a 29-year-old woman had been ...",wrestling to feature in 2020 tokyo olympics,0.29655468
close up of a bottle of water .,go away or leave .,0.2974599
restaurant review : arlington club on the upper east side,pacino to play paterno in film,0.29836413
a little girl is sitting on santa 's lap,"the note 's must-reads for wednesday , may 30 , 2012",0.2992689
A man is sitting on a sidewalk,times communications executive is leaving,0.30017358
a woman in an red tracksuit squeezing lemons in a press .,"generally , almost wherever i go , i find it 's easiest to get money out of the atm .",0.30107793
A young climber is making a rock wall for the boys,how can i stop my cat 's playful yet aggressive behavior ?,0.30198306
we maybe then could have avoided a catastrophe .,a city on the river thames in berkshire in southern england .,0.30288702
strong earthquake in western china kills at least 75,A small bird perched on an icy branch.,0.3037914
You are on the right path.,"a dog in a "" superman "" shirt sleeps on a blanket .",0.30469605
A yellow car speeds along a snowy field.,U.S. dumps bombs at Great Barrier Reef,0.30560094
"in the opinion , kline noted that it is illegal for children that young to have sexual relations .",A small camouflaged airplane parked in the grass.,0.3065057
two young boys and one young man run on a beach with water behind them .,The interviewer is granting a break to the man,0.3074097
house with a red door .,A football player is falling into the grass to dodge a little kid,0.30831438
"dominus , plural domini , in ancient rome , “ master , ” or “ owner , ” particularly of slaves .",shares of gillette closed down 45 cents at $ 33.70 in trading wednesday on the new york stock exchange .,0.30921912
formula 1 : rosberg stays modest despite monaco win,a man is riding a bicycle on a dirt path .,0.31012386
A child is walking down the street and a jeep is stopping,"Yes, you can do it.",0.3110286
women 's sleeveless undergarment,The man is not doing a wheelie on a mountain bike,0.31193304
two green birds flying above the telephone wires .,are you so desperate to appear clever that you have to make this sh * t up ?,0.31283742
The man is doing a wheelie on a mountain bike,blix was visiting new zealand and said that it is essential that greater efforts be made to eliminate nuclear arms and weapons of mass destruction .,0.3137423
A man in a motocross uniform is wearing a helmet and rides a red motorcycle,A young black child is standing on the edge of a body of water near some buckets,0.31464675
Vegetables are being mixed in a pot by a man,one of its uses is calculating posterior probabilities given observations .,0.3155512
nytimes : tunisian style baked cauliflower frittata,make a clicking or ticking sound .,0.31645614
ex-virginia governor bob mcdonnell charged with corruption,france fears extremists will benefit from egypt violence,0.31736058
"3 killed , 14 injured in attacks in iraq",coca-cola weighs in on obesity fight,0.31826508
make a clicking or ticking sound .,A dog which is furry and black is in a backyard and is carrying a basket in its mouth.,0.3191697
"cleanse with a cleaning agent , such as soap , and water .",the ginger in me loves that world 's # 1 bachelor is part of the # gingerfamily,0.3200742
thieves steal channel swimmer 's wheelchair,times communications executive is leaving,0.32097888
do you see obama calling for regulation reform ?,Ankeet Chavan granted conditional bail for marriage,0.32188362
"mr. chapman , who hasn 't been arrested , is expected to appear for arraignment next thursday , prosecutors said .","if it wasn 't alive , then it would miscarriage on it 's own .",0.32278812
The animal is grazing on the grass,the relative position or standing of things or especially persons in a society .,0.3236929
"cancel , annul , or reverse an action or its effect .",others separate unfortunately because of an accumulated resentment .,0.32459718
originally posted by vienna to ' say ' what ?,"The wood probably isn't rotten, it's just worn out.",0.325502
four u.s. air force helicopter crew members killed in uk crash,A ball is being chased by a yellow dog,0.32640645
brazil 's congress approves internet legislation,An onion is being sliced by the woman,0.32731143
the form insofar is american english ; the standard form in british and other english is ' in so far ' .,a woman is filing her fingernails with an emery board .,0.3282156
The man is not kick boxing with a trainer,blix was visiting new zealand and said that it is essential that greater efforts be made to eliminate nuclear arms and weapons of mass destruction .,0.32912013
A smiling Caucasian male wearing a blue and black striped shirt it about to take a photograph.,The woman is kneeling next to a cat.,0.33002472
the amount that can be contained .,Swimmers are racing in a lake.,0.33093005
A young child with black hair is deleting a picture from the camera,"sandy mitchell , 44 , from kirkintilloch , glasgow , and william sampson , a british citizen born in glasgow , face beheading in public .",0.3318341
A dog is sitting by a fence on a dirt track,a woman is grilling pineapples .,0.33273864
chinese stocks open higher thursday,a band is playing on stage .,0.33364263
landon memory from cats we are all vessels filled with many wonders .,A dog running across the snow with a snowball in it's mouth.,0.33454743
deadly clashes as egypt marks anniversary,"# nra releases target shooting app , hmm wait a sec ..",0.33545208
a man practices boxing,"dolores mahoy , 68 , of colorado springs , colo . , is someone who might be helped by the legislation pending in congress .",0.33635712
"the decades-long conflict has killed more than 10,000 people in the resource-rich province , most of them civilians .",A group of male construction workers repair railroad tracks on a cloudy day,0.33726156
"cleanse with a cleaning agent , such as soap , and water .",i 'll be interested to read the particulars of the study when they become available .,0.33816636
A man is slicing a red tomato,a girl plays a wind instrument .,0.33907086
two palestinians killed in an israeli air strike on gaza,Sunderland 2-2 Bolton: Davies in at the double,0.33997607
thieves steal channel swimmer 's wheelchair,failure to be present,0.3408799
there is much work to be done .,four u.s. air force helicopter crew members killed in uk crash,0.34178454
"instead , weida decided that meester 's case on charges of rape , sodomy , indecent assault and providing alcohol to minors should proceed to a court-martial .",changing one thing for another,0.34268925
