sentence1,sentence2,similarity
"the appropriate ph level of the water does vary a bit by fish , but too acidic can definitely kill them .",There is no woman using a sewing machine,-0.07379287
"john boehner : from humble origin , fiscal cliff may be his undoing",how to apply for a schengen visa ?,-0.073619954
you 're the boss blog : more thoughts on growing your business - and helping employees,egypt strongly opposes military action against syria,-0.07118472
"While HDFC Bank, IndusIndia Bank, RIL, Tata, SBI gained, leading tech stocks were trading in the red.

A view of the BSE building in Mumbai. | File

While HDFC Bank, IndusIndia Bank, RIL, Tata, SBI gained, leading tech stocks were trading in the red.

Equity benchmark BSE Sensex rebounded nearly 500 points in opening session on Tuesday as global investors calmed on no further escalation in the mid-east tensions.

After hitting a high of 41,135.47, the 30-share BSE index was trading 450 points or 1.11 per cent higher at 41,126.63. Similarly, the broader NSE Nifty rallied 132.25 points or 1.10 per cent to 12,125.30.

HDFC Bank was the gainer in the Sensex pack, rallying up to 2.16 per cent, followed by IndusInd Bank, Relinace Industries, Tata Steel, SBI and Axis Bank.

On the other hand, Tech Mahindra, TCS, Infosys and HCL Tech were trading in the red.

In the previous session, the 30-share gauge ended at 40,676.63, dropping of 787.98 points, or 1.90 per cent. Similarly, the Nifty closed at 11,993.05, falling by 233.60 points, or 1.91 per cent.

Meanwhile, on a net basis, foreign institutional investors sold equities worth Rs 103.84 crore, and domestic institutional investors offloaded shares worth Rs 23.70 crore on Monday, data available with stock exchanges showed.

According to traders, domestic investors followed Asian stocks that rebounded after a day of no escalation in the US-Iran tussle.

The Pentagon on Monday distanced itself from U.S. President Donald Trump’s assertions that he would bomb Iranian cultural sites despite international prohibitions on such attacks.

Following the news, Brent crude futures fell 1.20 per cent to USD 68.08.

Bourses in Shanghai, Hong Kong, Tokyo and Seoul were trading in the green.

Exchanges on Wall Street too ended on a positive note on Monday.

Meanwhile, the rupee appreciated 20 paise to 71.73 against the US dollar in morning session.",i visit az every summer and include some hikes in the desert when i 'm there .,-0.070820436
what could be causing my gfci outlet to trip ?,There is no woman using a sewing machine,-0.06976292
how can i help my dog adjust to a move ?,profiles of kenya 's presidential candidates,-0.06885312
i visit az every summer and include some hikes in the desert when i 'm there .,There is no boy standing in front of the blue building in the space reserved for handicapped people,-0.06830955
what should i do with my credit card debt ?,two palestinians die in attacks on israelis ahead of kerry visit,-0.06541807
i visit az every summer and include some hikes in the desert when i 'm there .,"canadian freight train blast death toll hits three , to rise",-0.06456594
a woman is swimming underwater .,two men are pushing carts .,-0.06450776
There is no boy playing guitar,i visit az every summer and include some hikes in the desert when i 'm there .,-0.061322175
A dog is barking noisily,profiles of kenya 's presidential candidates,-0.060372755
a dog is riding on a bicyclists shoulders .,egypt braces for friday of anger after bloody crackdown,-0.060171183
there was not majority qualified within this parliament to bring back to the article 272 either .,i visit az every summer and include some hikes in the desert when i 'm there .,-0.060112868
the people against putin,i visit az every summer and include some hikes in the desert when i 'm there .,-0.05998695
Two twin preteen boys are dueling with sticks,i visit az every summer and include some hikes in the desert when i 'm there .,-0.059619993
There is no woman putting a child in a waste bin,how can i help my dog adjust to a move ?,-0.05955625
a woman is swimming underwater .,profiles of kenya 's presidential candidates,-0.05843391
a dog has an orange ball in its mouth .,profiles of kenya 's presidential candidates,-0.05842915
There is no boy playing a guitar,i visit az every summer and include some hikes in the desert when i 'm there .,-0.058076955
"an experiencer actualizes a certain pattern of behavior , a lifestyle , which persists for a significant period of time in the experiencer 's life and is recognized as part of his character or normal routine. the lifestyle is not necessarily realized intentionally , and may just be the result of circumstance .","canadian freight train blast death toll hits three , to rise",-0.057634737
an agent occupies a role in some institution. this roleis ( usually ) temporary and can be occupied by other entities at different periods of time. it is common for a duration of the role to be mentionned .,"canadian freight train blast death toll hits three , to rise",-0.057296723
six rescued after boat capsizes in dublin bay,i visit az every summer and include some hikes in the desert when i 'm there .,-0.057083085
syria journalists rescue bid fails,i visit az every summer and include some hikes in the desert when i 'm there .,-0.0566966
The man is funnily playing the piano with his nose,how do i maintain a good relationship with an employer after resigning ?,-0.056589197
a dog is riding on a bicyclists shoulders .,"The United Nations (U.N) has said that the fight against AIDS in sub-Saharan Africa has stalled as more and more countries in the region shift their attention to controlling the spread of COVID-19.

The U.N says that countries in the region have diverted resources meant to fight AIDS in controlling the coronavirus pandemic.

As a result, AIDS virus-related illnesses could claim more than half a million people.

In a joint report, the World Health Organisation (WHO) and UNAIDS warned that interruptions to HIV/AIDS treatment could “set the clock back by more than a decade to 2008 when more than 950,000 AIDS deaths were observed in the region”.

In 2018, an estimated 470,000 people died from AIDS-related illnesses in sub-Saharan Africa, the report says.

Tedros Adhanom Ghebreyesus, the Director-General of WHO says; “The terrible prospect of half a million more people in Africa dying of Aids-related illnesses is like stepping back into history.”

We must read this as a wake-up call to countries to identify ways to sustain all vital health services, he added

Ghebreyesus says that there is need to ensure that global supplies of tests and treatments for both HIV and Tuberculosis reach the countries and communities that need them most.

“We should save people from Covid-19 and HIV and other life-threatening diseases.”

A six-month disruption in treatment services could lead to an excess of 471,000 to 673,000 AIDS-related deaths in one year, the report says, making it inevitable that the world would miss the global 2020 target of fewer than 500,000 fatalities from the disease worldwide.

According to WHO statistics, an estimated 25.7 million people in Sub- Saharan Africa were living with HIV in 2018, with 16.4 million (64 per cent) receiving antiretroviral therapy.

These people now risk having their treatment interrupted, the agencies warned, “because HIV services are closed or are unable to supply antiretroviral therapy because of disruptions to the supply chain, or because services simply become overwhelmed”.

The report also highlighted that disrupted services could reverse gains made in stemming mother-to-child transmission of HIV

Since 2010, new HIV infections among children in Sub-Saharan Africa have declined by 43 per cent (from 250,000 in 2010 to 140,000 in 2018), thanks to the high coverage of HIV services for mothers and their children in the region

Every death is a tragedy, the Executive Director of UNAIDS, Winnie Byanyima, observed.

“We cannot sit by and allow hundreds of thousands of people, many of them young, to die needless deaths.”

If HIV health services were stopped by COVID-19, the study indicates that several countries could see a drastic rise in new infections among children.

Byanyima says that the pandemic must not be an excuse to divert investment from HIV.

“There is a risk that the hard-earned gains of the Aids response will be sacrificed to the fight against Covid-19, but the right to health means that no one disease should be fought at the expense of the other.”

eashimwe@newtimesrwanda.com",-0.056234486
The men are placing suitcases in the trunk of a car,"the appropriate ph level of the water does vary a bit by fish , but too acidic can definitely kill them .",-0.056225214
"There is no man wearing a shirt dyed black, sitting at the table and laughing",is it advisable to apply to more than one phd program ?,-0.054767467
Women swimmers are diving in from the starting platform.,"he said he wasn 't bothered by polls and that he would continue to do what he believed to be right , in both foreign and domestic policy .",-0.053989027
"but the us insisted it wanted more done to prevent complaints being filed in the first place , preferably by repealing the entire law .",profiles of kenya 's presidential candidates,-0.053960323
"There is no man wearing a shirt dyed black, sitting at the table and laughing",the vast amount was done in person or over the phone although i did put my concerns on paper a few times .,-0.053519152
as others have said if you want to get to split the best public transport offering is by bus .,There is no woman using a sewing machine,-0.05324001
egypt strongly opposes military action against syria,bayes theorem can be used to compute the probability that a proposed diagnosis is correct .,-0.053103983
A bicycle is being ridden by the little boy in a race,"Debaucherous evening last night? You’re probably dealing with veisalgia right now.

More commonly known as a hangover, this unpleasant phenomenon has been dogging humanity since our ancestors first happened upon fermentation.

Those nasty vertigo-inducing, cold sweat-promoting and vomit-producing sensations after a raucous night out are all part of your body’s attempt to protect itself from injury after you overindulge in alcoholic beverages. Your liver is working to break down the alcohol you consumed so your kidneys can clear it out ASAP. But in the process, your body’s inflammatory and metabolic reactions are going to lay you low with a hangover.

Advertisement:

As long as people have suffered from hangovers, they’ve searched in vain for a cure. Revelers have access to a variety of compounds, products and devices that purport to ease the pain. But there’s a lot of purporting and not a lot of proof. Most have not been backed up well by science in terms of usefulness for hangover treatment, and often their effects don’t seem like they’d match up with what scientists know about the biology of the hangover.

Working overtime to clear out the booze

Hangovers are virtually guaranteed when you drink too much. That amount varies from person to person based on genetic factors as well as whether there are other compounds that formed along with ethanol in the fermentation process.

Advertisement:

Over the course of a night of heavy drinking, your blood alcohol level continues to rise. Your body labors to break down the alcohol — consumed as ethanol in beer, wine or spirits — forming damaging oxygen free radicals and acetaldehyde, itself a harmful compound. The longer ethanol and acetaldehyde stick around, the more damage they can do to your cellular membranes, proteins and DNA, so your body’s enzymes work quickly to metabolize acetaldehyde to a less toxic compound, acetate.

Over time, your ethanol levels drop through this natural metabolic process. Depending on how much you consumed, you’re likely to experience a hangover as the level of ethanol in your blood slowly returns to zero. Your body is withdrawing from high levels of circulating alcohol, while at the same time trying to protect itself from the effects of alcohol.

Scientists have limited knowledge of the leading causes of the hangover. But they do know that the body’s responses include changes in hormone levels to reduce dehydration and cellular stress. Alcohol consumption also affects a variety of neurotransmitter systems in the brain, including glutamate, dopamine and serotonin. Inflammation increases in the body’s tissues, and the healthy gut bacteria in your digestive system take a hit too, promoting leaky gut.

Advertisement:

Altogether, the combination of all these reactions and protective mechanisms activated by your system gives rise to the experience of a hangover, which can last up to 48 hours.

Your misery likely has company

Drinking and socializing are cultural acts, and most hangovers do not happen in isolation. Human beings are social creatures, and there’s a high likelihood that at least one other individual feels the same as you the morning after the night before.

Advertisement:

Each society has different rules regarding alcohol use, which can affect how people view alcohol consumption within those cultures. Drinking is often valued for its relaxing effect and for promoting sociability. So it’s common to see alcohol provided at celebratory events, social gatherings and holiday parties.

In the United States, drinking alcohol is largely embraced by mainstream culture, which may even promote behaviors involving excessive drinking. It should be no surprise that overindulgence goes hand in hand with these celebratory social events — and leads to hangover regrets a few hours later.

Your body’s reactions to high alcohol intake and the sobering-up period can influence mood, too. The combination of fatigue that you experience from sleep deprivation and hormonal stress reactions, in turn, affect your neurobiological responses and behavior. As your body is attempting to repair itself, you’re more likely to be easily irritated, exhausted and want nothing more than to be left alone. Of course, your work productivity takes a dramatic hit the day after an evening of heavy drinking.

Advertisement:

When all is said and done, you’re the cause of your own hangover pain, and you’re the one who must pay for all the fun of the night before. But in short order, you’ll forget how excruciating your last hangover was. And you may very soon talk yourself into doing the things you swore you’d never do again.

Speeding up recovery

While pharmacologists like us understand a bit about how hangovers work, we still lack a true remedy.

Advertisement:

Countless articles describe a variety of foods, caffeine, ion replenishment, energy drinks, herbal supplements including thyme and ginger, vitamins and the “hair of the dog” as ways to prevent and treat hangovers. But the evidence isn’t really there that any of these work effectively. They’re just not scientifically validated or well reproduced.

For example, Kudzu root (Pueraria lobata), a popular choice for hangover remedies, has primarily been investigated for its effects in reducing alcohol-mediated stress and hangover. But at the same time, Kudzu root appears to inhibit the enzymes that break down acetaldehyde — not good news since you want to clear that acetaldehyde from your system quickly.

To fill this knowledge gap, our lab is working with colleagues to see if we can find scientific evidence for or against potential hangover remedies. We’ve focused on the benefits of dihydromyricetin, a Chinese herbal medicine that is currently available and formulated as a dietary supplement for hangover reduction or prevention.

Dihydromyricetin appears to work its magic by enhancing alcohol metabolism and reducing its toxic byproduct, acetaldehyde. From our findings in mice models, we are collecting data that support the usefulness of dihydromyricetin in increasing the expression and activity of enzymes responsible for ethanol and acetaldehyde metabolism in the liver, where ethanol is primarily broken down. These findings explain one of the several ways dihydromyricetin protects the body against alcohol stress and hangover symptoms.

Advertisement:

We are also studying how this enhancement of alcohol metabolism results in changes in alcohol drinking behaviors. Previously, dihydromyricetin was found to counteract the relaxation affect of drinking alcohol by interfering with particular neuroreceptors in the brain; rodents didn’t become as intoxicated and consequently reduced their ethanol intake. Through this combination of mechanisms, we hope to illustrate how DHM might reduce the downsides of excessive drinking beyond the temporary hangover, and potentially reduce drinking behavior and damage associated with heavy alcohol consumption.

Of course, limiting alcohol intake and substituting water for many of those drinks during an evening out is probably the best method to avoid a painful hangover. However, for those times when one alcoholic beverage leads to more than a few more, be sure to stay hydrated and catch up on rest. Your best bet for a smoother recovery is probably some combination of nonsteroidal anti-inflammatory drug like ibuprofen, Netflix and a little downtime.

Daryl Davies, Professor of Clinical Pharmacy, University of Southern California; Joshua Silva, Ph.D. Candidate in Clinical and Experimental Therapeutics, University of Southern California, and Terry David Church, Assistant Professor of Regulatory and Quality Sciences, University of Southern California

This article is republished from The Conversation under a Creative Commons license.",-0.052139148
There is no boy playing guitar,the department also sent water and soil samples to the state health laboratory .,-0.05203869
The man is sitting on the train and resting his hand against his face,a group of young ladies in bikinis .,-0.051705066
The white dogs aren't looking curiously at the black llama,a boy is playing a wooden flute .,-0.05169876
putin declares victory in russia presidential vote,i visit az every summer and include some hikes in the desert when i 'm there .,-0.050907113
mahmud controlled access to saddam and was frequently at his side .,There is no woman using a sewing machine,-0.050364327
how the dow jones industrial average fared on monday,i visit az every summer and include some hikes in the desert when i 'm there .,-0.04995239
is it advisable to apply to more than one phd program ?,There is no boy standing in front of the blue building in the space reserved for handicapped people,-0.04994742
There is no woman using a sewing machine,the department also sent water and soil samples to the state health laboratory .,-0.04978565
how can i help my dog adjust to a move ?,"anyone thinking our government is not run by money , is a fool .",-0.049735017
a dog is riding on a bicyclists shoulders .,egypt violence : student killed in clashes at cairo ’ s islamic university,-0.04943266
new jersey school bans hugging,i visit az every summer and include some hikes in the desert when i 'm there .,-0.048959408
( science ) the atomic weight of an element that has the same combining capacity as a given weight of another element .,foreign pro-palestinian activists seek to enter west bank,-0.048864935
"in 2010 , it will be necessary to pay the interests of the whole year , which may double .",There is no boy standing in front of the blue building in the space reserved for handicapped people,-0.048508342
There is no boy playing a guitar,the department also sent water and soil samples to the state health laboratory .,-0.048319757
is it advisable to apply to more than one phd program ?,There is no woman using a sewing machine,-0.048056547
i visit az every summer and include some hikes in the desert when i 'm there .,A prawn is being cut by a woman,-0.04787755
The white dogs aren't looking curiously at the black llama,how to apply for a schengen visa ?,-0.047860652
The man is sitting on the train and resting his hand against his face,Two women are dancing and singing in front of many people,-0.047780722
"an experiencer actualizes a certain pattern of behavior , a lifestyle , which persists for a significant period of time in the experiencer 's life and is recognized as part of his character or normal routine. the lifestyle is not necessarily realized intentionally , and may just be the result of circumstance .",north korea shuts last remaining hotline to south,-0.047745567
"Yes, you can do exactly what you want to do.",man and woman found dead in essex hotel swimming pool,-0.047732994
There is no man loading a rifle with bullets,what could be causing my gfci outlet to trip ?,-0.04728954
The man is funnily playing the piano with his nose,what 's the best way to run a wire from inside my garage to the outside ?,-0.046953913
the vast amount was done in person or over the phone although i did put my concerns on paper a few times .,There is no woman using a sewing machine,-0.046633326
i visit az every summer and include some hikes in the desert when i 'm there .,british prime minister condemns murder of teens,-0.045930933
2 turkish unions call for strike on monday in protest over police violence,"an experiencer actualizes a certain pattern of behavior , a lifestyle , which persists for a significant period of time in the experiencer 's life and is recognized as part of his character or normal routine. the lifestyle is not necessarily realized intentionally , and may just be the result of circumstance .",-0.045860752
i visit az every summer and include some hikes in the desert when i 'm there .,ubs settles us mortgage lawsuit,-0.04541403
five kittens are eating out of five dishes .,how to apply for a schengen visa ?,-0.045281075
how should i store eggs in the refrigerator ?,There is no monkey riding a bike,-0.045167018
There is no boy playing guitar,is it advisable to apply to more than one phd program ?,-0.044391066
israel among top arms exporters in world : report,how can i add a new light fixture off of a ceiling fan wired to two switches ?,-0.04353568
egypt strongly opposes military action against syria,how can i add a new light fixture off of a ceiling fan wired to two switches ?,-0.042485174
india minister 's wife died ' unnatural death ' after affair rumours,i visit az every summer and include some hikes in the desert when i 'm there .,-0.04106293
how can i help my dog adjust to a move ?,five kittens are eating out of five dishes .,-0.039473478
The food on the trays is being eaten by the kittens,how can i help my dog adjust to a move ?,-0.03899783
"what is the meaning of "" $ n industry "" ?",can i travel to the uk if my schengen visa expired ?,-0.03762079
finally confirmed - chapped lips are the first sign you ? ve got mad cow disease .,how can i add a new light fixture off of a ceiling fan wired to two switches ?,-0.0365367
( science ) the atomic weight of an element that has the same combining capacity as a given weight of another element .,a little girl is sitting on santa 's lap,-0.035571814
dozens injured in connecticut train collision,i visit az every summer and include some hikes in the desert when i 'm there .,-0.03442397
egypt strongly opposes military action against syria,"an experiencer actualizes a certain pattern of behavior , a lifestyle , which persists for a significant period of time in the experiencer 's life and is recognized as part of his character or normal routine. the lifestyle is not necessarily realized intentionally , and may just be the result of circumstance .",-0.033154976
two sumo ringers are fighting each other .,how to apply for a schengen visa ?,-0.03228403
how do i maintain a good relationship with an employer after resigning ?,the particular portion of space occupied by something .,-0.03095382
A group of dogs are racing and have muzzles on their noses,"an experiencer actualizes a certain pattern of behavior , a lifestyle , which persists for a significant period of time in the experiencer 's life and is recognized as part of his character or normal routine. the lifestyle is not necessarily realized intentionally , and may just be the result of circumstance .",-0.029831175
"president bush has raised $ 83.9 million since beginning his re-election campaign in may , and has $ 70 million of that left to spend , his campaign said tuesday .",define ; determine essential qualities of,-0.028714024
The ice hockey goalkeeper is not wearing a yellow jersey and is not defending the goal,"like the "" housing "" bubble at the beginning of the bush administration .",-0.027514163
don 't want a president that is compassionate .,A woman is serving volleyballs over a net,-0.026570339
topless women protest against berlusconi as he votes in election,what should i do with my credit card debt ?,-0.025371853
The man is funnily playing the piano with his nose,"by the way , the truth of the super committee negotiations is that the democrats didn 't off one single plan .",-0.024337895
i visit az every summer and include some hikes in the desert when i 'm there .,A baby girl and little boy are standing next to a guitar and a drum.,-0.023153223
what 's the best way to introduce a chinchilla to a household with cats ?,A man is tanking on a stage in front of a crowd,-0.022193253
The man is funnily playing the piano with his nose,2 turkish unions call for strike on monday in protest over police violence,-0.02097264
The cat is licking a bottle,the vast amount was done in person or over the phone although i did put my concerns on paper a few times .,-0.019821644
how can i add a new light fixture off of a ceiling fan wired to two switches ?,1 person killed in sectarian clashes in lebanon,-0.018677877
yemen suicide bombing kills soldiers,this is about my experience in computer engineering i found that reading for breadth was the more important approach .,-0.017549228
i visit az every summer and include some hikes in the desert when i 'm there .,23 Missing as Typhoon Utor Hits Philippines,-0.01645771
