sentence1,sentence2,similarity
The woman is playing the flute,"microsoft said friday that it is halting development of future macintosh versions of its internet explorer browser , citing competition from apple computer 's safari browser .",0.21489939
"microsoft said friday that it is halting development of future macintosh versions of its internet explorer browser , citing competition from apple computer 's safari browser .",A man is jumping into a pool,0.21498019
The woman is playing the guitar,"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",0.21512209
"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",A dog is resting on the stairs.,0.21530657
Three children are running down a hillside covered by grass,"microsoft said friday that it is halting development of future macintosh versions of its internet explorer browser , citing competition from apple computer 's safari browser .",0.21569903
A guy is cheerfully playing with a footbag,"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",0.2175807
"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",There is a guy cheerfully playing with a footbag,0.21779679
A boy with dark hair is in water and is looking up.,"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",0.21866122
"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",A dog is playing on the ground,0.2187304
"microsoft said friday that it is halting development of future macintosh versions of its internet explorer browser , citing competition from apple computer 's safari browser .",The woman is picking up a baby kangaroo,0.21885003
"The broader Standard & Poor's 500 Index <.SPX> edged down 9 points, or 0.98 percent, to 921.",a black and white dog jumping in the air to catch a frisbee,0.21909395
"The broader Standard & Poor's 500 Index <.SPX> edged down 9 points, or 0.98 percent, to 921.",a woman is playing the guitar .,0.22002237
"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",A small dog is lying on a bed,0.22022295
"The broader Standard & Poor's 500 Index <.SPX> edged down 9 points, or 0.98 percent, to 921.",could it be good ? sounds intriguing ... abc to look at ' star wars ' live-action tv series -,0.22034198
"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",The girl with a helmet is perching on a bike,0.22044495
"microsoft said friday that it is halting development of future macintosh versions of its internet explorer browser , citing competition from apple computer 's safari browser .",A little girl is playing the violin on a beach,0.22058047
"microsoft said friday that it is halting development of future macintosh versions of its internet explorer browser , citing competition from apple computer 's safari browser .",A woman is playing an electric guitar.,0.22071253
A man is playing an electronic keyboard,"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",0.22073585
"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",A man in a white hat is playing guitar on stage,0.22088587
A lady is surfing and riding a wave,"microsoft said friday that it is halting development of future macintosh versions of its internet explorer browser , citing competition from apple computer 's safari browser .",0.22114101
A guitar is being played by a boy,"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",0.22137694
"The broader Standard & Poor's 500 Index <.SPX> edged down 9 points, or 0.98 percent, to 921.",the installation in all the institutions of the presidency of the council is now complete with the palais chigi .,0.22183299
"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",The snowboarder is jumping off a snowy hill,0.22257687
"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",A dog is playing on the green grass,0.22349541
A man is playing flute,"microsoft said friday that it is halting development of future macintosh versions of its internet explorer browser , citing competition from apple computer 's safari browser .",0.22417186
"microsoft said friday that it is halting development of future macintosh versions of its internet explorer browser , citing competition from apple computer 's safari browser .",Funeral of Oscar Pistorius' girlfriend Reeva Steenkamp takes place,0.22469096
"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",A black and white dog is jumping into the water.,0.2254506
a group of people are firing up a hot air balloon .,"The broader Standard & Poor's 500 Index <.SPX> edged down 9 points, or 0.98 percent, to 921.",0.22615
"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",The snowboarder is jumping off the snow,0.22769505
A group of kids is staring at a colorful structure,"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",0.22809018
how do i troubleshoot my electric oven ?,"The broader Standard & Poor's 500 Index <.SPX> edged down 9 points, or 0.98 percent, to 921.",0.22876514
a woman is riding a water scooter .,"The broader Standard & Poor's 500 Index <.SPX> edged down 9 points, or 0.98 percent, to 921.",0.22959924
"microsoft said friday that it is halting development of future macintosh versions of its internet explorer browser , citing competition from apple computer 's safari browser .",London 2012 Olympics Opening Ceremony 'to feature a green and pleasant land',0.23017584
The woman is playing the guitar,"The broader Standard & Poor's 500 Index <.SPX> edged down 9 points, or 0.98 percent, to 921.",0.2312598
Guitar is being played by a man,"microsoft said friday that it is halting development of future macintosh versions of its internet explorer browser , citing competition from apple computer 's safari browser .",0.23190746
"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",A blond kid is going down a slide and throwing up his arms,0.23275237
"microsoft said friday that it is halting development of future macintosh versions of its internet explorer browser , citing competition from apple computer 's safari browser .",A group of children in uniforms is standing at a gate and one is kissing the mother,0.23367843
"microsoft said friday that it is halting development of future macintosh versions of its internet explorer browser , citing competition from apple computer 's safari browser .",Twelve killed in bomb blast on Pakistani train,0.23429614
"microsoft said friday that it is halting development of future macintosh versions of its internet explorer browser , citing competition from apple computer 's safari browser .",CII endorses underage marriage,0.23522478
"Sunday Times journalist, French photographer 'killed in Syria'","the technology-laced nasdaq composite index .ixic gained 13.73 points , or 0.81 percent , to finish at 1,700.34 .",0.23592111
"microsoft said friday that it is halting development of future macintosh versions of its internet explorer browser , citing competition from apple computer 's safari browser .",Many people are skating in an ice park,0.23677757
statement by the spokesperson of high representative catherine ashton on the latest spate of attacks in iraq,"It is priced at $5,995 or $195 on a per user licensing plan with a minimum of five users.",0.2375859
"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",One man is climbing a cliff with a rope,0.23837554
"hong kong universities have collaborated with tertiary education , business and government sectors of mainland china to direct training programs and research centers to promote research commercialization and technology transfer .","""Tony's not feeling well,"" Spurs coach Gregg Popovich said.",0.23913763
"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",A baseball is being held in its mouth by a black and white dog,0.23997813
us senate confirms janet yellen as new central bank chief,"""Tony's not feeling well,"" Spurs coach Gregg Popovich said.",0.24074934
A person and a horse are above a fence.,"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",0.24143606
A man is doing a skateboard trick on an outdoor park porch,"Something went wrong, please try again later.

Sign up for free to get the latest North East news and updates delivered straight to your inbox

BBC has axed The Greatest Dancer after just two series, with falling viewing figures being blamed for its demise.

The show made its debut at the start of last year, with Cheryl, Strictly star Oti Mabuse and Glee actor Matthew Morrison as its dance captains.

The Greatest Dancer returned to screens in January, with new recruit Todrick Hall joining the panel, but why it still had a loyal following, it failed to set Saturday night prime time ratings alight.

The second series, which ended in March, attracted around 3.2 million viewers week on week, significantly lower than ITV rival The Masked Singer, which has been confirmed for a second run.

A TV source told The Sun:: “The writing was on the wall a while back.

“Now the BBC and everyone involved has decided enough is enough and they’ve binned it.

“Critics liked it and it pulled in a younger audience. But the cost of the big production for the ratings the show delivered was too much.”

A BBC spokesperson confirmed The Greatest Dancer wouldn't be renewed, saying: ""Whilst there are no plans for a further series of The Greatest Dancer, we are proud of the show,

""We would like to thank everyone involved in bringing so many memorable moments to BBC One"".",0.24242656
a close up of a woman holding a white puppy .,"Something went wrong, please try again later.

Sign up for free to get the latest North East news and updates delivered straight to your inbox

BBC has axed The Greatest Dancer after just two series, with falling viewing figures being blamed for its demise.

The show made its debut at the start of last year, with Cheryl, Strictly star Oti Mabuse and Glee actor Matthew Morrison as its dance captains.

The Greatest Dancer returned to screens in January, with new recruit Todrick Hall joining the panel, but why it still had a loyal following, it failed to set Saturday night prime time ratings alight.

The second series, which ended in March, attracted around 3.2 million viewers week on week, significantly lower than ITV rival The Masked Singer, which has been confirmed for a second run.

A TV source told The Sun:: “The writing was on the wall a while back.

“Now the BBC and everyone involved has decided enough is enough and they’ve binned it.

“Critics liked it and it pulled in a younger audience. But the cost of the big production for the ratings the show delivered was too much.”

A BBC spokesperson confirmed The Greatest Dancer wouldn't be renewed, saying: ""Whilst there are no plans for a further series of The Greatest Dancer, we are proud of the show,

""We would like to thank everyone involved in bringing so many memorable moments to BBC One"".",0.2432103
"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",a man is drawing a picture .,0.24394603
Two women walk down the sidewalk to the store.,"Something went wrong, please try again later.

Sign up for free to get the latest North East news and updates delivered straight to your inbox

BBC has axed The Greatest Dancer after just two series, with falling viewing figures being blamed for its demise.

The show made its debut at the start of last year, with Cheryl, Strictly star Oti Mabuse and Glee actor Matthew Morrison as its dance captains.

The Greatest Dancer returned to screens in January, with new recruit Todrick Hall joining the panel, but why it still had a loyal following, it failed to set Saturday night prime time ratings alight.

The second series, which ended in March, attracted around 3.2 million viewers week on week, significantly lower than ITV rival The Masked Singer, which has been confirmed for a second run.

A TV source told The Sun:: “The writing was on the wall a while back.

“Now the BBC and everyone involved has decided enough is enough and they’ve binned it.

“Critics liked it and it pulled in a younger audience. But the cost of the big production for the ratings the show delivered was too much.”

A BBC spokesperson confirmed The Greatest Dancer wouldn't be renewed, saying: ""Whilst there are no plans for a further series of The Greatest Dancer, we are proud of the show,

""We would like to thank everyone involved in bringing so many memorable moments to BBC One"".",0.24479239
"BHOPAL: As many as 8 lakh employees of BHEL, Railways, Post Office, BSNL, Banks, Income Tax, CPWD and others stood at par with the nationwide strike by 10 trade unions against privatisation and mergering of banks, in Bhopal on Wednesday.

Demonstration and march (procession) marked the strike in the state capital. Bankers demonstrated at Oriental Bank of Commerce (OBC), Press Complex, impacting banking services in the region.

They also put up 12-point demands including minimum wage of Rs 21,000 and pension of Rs 10,000 among all departments.

The National Open Mass Convention of Workers organised by the ten Central Trade Unions namely INTUC, AITUC, HMS, CITU, AIUTUC, TUCC, SEWA, AICCTU, LPF, UTUC, independent federations and associations of various sectors including some independent unions called for a nationwide general strike against the anti-worker, anti people, anti-national policies of the Modi-2 Government.

Western central Railways (WCR) Employees Union Philip Oommen said, “We have supported the strike on the basis of demands which are well justified. We hold demonstration to extend moral support to strike which was against central government anti-employees policies.”

INTUC (BHEL) president RD Tripathi said, “All the trade unions were on strike in BHEL in response to the nationwide strike call against central government anti-employees policies. It was big strike against union government.”

All India Postal Department Employees Association general secretary RN Parashar said, “It was successful nationwide strike against union government anti-employees policies especially economic policies. Employees from all the branches joined the strike.”

As per protesters, the national economy is slowing down. The adverse effects are already being felt by the workers in unorganised as well as organised sectors in the form of large scale retrenchment and closures. In the name of the recession, the Central Government is taking steps such as reducing corporate taxes, and giving them big bonanza from the national exchequer while not a single penny is spent to ensure job security or employment allowance to the workers.",A person is playing a piano.,0.24554268
A man is playing an electronic keyboard,"microsoft said friday that it is halting development of future macintosh versions of its internet explorer browser , citing competition from apple computer 's safari browser .",0.2464017
"microsoft said friday that it is halting development of future macintosh versions of its internet explorer browser , citing competition from apple computer 's safari browser .",A person is playing a piano.,0.24704991
"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",A black dog standing in a grassy area.,0.24801381
"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",The man is not talking on the phone,0.24877587
"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",A dog with a blanket dyed in blue is running through the grass,0.24956194
"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",a man on a motorcycle performing a wheelie .,0.25031918
A boy is sitting in a room and playing a piano by lamp light,"Something went wrong, please try again later.

Sign up for free to get the latest North East news and updates delivered straight to your inbox

BBC has axed The Greatest Dancer after just two series, with falling viewing figures being blamed for its demise.

The show made its debut at the start of last year, with Cheryl, Strictly star Oti Mabuse and Glee actor Matthew Morrison as its dance captains.

The Greatest Dancer returned to screens in January, with new recruit Todrick Hall joining the panel, but why it still had a loyal following, it failed to set Saturday night prime time ratings alight.

The second series, which ended in March, attracted around 3.2 million viewers week on week, significantly lower than ITV rival The Masked Singer, which has been confirmed for a second run.

A TV source told The Sun:: “The writing was on the wall a while back.

“Now the BBC and everyone involved has decided enough is enough and they’ve binned it.

“Critics liked it and it pulled in a younger audience. But the cost of the big production for the ratings the show delivered was too much.”

A BBC spokesperson confirmed The Greatest Dancer wouldn't be renewed, saying: ""Whilst there are no plans for a further series of The Greatest Dancer, we are proud of the show,

""We would like to thank everyone involved in bringing so many memorable moments to BBC One"".",0.25112957
A young child is standing in front of some trees,"microsoft said friday that it is halting development of future macintosh versions of its internet explorer browser , citing competition from apple computer 's safari browser .",0.25197333
A mask is being held by a man in his raised hand,"microsoft said friday that it is halting development of future macintosh versions of its internet explorer browser , citing competition from apple computer 's safari browser .",0.25272515
"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",A dog is not swimming in a body of water,0.2535085
"It is priced at $5,995 or $195 on a per user licensing plan with a minimum of five users.",A woman is wearing a long black coat and a brown hat and is walking past a park with a lot of blooming trees,0.25431594
A yellow school bus parked in a field.,"The coronavirus outbreak in China has become a global cause for concern, with cases reported in Australia and France. The death toll has risen to 81, while 3,000 people have been infected with it, according to BBC.

Here are five must-read stories on coronavirus:

New virus detected

In January, Chinese officials reported the outbreak of coronavirus, which was discovered in the central Chinese city of Wuhan. Experts initially said they didn't know how easily the virus could spread or where it originated.

This saw authorities in the US, Thailand and South Korea screen visitors from Wuhan. However, the World Health Organisation (WHO) advised against travel restrictions for China.",0.25512847
president xi : china to continue help to fight ebola,"The broader Standard & Poor's 500 Index <.SPX> edged down 9 points, or 0.98 percent, to 921.",0.25592792
There is a guy cheerfully playing with a footbag,"In individual human tumor specimens, these principal components of the pathway—RB-CDK4/6-p16INK4A—are reported to be targeted in a mutually exclusive manner.",0.2567142
romney eyes us republican primary endgame,"The broader Standard & Poor's 500 Index <.SPX> edged down 9 points, or 0.98 percent, to 921.",0.25751224
