sentence1,sentence2,similarity
"news, local-news, Ken little, fruit and vegetable, port macquarie, business

Straight-talking. Big-hearted. Decent. Those are some of the words used by others to describe Ken Little. He is best known for owning a long-standing fruit and vegetable store in Port Macquarie. But he is also widely respected for the huge amount of community work he does. Recently he was named our senior citizen of the year. But how much do you really know about him? What formed him and what makes him tick? Ken Little grew up on a farm at Ben Lomond near Glen Innes. He was the youngest child of 13. When he was born his father Benjamin was 67-years-old, his mother Ada only 38. His father had been left a widow with eight children with a farm to manage when his first wife died of cancer in the early 1940s. Ken's mother (who had two children of her own) was hired to work on the farm, manage the house and look after the younger children. Before long the two had fallen in love and had three more children, Jan, Benjamin and little Kenny. It was a simple childhood. On the farm he learnt the value of hard work. ""From an early age before I went to school I would milk the cows, ride or walk 5km to school,"" he recalls. ""Then after school I would round the cows up and separate the calves from their mothers so there would be milk for the next day. I also herded sheep."" The family moved to Port Macquarie when Mr Little was 10. He attended Port Primary School and Port Macquarie High School. By his own admission he was an ""average student"". But what he lacked academically he made up with other skills. ""I was always really active and independent, I played a lot of sport, fished a lot, played football,"" he said. The family didn't have a lot of money. His parents were on the old age pension. ""All the money I got I had earned from the time I was eight or nine,"" Mr Little said. ""My parents never gave me anything because they couldn't afford to."" When he was not playing sport or surfing he spent his weekends picking fruit to earn money. Towards the end of school he also began to notice girls. Mr Little met his wife Judy at the Kempsey showground when he was only 17. ""I liked her straight away, she smiled a lot, we got on,"" he said. He acknowledges it was easier to meet a partner back then but they were fortunate to find each other. When he left school he headed for Sydney like most young people. He had hoped to be a property evaluator but it didn't work out. He didn't like the city and missed the beach too much. Before long he was back in Port Macquarie, working in the fruit and veg department at Woolworths. Ironically, it was with one of his main competitors that his passion for the trade started. He set up Ken Little's Fruit and Veg in 1983. The small business originally run out of the Colonial Arcade. Disaster struck when Port Central was built. The road closures in Hay Street, loss of parking and heavy vehicle use in the area proved disastrous. ""We lost 85 per cent of our trade in a year,"" he said. ""I was stunned and devastated. I wondered if I could keep the business going and rebuild."" The business almost went bust and Judy went back to nursing to keep the family afloat. Difficult decisions were made but eventually they moved the business to Munster Street in 1996. The business started thriving but then in 2007 disaster hit again when a deliberately lit fire ripped through the store. ""Again I was thinking can I rebuild?"" he said. ""After lots of soul searching we decided to keep the business going for ourselves as we had put so much into it over the years, our staff and loyal customers,"" he said. ""We were able to gradually build the business up again and pay our bills."" The business now employs 45 staff and focuses on ""giving customers what they want"". His marriage to Judy has sustained him during difficult times. ""Like any marriage we have our ups and downs,"" he said. ""But we enjoy each other's company and we end up working things out. ""Sometimes you just need time and patience. We are different in a lot of ways, she is very artistic, and I love to watch and play sport. We don't try and change each other and the differences work."" He is proud but humble about his children's achievements. All have followed their passions. Eldest son Nigel holds a PhD in history and works for the Office of National Intelligence in Canberra. His second son Daniel is a talented former photographer. He is Ken's right hand man in the store. Daughter Naomi has travelled the world and currently lives in Denmark with her daughter working in marketing and design for an IT company. ""Do you know what the cloud is?"" he asks The Port News quizzically. Life can be difficult so how has Ken Little survived with such a sunny attitude? ""I've had a good life,"" he said. ""I try to enjoy all the simple things in life, I feel as though I live in paradise, I don't take anything or anyone for granted."" He holds fast to some principles his father taught him: ""Do unto others as you do unto yourself and if you have nothing nice to say about someone say nothing."" He is involved in a range of sporting and community groups, he has been a mentor, coach, fundraiser. What advice does he give the many young people he encounters? ""Try and stay positive,"" he said. ""When you fall down pick yourself up, remember every problem has a solution no matter how bad it is. ""Be a doer not a gonna, there are a lot of people in this world who make a loud noise that they are going to do this and going to do that but do nothing."" The Port News series is called In My Life. We meet people of the Hastings and ask them what they have learnt in their lives. If you have a suggestion for the series email carla.mascarenhas@portnews.com.au While you're with us, you can now receive updates straight to your inbox from the Port Macquarie News. To make sure you're up to date with all the news, SIGN UP HERE. If you value local journalism, continue to support us and consider taking out a subscription. CLICK HERE for a 30-day free trial.

https://nnimgt-a.akamaihd.net/transform/v1/crop/frm/carla.mascarenhas/7e66f5ab-e522-411d-8a8e-07c7d92cec00.jpg/r3_0_1277_720_w1200_h678_fmax.jpg",iran warns against military intervention in iraq,0.57044727
west ham beats newcastle 2-0 in premier league,iran warns against military intervention in iraq,0.5710148
us stocks retreat on manufacturing data,erdogan 's party aims for turkish presidency,0.5710281
A man is passionately playing the guitar,iran warns against military intervention in iraq,0.5713011
2 linked to smuggling narwhal tusks plead not guilty,iran warns against military intervention in iraq,0.5724787
The young boy is running through the ocean waves,iran warns against military intervention in iraq,0.5727782
The man is putting away the bread,"Hormone replacement therapy that combines estrogen and progestin doubles a woman's risk of breast cancer, a British study of more than a million women has found.",0.5730743
stocks edge higher after greek debt deal,would-be judge suggests women enjoy rape,0.57323885
the woman picked up the kangaroo .,iran warns against military intervention in iraq,0.5738743
syria opposition pressed to attend talks,A dog runs through the grass.,0.57406163
iran warns against military intervention in iraq,One panda is climbing,0.5741596
iran warns against military intervention in iraq,a panda slides down a slide .,0.57462263
iran warns against military intervention in iraq,A person is doing a trick on a skateboard,0.57473755
Afghan Parliament Votes to Oust Key Ministers,a man is eating a slice of pizza .,0.5748082
a man is eating a slice of pizza .,"nkorea makes "" significant "" nuclear reactor progress - iaea",0.575035
A man is snowboarding down a railing in the snow,iran warns against military intervention in iraq,0.57515824
iran warns against military intervention in iraq,two people sailing a small white sail boat .,0.57548666
"i wrap steaks individually in freezer paper , then put them into ziploc freezer bags .",iran warns against military intervention in iraq,0.57553345
a man and a woman shake hands .,iran warns against military intervention in iraq,0.57553977
"iran , six global powers sign landmark nuclear deal",A little dog is running on the beach,0.5755593
the white and brown dog is running quickly through the grass .,syria opposition pressed to attend talks,0.5755687
at least 20 dead in somalia attacks,the cat is licking a bottle .,0.5755946
stocks edge higher after greek debt deal,iran warns against military intervention in iraq,0.5758554
tentative deal reached to resume israeli-palestinian talks - us,vine is twitter 's attempt to become the ' instagram of video',0.5760074
A dog with a blue collar is playing with the ball in the garden,bombings kill 19 people in iraq,0.5760084
iran warns against military intervention in iraq,A man is dancing on the ceiling,0.5760853
syrian forces kill 3 protesters in damascus-activists,should i cash out my ira to pay my student loans ?,0.5762266
vine is twitter 's attempt to become the ' instagram of video',iran warns against military intervention in iraq,0.57626396
well pets : holly the cat 's incredible journey,iran warns against military intervention in iraq,0.57629365
Someone is singing about a man who plays the guitar,iran warns against military intervention in iraq,0.5763214
kerry welcomes arab plan for israeli-palestinian talks,china yuan weakens to 6.1510 against usd,0.5763924
iran warns against military intervention in iraq,a man is riding a horse and jumping over obstacles .,0.57662964
putin casts ballot as russians vote,tentative deal reached to resume israeli-palestinian talks - us,0.5768318
A woman is dancing and singing in the rain,iran warns against military intervention in iraq,0.5770376
A man is staring at a horse with a white mane.,bombings kill 19 people in iraq,0.5770954
iran warns against military intervention in iraq,a man in a rowboat is rowing across blue water .,0.57713735
syrian forces kill 3 protesters in damascus-activists,A little dog is running on the beach,0.57716
syrian forces kill 3 protesters in damascus-activists,A dog runs through the grass.,0.5771711
iran warns against military intervention in iraq,declines in us stock market moderate,0.5773131
a man and a woman walk through the woods .,iran warns against military intervention in iraq,0.57733405
The man is catching a fish,bombings kill 19 people in iraq,0.57745224
A cat is walking on a hardwood floor,Algeria mulls international force for hostages,0.57755035
"us , un up pressure on israel over gaza",A man is dancing on the ceiling,0.57756084
A white dog is running across a rocky landscape,iran warns against military intervention in iraq,0.57767856
syrian forces kill 3 protesters in damascus-activists,The young boy is running through the ocean waves,0.5777775
US Senate passes gay workers bill,iran warns against military intervention in iraq,0.57778794
iran warns against military intervention in iraq,A man is dancing on a roof ,0.57794046
what is the best way to store fresh berries ?,israeli air strikes kill 16 in gaza,0.5779897
A man in printed board shorts is doing a yoga pose on the beach.,iran warns against military intervention in iraq,0.578087
Afghan Parliament Votes to Oust Key Ministers,The elderly lady is anxiously waiting on the sidewalk,0.57813895
A person is doing a trick on a snowboard,iran warns against military intervention in iraq,0.5781769
the cat is licking a bottle .,bombings kill 19 people in iraq,0.578241
syria opposition pressed to attend talks,A dog walks along a beach with breaking waves.,0.5782843
The guitar is being played by the man,iran warns against military intervention in iraq,0.5783477
obama 's delicate dance on same-sex marriage,bombings kill 19 people in iraq,0.5783782
stocks edge higher after greek debt deal,taliban bombs us base in afghanistan,0.57844305
A dog runs through the grass.,iran warns against military intervention in iraq,0.5786122
two little girls are playing on a trampoline .,iran warns against military intervention in iraq,0.5786598
the white and brown dog is running quickly through the grass .,iran warns against military intervention in iraq,0.57868123
"obama , romney prepare for first debate",iran warns against military intervention in iraq,0.5788114
Iran upbeat on 'useful' expert-level nuke talks,A dog runs through the grass.,0.57884264
a woman equestrian riding a horse .,iran warns against military intervention in iraq,0.5792306
new un peacekeeping chief named for central african republic,us stocks retreat on manufacturing data,0.5796912
chinese court upholds death penalties for mekong murderers,A little dog is running on the beach,0.58012426
syrian opposition reports ' massacre',suarez set for cup comeback,0.5806379
Iran upbeat on 'useful' expert-level nuke talks,The dog is on a leash and is walking in the water,0.5811914
A man is catching a fish,bombings kill 19 people in iraq,0.5815031
sri lanka 's tamils vote for greater autonomy,A dog with a blue collar is playing with the ball in the garden,0.582017
two little girls are playing on a trampoline .,A man is hungrily eating a bowl of cereal,0.58239865
"microsoft to cut 18,000 jobs in overhaul",A little dog is running on the beach,0.582876
kerry welcomes arab plan for israeli-palestinian talks,A cat is walking on a hardwood floor,0.5833728
iran warns against military intervention in iraq,Two children are playing soccer in the park,0.58379734
A woman is rowing a boat,bombings kill 19 people in iraq,0.5842935
A man is doing a skateboard trick on a park porch,iran warns against military intervention in iraq,0.5847778
A child is swimming on the water's surface in a pool,bombings kill 19 people in iraq,0.58519804
A woman is rowing a boat,iran warns against military intervention in iraq,0.5856579
a man is eating a slice of pizza .,tentative deal reached to resume israeli-palestinian talks - us,0.5861145
us stocks retreat on manufacturing data,A man is hungrily eating a bowl of cereal,0.5865575
A dog runs through the grass.,al renews condemnation on syria 's violence,0.58703196
iran warns against military intervention in iraq,""" buried memories "" of katie beers",0.5874776
russia : syria agrees to participate in conference,A little dog is running on the beach,0.5879138
Iran upbeat on 'useful' expert-level nuke talks,man charged with murder in flat,0.58838177
The man is catching a fish,russia : syria agrees to participate in conference,0.58886486
A white dog is running across a rocky landscape,syria opposition pressed to attend talks,0.5893352
well pets : holly the cat 's incredible journey,tentative deal reached to resume israeli-palestinian talks - us,0.58977544
syrian forces kill 3 protesters in damascus-activists,a man seated is playing the cello .,0.5902317
a man is eating a slice of pizza .,Pak religious body endorses underage marriage,0.5906774
pakistan 's opposition party boycotts presidential elections,how should i apply for a schengen visa from the uk ?,0.5911658
Iran upbeat on 'useful' expert-level nuke talks,"outrage after indian girl , 6 , raped at her school",0.59158623
"us , un up pressure on israel over gaza",A man is singing into an old microphone,0.5920528
russia : syria agrees to participate in conference,a man and a woman walk through the woods .,0.5925305
Iran upbeat on 'useful' expert-level nuke talks,a man seated is playing the cello .,0.5929849
egypt : muslim brotherhood stands behind morsi,A snowboarding woman is jumping through the air,0.5934292
A man is snowboarding down a railing in the snow,Iran upbeat on 'useful' expert-level nuke talks,0.59389216
"romney , paul vie for maine caucus win",china yuan weakens to 6.1510 against usd,0.5943521
a girl riding on a brown and white horse .,putin casts ballot as russians vote,0.59481084
iran warns against military intervention in iraq,"the nasdaq had a weekly gain of 17.27 , or 1.2 percent , closing at 1,520.15 on friday .",0.59527034
a man is eating a slice of pizza .,two young girls holding each other on the grassy ground,0.5957351
chinese court upholds death penalties for mekong murderers,A man with a beard is sitting in the grass.,0.5961871
The young child is riding a three wheeled scooter down the sidewalk,bombings kill 19 people in iraq,0.5966478
"romney , paul vie for maine caucus win",nelson mandela 's health ' unstable',0.5970948
UK urges countries over Syria aid,the dog is laying on a bed with a blue sheet .,0.5975609
a panda dog is running on the road .,Algeria mulls international force for hostages,0.59802127
iran warns against military intervention in iraq,china 's yuan advances to 6.3103 against usd wednesday,0.5984669
Iran upbeat on 'useful' expert-level nuke talks,the boy is riding a tricycle .,0.59894645
syrian forces kill 3 protesters in damascus-activists,A young swimmer is sitting in a bathing suit and waiting for the next race,0.5993936
us drone strike kills six in pakistan officials,stocks edge higher after greek debt deal,0.5998478
brazil held by england 2-2 as maracana re-opens,iran warns against military intervention in iraq,0.6002987
"Hormone replacement therapy that combines estrogen and progestin doubles a woman's risk of breast cancer, a British study of more than a million women has found.",egypt : muslim brotherhood stands behind morsi,0.6007638
china yuan strengthens to new high against usd,don 't want to read and run but i don 't know what to say .,0.6012216
a man is eating a slice of pizza .,no agreement at iran nuclear talks,0.601676
A close-up of a gray cat with green eyes.,iran warns against military intervention in iraq,0.6021327
"us , un up pressure on israel over gaza",Two men are dancing and singing in front of a crowd,0.6025979
"nkorea makes "" significant "" nuclear reactor progress - iaea",a man on a bike in mid-air,0.60305405
sri lanka 's tamils vote for greater autonomy,A child is playing slip and slide in the grass,0.6035166
putin casts ballot as russians vote,well pets : holly the cat 's incredible journey,0.6039678
kerry welcomes arab plan for israeli-palestinian talks,a black and white dog jumps in the snow .,0.60442585
a white curly haired dog runs with a stick in it 's mouth .,bombings kill 19 people in iraq,0.6048857
us drone strike kills six in pakistan officials,a man is riding a horse and jumping over obstacles .,0.6053392
a skateboarder attempts to do a trick over a homemade ramp .,7 killed by shiite al-houthi fighters in northern yemen,0.6058017
tentative deal reached to resume israeli-palestinian talks - us,The dog is on a leash and is walking in the water,0.6062578
A woman is washing her feet,deadly gas cylinder blast hits pakistan school bus,0.60671
A black helmet is being worn by a man who is pushing a bicycle,israeli air strikes kill 16 in gaza,0.6071719
pakistan 's opposition party boycotts presidential elections,The dog is on a leash and is walking in the water,0.6076411
us stocks retreat on manufacturing data,man charged after mp hurt in attack,0.60808426
The young boy is running through the ocean waves,Algeria mulls international force for hostages,0.60854685
syrian forces kill 3 protesters in damascus-activists,The man is kissing and hugging the woman.,0.6090062
iraqi police opened fire in downtown baghdad today after demonstrators stormed a police station demanding they be given jobs they claimed to have paid bribes for .,us stocks retreat on manufacturing data,0.6094622
The man is catching a fish,rebels down ukraine helicopters,0.6099201
a man is eating a slice of pizza .,"microsoft to cut 18,000 jobs in overhaul",0.61038065
tentative deal reached to resume israeli-palestinian talks - us,man charged with murder in flat,0.6108358
maldives holds fresh election for president,a man is eating a slice of pizza .,0.6112992
u.s. ' tough love ' for afghan troops,A white dog is standing in a lake,0.6117513
sri lanka seek one-day revival against pakistan,a man seated is playing the cello .,0.61221397
a man in a rowboat is rowing across blue water .,Algeria mulls international force for hostages,0.6126674
egyptian president moves into mubarak 's old office,hot air balloon ' catches fire and crashes',0.6131284
A man is riding a white horse on an enclosed ground.,"41 killed , 22 wounded in violent attacks in iraq",0.6135845
a dog runs in the snow .,protests planned across brazil despite concessions,0.6140404
"outrage after indian girl , 6 , raped at her school",The black and white dog is running outdoors,0.6145003
russia : syria agrees to participate in conference,Three dolphins are jumping out of a pool in front of a crowd of people.,0.6149585
"produce buds , branches , or germinate .",iran warns against military intervention in iraq,0.61541414
a badger is digging in the dirt .,bombings kill 19 people in iraq,0.61587536
"greek protesters , police clash as bailout deal in limbo",A woman riding a brown horse.,0.6163355
kerry welcomes arab plan for israeli-palestinian talks,two dogs playing in grass .,0.6167927
syria envoy calls for political change to end conflict,A man is staring at a horse with a white mane.,0.6172496
government promises action on heathrow queues,the cat is licking a bottle .,0.6177035
exit polls suggest putin ally wins moscow vote,A woman is preparing shrimp to cook.,0.61816466
china yuan strengthens to new high against usd,make a written note of something,0.61862254
two dogs in the snow,"philippines typhoon death toll rises above 5,000",0.61908
israel launches air strikes near damascus,A child is swimming on the water's surface in a pool,0.61953735
CII endorses underage marriage,a man is riding a horse and jumping over obstacles .,0.6199966
Two dogs and two people are walking in the woods,Pak religious body endorses underage marriage,0.6204539
iran warns against military intervention in iraq,golf : westwood takes lead in dubai desert classic,0.62091315
Two men are dancing and singing in front of a crowd,Algeria mulls international force for hostages,0.6213699
2 linked to smuggling narwhal tusks plead not guilty,sectarian clashes rock lebanese city of tripoli,0.6218283
A great dog is wildly climbing a steep hill,treasury proposes 1.5 % income tax raise in budget,0.6222857
A child is running in and out of the ocean waves,france warns of extremists benefiting from egypt violence,0.6227427
two dogs playing in grass .,A man is rowing a canoe,0.6232033
The dog is running after another dog.,UK urges countries over Syria aid,0.62366015
russia : syria agrees to participate in conference,A man is diving off a cliff,0.62411785
two women sitting on couch posing for camera .,a young boy in red swim trunks is jumping into a pool .,0.624576
syria opposition pressed to attend talks,two skydivers dead after colliding during jump in arizona,0.6250331
US suspects Syria used chemical weapons,the man is jumping into the water .,0.6254913
A toddler is making a splash inside a blue paddling pool,at least 20 dead in somalia attacks,0.6259487
russia evacuates embassy in libya after attack,value a thing or course of action more highly than another,0.62640756
vine is twitter 's attempt to become the ' instagram of video',man charged with murder in flat,0.62686497
A man with a beard is sitting in the grass.,CII endorses underage marriage,0.6273231
A dog with a blue collar is playing with the ball in the garden,"if your long stay visa for switzerland is valid , then you will not need a transit visa .",0.62778056
the dog is laying on a bed with a blue sheet .,Two children are playing soccer in the park,0.6282388
a white and brown dog is playing tug-o-war .,death toll rises to 236 after brazzaville blasts,0.6286972
nytimes : debunking darwin . was he wrong about dating ? # sex # gender,"philippines typhoon death toll rises above 5,000",0.6291546
a man puts seasoning in a bowl of water .,how should i apply for a schengen visa from the uk ?,0.62961257
Iran upbeat on 'useful' expert-level nuke talks,He is about to run into the boat,0.63007176
"International weapons experts leave Syria, Obama to make statement",A dog walks along a beach with breaking waves.,0.6305286
syria condemns israeli air strikes .,The rider is biking in the snow and wearing a red jacket,0.63098615
maldives holds fresh election for president,A dog is dropping a can,0.6314438
"Sony Ericsson also said it would shut down its GSM/UMTS R&D center in Munich, Germany, to increase profitability.",A white dog is standing in a lake,0.63190186
how should i apply for a schengen visa from the uk ?,what could be wrong with my air conditioner ?,0.6323595
maldives holds fresh election for president,The dog is running after another dog.,0.63281703
don 't want to read and run but i don 't know what to say .,bombings kill 19 people in iraq,0.6332761
a man puts seasoning in a bowl of water .,"philippines typhoon death toll rises above 5,000",0.63373405
"i haven 't tried storing tomato seeds myself , but i have tried to store pepper seeds ( and they are closely related ) .",'whitey ' bulger given two consecutive life terms,0.6341915
syrian prime minister ' survives assassination attempt',A man is singing into an old microphone,0.63464934
A man in a red uniform is swiftly making a jump in a dirt bike race,Pak religious body endorses underage marriage,0.6351073
israeli air strikes kill 16 in gaza,A surfer does a flip on a wave.,0.63556564
saudis defend # srilankan maid 's # execution,A man is hungrily eating a bowl of cereal,0.6360236
you 've worn out the handle on your favorite mug .,CIA chief in Israel to discuss situation in Syria,0.6364817
A young white child is not standing on the edge of a body of water near some buckets,erdogan 's party aims for turkish presidency,0.6369388
"i haven 't tried storing tomato seeds myself , but i have tried to store pepper seeds ( and they are closely related ) .",a woman walks her dog onto astro turf .,0.63739705
the world 's largest software company said it recognized the difficulty the multiple patches posed for companies trying to apply them .,"A girl in a blue shirt, who looks young, is walking on the sidewalk and holding up a pink sign",0.63785535
two people sailing a small white sail boat .,Kurds see Turkey impeding Islamic State fight,0.63831306
A person is doing a trick on a snowboard,maldives holds fresh election for president,0.63877106
US suspects Syria used chemical weapons,Two men are playing table tennis,0.6392288
The boy is standing next to the opening of a fountain,japan ’ s gdp growth downgraded to annual 1.1 %,0.63968647
A man in a red uniform is swiftly making a jump in a dirt bike race,world mourns passing of mandela,0.6401444
A woman is cutting some plants,"International weapons experts leave Syria, Obama to make statement",0.6406023
"spur on , urge , or deride by cheers and shouts .",iran warns against military intervention in iraq,0.6410601
rep. of congo : 236 dead after arms depot blasts,A yellow kayak is being ridden by a man and a young boy,0.6415184
The curious boys look in the shed.,hong kong set for huge democracy rally on handover anniversary,0.6419764
wto : india regrets action of developed nations,A child is splashing in a pool for children and other children are playing in the background,0.6424345
A dog is dropping a can,golf : westwood takes lead in dubai desert classic,0.642892
chinese court upholds death penalties for mekong murderers,A man is removing some food from a box,0.6433502
putin casts ballot as russians vote,what good then to facilitate the advent of such a competitor ?,0.6438079
kerry welcomes arab plan for israeli-palestinian talks,A young white child is not standing on the edge of a body of water near some buckets,0.6442656
goa first step in modis march to delhi,A dog is quickly running uphill,0.64472365
hall of fame beckons for capriati,The small boy is standing in the forest,0.6451815
two dogs playing in grass .,ukrainian officials barred from canada as protests continue,0.6456399
"the state of having options , alternatives",crocodile victim 's body recovered,0.64609754
death toll rises to 236 after brazzaville blasts,A brown dog is looking closely at a brown and white dog,0.6465559
van der merwe suspended geiges ' sentence to 5 years imprisonment .,"obama , romney prepare for first debate",0.64701307
Twitter says images blocked in Venezuela,a dog jumping for a frisbee in the snow .,0.64747125
hollande wins french presidential election,jersey murder trial : killer ' hearing voices',0.64792925
china issues yellow alert for typhoon kalmaegi,israel approves new settlement homes ahead of peace talks,0.64838684
A person is taking a cat down from the ceiling,president xi : china to continue help to fight ebola,0.6488449
A man is snowboarding down a railing in the snow,"obama , romney prepare for first debate",0.6493032
The man is putting chicken into the box,vine is twitter 's attempt to become the ' instagram of video',0.64976084
change or conform to fit new or different conditions,israeli air strikes kill 16 in gaza,0.65021855
"two earthquakes hit northwest china , 11 dead",i know i 'd hate to be him .,0.65067685
The person is carefully slicing a potato,kuwait : activists storm syrian embassy ; two injured,0.6511347
syria envoy calls for political change to end conflict,"if your long stay visa for switzerland is valid , then you will not need a transit visa .",0.6515927
these despicable acts were committed by killers whose only faith is hate and the united states will find the killers and they will learn the meaning of american justice .,A child is running in and out of the ocean waves,0.65205044
imagine a place that 's % white and % black .,syria opposition pressed to attend talks,0.65250885
u.n. agencies : stop the suffering in syria again . powerless .,a large dog stands next to a sheep in a field .,0.65296596
international forensic teams join kenyan mall carnage probe,"the nasdaq had a weekly gain of 17.27 , or 1.2 percent , closing at 1,520.15 on friday .",0.6534242
Three men are practicing karate moves in a field.,would-be judge suggests women enjoy rape,0.6538824
Twitter says images blocked in Venezuela,jersey murder trial : killer ' hearing voices',0.6543403
A man is tying a thick rope,i am not sure if you can open a bank account in france if you are not a resident .,0.65479785
i ask again if god does not exist can anything be morally wrong ?,A little dog is running on the beach,0.6552564
win for anthony and for knicks,"obama , romney prepare for first debate",0.6557139
samsung profit soars to $ 6.6b record,A man is falling off a mechanical bull,0.65617156
chinese stocks open higher thursday,dozens of ' flytilla ' activists protest at paris airport,0.65662956
"# disney ' s new # videogame , via nytimes : video game combines the worlds of disney",A man in printed board shorts is doing a yoga pose on the beach.,0.6570874
"greek protesters , police clash as bailout deal in limbo","attention to the fungus orange juice , and bone .",0.65754557
Three men are practicing karate moves in a field.,a small orange and white dog with a collar and a bell relaxes on a flower print pillow .,0.65800333
a rabbit is running from an eagle .,i am not sure if you can open a bank account in france if you are not a resident .,0.6584617
Coroner confirms Whitney Houston found in bathtub,New legit download service launches with PC users in mind.,0.65891945
maldives holds fresh election for president,i wish i could be this man # paultheroux my # travel wish list via,0.659377
Two men are dancing and singing in front of a crowd,scores killed in egyptian protests,0.659835
"economics : raise demand , expand the money supply , or raise prices , after a period of deflation .","philippines typhoon death toll rises above 5,000",0.660293
british archbishop of canterbury changes career to cambridge,a man is swinging on a rope over water .,0.6607508
A brown and white dog is moving through the wild grass,activists have stated that russia is imprisoning people without evidence of illegal activity .,0.66120875
"the success of the book is in itself a sign of israel "" .",The man is kissing and hugging the woman.,0.66166705
i ask again if god does not exist can anything be morally wrong ?,Two women compete in a contest.,0.66212445
There is no woman stroking a lemur,6.8 quake in shattered Pakistan region,0.66258246
a breakdown of order in china will be worse than in afghanistan or yugoslavia .,A man is dancing on the ceiling,0.6630403
The young kids are posing with a green soccer ball in a park,""" we need to change old habits and seriously rethink business-as-usual . """,0.66349816
Afghan Parliament Votes to Oust Key Ministers,A man is spanking a boy with a plastic sword,0.6639565
"Reuters witnesses said public squares were packed with crying children and people left homeless, huddled in blankets to protect them from the cold.",the boy is riding a tricycle .,0.66441417
two little girls are playing on a trampoline .,- wolf i think stories like this are stupid .,0.66487217
wto : india regrets action of developed nations,try something new on your next vacation .,0.66533035
eu moves closer to new iran sanctions,egypt court orders mubarak release,0.66578794
chinese court upholds death penalties for mekong murderers,a panda dog is running on the road .,0.66624576
it is a question that needs to be answered .,declines in us stock market moderate,0.6667037
A large dog and a small dog are standing next to the kitchen counter and are sniffing,A surfer does a flip on a wave.,0.6671619
Gu Kailai's Murder Trial Ends in China,"it seems like every time i make any decision with money he has a friend telling him to not be a little "" bitch "" .",0.6676198
obama 's delicate dance on same-sex marriage,A young man is talking to a leaf,0.66807777
it runs on a different current,un security council to vote on up to 300 syria monitors,0.6685355
A man is talking.,erdogan 's party aims for turkish presidency,0.6689928
"In the United States, 20.7 percent of all women smoke.",A little boy is running on the ground and playing with a little girl,0.6694513
US Senate passes gay workers bill,"greek protesters , police clash as bailout deal in limbo",0.6699095
gunmen kidnap airline pilots in lebanon,"the nasdaq had a weekly gain of 17.27 , or 1.2 percent , closing at 1,520.15 on friday .",0.67036706
n. korea makes new threats against u.s .,"mr hughes had seen amrozi 's face on television , the infamous images of the grinning mechanic from east java .",0.670825
A cute puppy is repeatedly rolling from side to side on its back,"In his Jan. 28 State of the Union message, Bush said, ""The British government has learned that Saddam Hussein recently sought significant quantities of uranium from Africa.""",0.6712831
