sentence1,sentence2,similarity
"the temperature in a certain environment , determined by time and place , is specified .","to train yourself to use keyboard shortcuts , unplug your mouse for a few days .",0.25996196
"a decorative container , often for holding flowers",news summary : apple buying authentec for $ 356m,0.2607909
over 100 dead as typhoon slams central philippines,the act of hiring something or someone .,0.26155323
virtual attributes and methods can be shadowed / overridden .,deadly blast rocks coal mine in east ukraine,0.26228538
50th anniversary of jfk 's death remembered,the end of a word ( a suffix or inflectional ending or final morpheme ) .,0.26299435
"in new york , vivendi shares were 1.4 percent down at $ 18.29 .",becuase the other terminals are connected to the positive battery terminal,0.26371002
make out of components ( often in an improvising manner ) .,world 's oldest person dies in japan at 116,0.26453668
"10 dead , five injured in sw china road accident",the shape of a wave illustrated graphically by plotting the values of the period quantity against time .,0.26533538
: report : 650 hostages freed by algeria forces,"shine intensely ; emit a steady , even light from a source .",0.2661314
"my experience with danios has that they always have been "" bossy "" fish .",the price at which buyers and sellers trade the item in an open marketplace .,0.26687908
protests continue in tense ukraine capital,wrap well in plastic ( individually ) and then put in a freezer bag .,0.26766485
A young boy is playing a wind instrument,02 : 41 156 killed in china earthquake,0.26840162
"spring 1959 graduates from sterling high school in greenville , south carolina .","to train yourself to use keyboard shortcuts , unplug your mouse for a few days .",0.26917654
"the act of governing , administrating","kyle stanley gained from pain of squandered lead at torrey pins : kyle stanley this week is back at torrey pines , ...",0.26995578
"if you have used the va loan , and then refinanced using the streamline program , i 'd be thrilled to hear about it !",two dogs playing in snow .,0.27071092
facebook boosts size of ipo by 25pc to raise $ 15bn,"it creates a gap , so no electricity from the battery can flow to the other bulbs .",0.27151754
asian markets mixed on china trade data,engrave or cut by chipping away at a surface .,0.27225664
a slight surface cut ( especially a notch that is made to keep a tally ) .,world 's oldest person dies in japan at 116,0.27306885
what does this tablature notation mean ?,"the fourth largest world aircraft manufacturer , embraer , maintains its forecast for 2008 with 215 aircraft deliveries , re-affirmed fredrico fleury curado , its chairman .",0.27379835
my son didn 't become potty trained until about his 4th birthday .,a person climbs a snowy hill while a black dog follows .,0.27455932
obama signs up for obamacare,as others have said if you want to get to split the best public transport offering is by bus .,0.27534723
protests continue in tense ukraine capital,"spring 1959 graduates from sterling high school in greenville , south carolina .",0.27610353
wrap well in plastic ( individually ) and then put in a freezer bag .,A brown and white dog is playing on the lawn,0.276859
iran predicts failure of israeli-palestinian peace talks,the end of a word ( a suffix or inflectional ending or final morpheme ) .,0.27763054
"spring 1959 graduates from sterling high school in greenville , south carolina .","if people need help , just assume charity and local gov 'ts aren 't enough and just tax everyone else to pay for it , what 's the difference ?",0.27838784
you don 't need any visa .,A small girl is riding in a toy car,0.27916664
"spring 1959 graduates from sterling high school in greenville , south carolina .","but the nightmare scenario is having him alive and in detention , awaiting trial .",0.2799443
red sports car on top of white semi truck .,this varies by institution .,0.2807052
iraqi bomb attacks kill at least 13,engrave or cut by chipping away at a surface .,0.28145504
Someone is scratching the belly of an animal,my son didn 't become potty trained until about his 4th birthday .,0.2822469
bulbs a and c were still contained on closed paths with the batery,the act of hiring something or someone .,0.2829895
50th anniversary of jfk 's death remembered,One panda is eating a bamboo cane,0.28376448
venezuela mourns oil refinery blast deaths,"a feeling of aversion , distaste , antipathy",0.28453958
One person is slicing a clove of garlic into pieces,"in addition to these three , roosevelt appointed 19 judges to the united states courts of appeals , and 53 judges to the united states district courts .",0.28531888
"The 30-year bond US30YT=RR grew 1-3/32 for a yield of 4.30 percent, down from 4.35 percent late Wednesday.",a skateboarder on a city street .,0.28607276
"the temperature in a certain environment , determined by time and place , is specified .",boat sails in rough water .,0.28684425
Deputy speaker faces new sex claims,"to train yourself to use keyboard shortcuts , unplug your mouse for a few days .",0.28761744
a quantity of money .,us drone strike kills three in northwest pakistan,0.28838265
wrap well in plastic ( individually ) and then put in a freezer bag .,bangladesh building-collapse toll tops 600,0.28913766
two kenyan ministers among 6 killed in plane crash,engrave or cut by chipping away at a surface .,0.2899049
Two teams play soccer.,"to train yourself to use keyboard shortcuts , unplug your mouse for a few days .",0.29067552
"if people need help , just assume charity and local gov 'ts aren 't enough and just tax everyone else to pay for it , what 's the difference ?","the fourth largest world aircraft manufacturer , embraer , maintains its forecast for 2008 with 215 aircraft deliveries , re-affirmed fredrico fleury curado , its chairman .",0.29145715
to reduce the amount of fur a cat malts over your furniture and clothes you could try a deshedder brush .,Syrian forces and rebels clash in coastal province,0.29222393
a lid or top of a container,nigeria church blast kills at least 12,0.2929843
a turtle is walking underwater .,"The 30-year bond US30YT=RR grew 1-3/32 for a yield of 4.30 percent, down from 4.35 percent late Wednesday.",0.29374912
50th anniversary of jfk 's death remembered,the impact of sanctions on russia,0.29451752
terminal 6 is directly connected to the positive terminal .,"take vows , as in religious order .",0.2952872
man riding a bicycle down a narrow path .,"the fourth largest world aircraft manufacturer , embraer , maintains its forecast for 2008 with 215 aircraft deliveries , re-affirmed fredrico fleury curado , its chairman .",0.29605383
goff stated that this presents a major threat to global security .,"to train yourself to use keyboard shortcuts , unplug your mouse for a few days .",0.29681733
"words in this frame describe the status of an action with respect to a code of laws or rules. an object may also be in violation or compliance of the code by virtue of its existence , location or possession .",why didn 't we ever hear about it during the bush admin when during his admin the national debt was more than doubled ?,0.29758918
samsung profit soars to $ 6.6b record,legally approve or ratify a person for a position,0.29835364
why didn 't we ever hear about it during the bush admin when during his admin the national debt was more than doubled ?,jury selection begins in zimmerman 's trial,0.29912436
how to bake a chicken ?,sheen wants to return to ' 2.5 men ' but has his past image ruined that ? # coepr205,0.29989508
"the process of cultivating the land , possibly as a way of life .",great hire by robert wolf and his new firm austan goolsbee is a great guy,0.30065548
virtual attributes and methods can be shadowed / overridden .,"let me share my opinion as ukrainian citizen , from kharkiv , eastern ukraine .",0.30142745
iraqi bomb attacks kill at least 13,boat sails in rough water .,0.30220696
"spring 1959 graduates from sterling high school in greenville , south carolina .",israel agrees to release palestinian prisoners,0.30296165
you don 't need any visa .,An animal is rolling from side to side in a garden,0.30372894
a group of people are dancing .,the impact of sanctions on russia,0.30450004
"the process of cultivating the land , possibly as a way of life .",london marathon observes silence for boston victims,0.30526778
the resolution includes a broadened list of individuals and entities subject to an assets freeze .,a yellow and black bird eats from a bird feeder .,0.30603018
"in the second quarter , anadarko now expects volume of 46 million boe , down from 48 million boe .",becuase the other terminals are connected to the positive battery terminal,0.30680248
"if you have used the va loan , and then refinanced using the streamline program , i 'd be thrilled to hear about it !",myanmar is the world 's largest producer of illegal opium but has limited financial and technical resources for ending the drug trade .,0.30758116
"the act of governing , administrating","""My understanding of this is that there is a lower percentage of successful impregnations with frozen,"" Ezzell said.",0.30833608
a quantity of money .,ten rockets from gaza land in southern israel ; none hurt,0.30910698
"words in this frame describe the status of an action with respect to a code of laws or rules. an object may also be in violation or compliance of the code by virtue of its existence , location or possession .",The benchmark 10-year Treasury note yield <US10YT=RR> dipped below 4.20 percent on Tuesday.,0.30987343
"sinhala , one of the languages spoken in sri lanka has a four way deixis system .",great hire by robert wolf and his new firm austan goolsbee is a great guy,0.31063673
every dimension is precisely related to a separate term .,"spring 1959 graduates from sterling high school in greenville , south carolina .",0.3114074
bulb a will no longer be completing the circuts .,"in addition to these three , roosevelt appointed 19 judges to the united states courts of appeals , and 53 judges to the united states district courts .",0.31217316
"10 dead , five injured in sw china road accident",ask for and get free ; be a parasite .,0.3129413
The white rally car is throwing mud into the air and is approaching a bend in the track,my son didn 't become potty trained until about his 4th birthday .,0.31370994
when the switch is in the path of the bulb .,"donna summer , queen of disco , dies at 63",0.31447622
nigeria church blast kills at least 12,terminal is connected to the battery,0.31524494
There is no person playing a piano,wrap well in plastic ( individually ) and then put in a freezer bag .,0.31601647
the price at which buyers and sellers trade the item in an open marketplace .,cuban officials said that last year none of about two dozen nominated cuban musicians received u.s. visas in time to attend the latin grammys .,0.31678343
An American footballer is wearing the red and white strip,yahoo agrees to buy tumblr for $ 1.1 billion cash,0.3175474
the caucus : republican governors open new front in tax debate,this varies by institution .,0.31831515
record-setting southwest heat wave turns fatal,the impact of sanctions on russia,0.31908283
thousands told to evacuate in colorado flooding,new york city hospitals to tie doctors ? performance pay to quality measures,0.31985176
The consensus estimate of analysts polled by Thomson First Call called for a profit of $1.70 per share.,place or set apart .,0.32061952
tskhinvali is the capital of georgia .,Several ferrets are climbing out of the cage,0.32138687
iraqi bomb attacks kill at least 13,the back of a sign with stickers on .,0.32215643
"the process of cultivating the land , possibly as a way of life .","iran , powers set for high-stakes nuclear talks",0.3229218
The parrot is speaking,grant relief or an exemption from a rule or requirement to .,0.32369086
"in new york , vivendi shares were 1.4 percent down at $ 18.29 .",A woman is brushing her feet,0.32445705
russia ' alone ' in blaming syrian rebels for chemical attack : us,as others have said if you want to get to split the best public transport offering is by bus .,0.3252259
"in new york , vivendi shares were 1.4 percent down at $ 18.29 .",The muscular man is dancing and the man behind him is wearing green beads,0.3259913
every dimension is precisely related to a separate term .,obama meets mandela family as icon remains in hospital,0.3267616
at least 12 killed in nigeria church bombing,got some heine and coors light i started it last night xanis .,0.32752964
what does this tablature notation mean ?,australian pm rudd calls sept . 7 poll,0.32829577
australians flee homes amid floods,the act of hiring something or someone .,0.3290648
"dynes will be paid $ 395,000 a year ; atkinson 's salary is $ 361,400 .",pope thanks public for joining his syria vigil,0.3298322
us drone strike kills three in northwest pakistan,"take vows , as in religious order .",0.33060014
israel attacks in gaza strip after rocket fire,"""My understanding of this is that there is a lower percentage of successful impregnations with frozen,"" Ezzell said.",0.33136737
president hillary ! there are few things i would like more !,japan airlines orders 31 airbus a350s valued at $ 9.5 bn,0.33213532
thousands told to evacuate in colorado flooding,a person who conveys ( carries or transmits ) .,0.33290207
three afghans dead in new blast at us base in east afghanistan,climate change at cnn : next step : obama 's state of the union speech on february 12 ....,0.3336716
A married couple is walking down the aisle,The consensus estimate of analysts polled by Thomson First Call called for a profit of $1.70 per share.,0.3344366
samsung profit soars to $ 6.6b record,The bike rider is not looking at the accident of another bike rider,0.3352068
north korea sendin them threats again,"these words refer to parts merging to form a whole . ( the parts may also be encoded as part _ 1 and part _ 2 . ) there is a symmetrical relationship between the components that undergo the process , and afterwards the parts are consumed and are no longer distinct entities that are easily discernable or separable in the whole .",0.33597362
the large brown dog is jumping through the tall grass .,anatoly sokolov announced-- soviet-built a-135 missile defense system around moscow is obsolete and inefficient .,0.33674118
the battery is contained in a path in which there is no bulb,tokyo wins race to host 2020 olympic games,0.3375094
"a feeling of aversion , distaste , antipathy","dear abby , dies at 94 . dear abby : are birth control pills deductible ? bertie dear bertie : only if they don ? t work .",0.3382773
A snowboarder is jumping through the air,"some 14,000 customers were without power in the area , oklahoma gas and electric said .",0.3390451
terminal 1 is not connected to the positive terminal .,the price at which buyers and sellers trade the item in an open marketplace .,0.33981234
A bull dog is being brushed by the monkey,the impact of sanctions on russia,0.34058017
Headlines in major Iranian newspapers on July 29,the social force that binds you to the courses of action demanded by that force .,0.34134692
us drone strike kills three in northwest pakistan,a dog running with a stick in it 's mouth .,0.34211585
three people sitting at dinner table smiling at camera .,The benchmark 10-year Treasury note yield <US10YT=RR> dipped below 4.20 percent on Tuesday.,0.34288093
george zimmerman found not guilty of trayvon martin murder,place or set apart .,0.343651
The attack seemed similar to others staged near foreign compounds in Riyadh on May 12.,A black and white dog is jumping over a hurdle.,0.3444187
be incompatible ; be or come into conflict .,obama meets mandela family as icon remains in hospital,0.3451866
The consensus estimate of analysts polled by Thomson First Call called for a profit of $1.70 per share.,"supporter , advocate of something or someone",0.34595394
the lady put the skewered shimp in the hot water .,my son didn 't become potty trained until about his 4th birthday .,0.34672165
boosting your # flu shot response with # exercise,wrap well in plastic ( individually ) and then put in a freezer bag .,0.347489
"becasue the terminals 4,5 , and 6 are connected to the positive terminal of the battery",world 's oldest person dies in japan at 116,0.348257
"announce the termination of , as of treaties .",the future of iraq is linked to the oil production .,0.34902304
the caucus : republican governors open new front in tax debate,police : utah soccer referee punched by player dies,0.34979224
"in new york , vivendi shares were 1.4 percent down at $ 18.29 .",germany warns greece : no more money without reforms,0.35056
6 trends from ces 2013,save or relieve from an experience or action .,0.3513279
a man is playing the drums .,how do i finish a ridge cap ?,0.3520949
act of getting or draining something such as electricity or a liquid from a source .,"no , don 't support your weight on your arms your hands simply aren 't really made for supporting all that weight .",0.3528634
"russia , china veto un resolution on syria endorsing",the switch and the bulb are contained in the same path,0.35363048
three afghans dead in new blast at us base in east afghanistan,each and every dimension corresponds to a separate term .,0.35439742
There is no man slicing some bread,tokyo wins race to host 2020 olympic games,0.3551676
the act of concealing the identity of something by modifying its appearance .,A dog is being teased by a monkey at the zoo,0.35593462
iran mps say ready to ban oil exports to some eu states,a bird flies above the water .,0.3567016
two skinny young boys playing with sand in the water .,"dear abby , dies at 94 . dear abby : are birth control pills deductible ? bertie dear bertie : only if they don ? t work .",0.3574707
"they made a similar discovery in houston on another aircraft , dallas-based southwest said in a statement .",egypt bans muslim brotherhood group,0.3582378
A child is splashing in a pool for children and other kids are playing in the background,put a new heel on .,0.35900652
the african union has proposed a peacekeeping mission to help somalia 's struggling transitional government stabilize somalia .,The man is rock climbing,0.35977358
macau gambling revenue hits record $ 38 bn in 2012,A woman is spreading mustard on a bread roll.,0.3605405
dolce and gabbana convicted of tax evasion,An animal is rolling from side to side in a garden,0.36130792
explosion in kabul a suicide attack in diplomatic area,two dogs playing on the shore .,0.3620758
"saudi arabia arrests suspected militants , state media reports",i would definitely go for a slightly slower first half .,0.36284554
"spring 1959 graduates from sterling high school in greenville , south carolina .","9,000 u.s. marines to leave okinawa",0.36361182
i am too a hobby swimmer but as part of my triathlon training .,act of getting or draining something such as electricity or a liquid from a source .,0.364379
"especially as it is relatively saturated from the point of view of the offer of services . """,a yellow and black bird eats from a bird feeder .,0.3651461
A young boy is playing a wind instrument,"iran , powers set for high-stakes nuclear talks",0.3659143
india ? s new focus on rape shows only the surface of women ? s perils,macau gambling revenue hits record $ 38 bn in 2012,0.36668178
A man is breaking a slab of concrete with a sledge hammer,tokyo stocks close 0.75pc down,0.36744973
"palestinian prisoner dies of cancer , unrest in israel jails",The person is slicing a vegetable,0.36821723
bulbs b anc c are on the same closed path with the battery but seperate from bulb a,the shape of a wave illustrated graphically by plotting the values of the period quantity against time .,0.36898446
a quantity of money .,london marathon observes silence for boston victims,0.36975282
a quantity of money .,sudan blames israel for khartoum arms fire,0.37052077
failure to be present,An animal is riding a skateboard,0.3712886
israel attacks in gaza strip after rocket fire,A person is playing a keyboard,0.37205598
be incompatible ; be or come into conflict .,bulbs a and c are on a closed path with the battery,0.37282345
Deputy speaker faces new sex claims,form a carpet-like cover ( over ) .,0.37359148
overflow with a certain feeling .,"snowden sees "" no chance "" to get fair trial in u.s .",0.37435925
police : utah soccer referee punched by player dies,The white rally car is throwing mud into the air and is approaching a bend in the track,0.37512594
"the tech-laced nasdaq composite index < .ixic > gained 18.35 points , or 1.13 percent , to 1,646.02 .",a dog with a red leash still attached chases over the grass toward a tennis ball .,0.37589538
Iranian negotiator upbeat about latest nuclear talks,"10 dead , five injured in sw china road accident",0.37666208
when the switch is in the path of the bulb .,it helps that the media hasn 't given him the same anal-probing the gop field has gotten .,0.3774298
A brown and black dog is resting in the leaves,david weber 's the war god 's own has some lengthy travel scenes in it which he does quite well .,0.37819818
a slight surface cut ( especially a notch that is made to keep a tally ) .,two black dogs are playing in a grass .,0.37896562
president hillary ! there are few things i would like more !,man sets himself on fire on the national mall,0.3797331
The horse is leaping over the rider at the barrier,dittemore announced his plans to resign on april 23 .,0.38050073
forex & amp ; gold 6 march 2013,a total of 17 confirmed cases of cholera were reported yesterday by the world health organisation in the southern iraqi city of basra .,0.3812687
dittemore announced his plans to resign on april 23 .,A woman is putting on eyeshadow.,0.38203514
"words in this frame describe the status of an action with respect to a code of laws or rules. an object may also be in violation or compliance of the code by virtue of its existence , location or possession .","if people need help , just assume charity and local gov 'ts aren 't enough and just tax everyone else to pay for it , what 's the difference ?",0.38280398
george zimmerman found not guilty of trayvon martin murder,force to go away by blinking one eye .,0.38357112
tokyo stocks close 0.75pc down,bulb a and c are contained in different paths with the battery .,0.38433903
because there is no gap between the terminals,The consensus estimate of analysts polled by Thomson First Call called for a profit of $1.70 per share.,0.38510662
"make a proposal , declare a plan for something ;",eu slaps new sanctions on russia over ukraine,0.38587463
a problem .,"becasue the terminals 4,5 , and 6 are connected to the positive terminal of the battery",0.38664213
west raises stakes over syria chemical claims,The man is rock climbing,0.38740993
"A Delhi court Thursday directed the makers of Deepika Padukone starer feature film Chhapaak to give credit to acid attack survivor Laxmi Agarwal's lawyer in the movie.

Additional Civil Judge Pankaj Sharma said it was necessary that advocate Aparna Bhat's contribution is acknowledged.

""This Court is of the considered view that facts are indicative that the plea of the plaintiff for interim injunction is well founded and it is necessary that her contribution be acknowledged by providing on the slide on the actual footage and the images, the line 'Aparna Bhat continues to fight the cases of sexual and physical violence against women' during the screening of the film.

""The said line on screen may be with a rider that the same is with the court order,"" the judge said. Advocate Bhat filed the application saying that despite representing Agarwal in courts for several years and helping in the movie making, she was not given credit in the movie.

She said the film makers took her help in the entire process of writing and shooting the movie, but did not give the credit.",ground / home deliver tues thru sat ...,0.38817814
"10 dead , five injured in sw china road accident",A man is being roped before a climb,0.38894516
a group of men play a college football game .,iran 's ahmadinejad may face charges over election appearance with aide,0.38971308
to reduce the amount of fur a cat malts over your furniture and clothes you could try a deshedder brush .,""" we have made great progress .",0.3904804
facebook boosts size of ipo by 25pc to raise $ 15bn,puretunes representatives could not be located thursday to comment on the suit .,0.39124864
"back in the day , "" cable "" was used to describe communications sent abroad .",three people sitting at dinner table smiling at camera .,0.39201656
intrinsic reward is the emotional pay-off that you get by completing an activity .,People gathered in a room.,0.39278406
"They can, but the way to do it depends on what you have available.",A brown and black dog is resting in the leaves,0.39355224
Butter is being chopped into a container by a man,biden calls for trust in us-china relations,0.39431977
A man is skiing down a hill and over a red obstacle,what is the difference between a mode and a scale ?,0.39508694
A woman is planting some flowers,will it be a birthday without a genuine party .,0.39585474
explosion in kabul a suicide attack in diplomatic area,The gate is yellow.,0.39662254
"if i understand you correctly , you are looking for a hypernym of inclusion and exclusion .",niels told an interviewer in 1999 he thought the old man would outlive him by many years .,0.39739007
A dog which is furry and black is in a back yard and is carrying a basket in its mouth,sierra leone in ebola lockdown,0.39815784
A person is eating at a table,west raises stakes over syria chemical claims,0.39892554
jordan opens first refugee camp for syrians,tskhinvali is the capital of georgia .,0.39969373
a white swiss airplane approaches the runway .,engrave or cut by chipping away at a surface .,0.40046105
we enorgueillissons ourselves often here to represent the european citizens .,obama signs up for obamacare,0.40122867
"9,000 u.s. marines to leave okinawa",Two girls are sitting on an ATV on the sand in front of a bridge.,0.40199646
the switch and the bulb are contained in the same path,A person is playing a keyboard,0.40276426
The Texas congressional delegation now is 17-15 Democratic.,goff stated that this presents a major threat to global security .,0.4035314
legally approve or ratify a person for a position,The woman is dicing onions,0.4042999
a woman in an red tracksuit squeezing lemons in a press .,my sheriff has told me its bad for you .,0.4050671
a quantity of money .,the act of concealing the identity of something by modifying its appearance .,0.40583488
"in hollywood movies for china , bureaucrats want a say",australians flee homes amid floods,0.40660277
someone is sewing things .,Defiant Mugabe sworn in for seventh term blasts 'vile' West,0.40737015
"in this frame a speaker asks an addressee for something , or to carry out some action .",hunting for clues in boston bombing,0.4081381
boat sails in rough water .,police fire tear gas to disperse protesters in tunis,0.4089057
london marathon observes silence for boston victims,a dog sniffing the bottom of a door .,0.40967333
the dog ran in the water at the beach .,north korea says to put us citizen on trial,0.4104408
bangladesh honors factory victims,bulb a and c are contained in different paths with the battery .,0.41120878
islamic state posts second propaganda video of uk hostage,A dog is swimming after a ball,0.4119772
"The Pentagon had hoped to retain control of the postwar effort, so the decision was seen by some insiders as a victory for Powell and the State Department.",terminal one is connected to a positive battery terminal,0.41274473
view of a living room with a dining room in the background .,canadian government ' monitoring ' train blast situation,0.41351205
A fearful little boy is on the ground,maybe this can work for you .,0.41427982
A large wet yellow dog is retrieving a toy,got some heine and coors light i started it last night xanis .,0.41504735
a slight surface cut ( especially a notch that is made to keep a tally ) .,The bike rider is not looking at the accident of another bike rider,0.4158152
bangladesh honors factory victims,A man is shooting with a bow,0.41658276
People are clustered around a bonfire at morning,A year ago the firm posted a profit of 26 million pounds.,0.41735005
of major significance or importance ;,"reality , of course , disagrees .",0.41811836
