sentence1,sentence2,similarity
a man is dancing in rain .,the international atomic energy agency plan draws out negotiations for many months .,0.40990776
you have no remains of a missile at the pentagon .,Two children are hanging on a large branch,0.41046914
wi sung-lac refused to give any details about the north korean nuclear reactor project .,A tan dog is jumping up and catching a tennis ball,0.4111957
calif. man pleads not guilty in terrorism case,two women sitting in chairs in a shop .,0.4116701
Three people are driving four wheel ATVs in a street,wi sung-lac refused to give any details about the north korean nuclear reactor project .,0.41224444
Two boys are doing martial arts on a blue mat,a woman with a big necklace .,0.41311175
The small boy is playing with the dog,a woman is getting her hair done at a salon .,0.41364756
a man is dancing in rain .,syrian opposition agree to landmark peace talks,0.41425723
a woman is putting her baby in a waste bin .,stocks edge higher after greek debt deal,0.41492373
from what i understand this is what you can do :,There is no young boy playing in the park with his mother,0.4155487
this has left the conservative opposition without an effective response .,A dog is jumping into a box,0.41616037
A man on a motorcycle is going around a corner,hamas urges hizbullah to pull fighters out of syria,0.4168166
calif. man pleads not guilty in terrorism case,A woman is jumping with a bicycle,0.41740638
a man is dancing in rain .,afghan parliament approves u.s.-afghan security pact,0.4180226
a man is dancing in rain .,"consider again ( a bill ) that had been voted upon before , with a view to altering it .",0.41856998
There are no soccer players kicking a soccer ball into the goal,draw advantages from ; take advantage .,0.4192926
The monkey is practicing martial arts,"Two men, a woman, and two young boys are sitting in front of a large gathering of people outside a building",0.41992188
"ross garber , rowland 's lawyer , said tuesday he would attend the meeting and would ask to speak on the issue .",boy and girl running along the beach .,0.42055076
a man is dancing in rain .,illegal arms trafficking increases in kenya due to easy availability and neighboring conflicts .,0.4211525
world cup live : germany 0-0 ghana,""" we think peoplesoft customers deserve the right to choose , "" ellison said .",0.42179823
"the history of temp agencies : using the sexism of the ' 60s to expand "" right under the noses of powerful labor unions . """,A man and a girl are watching cartoons at home,0.422384
muslim brotherhood supporter dies in cairo clash,A tan dog is jumping up and catching a tennis ball,0.42303512
boy and girl running along the beach .,wi sung-lac refused to give any details about the north korean nuclear reactor project .,0.42366302
wi sung-lac refused to give any details about the north korean nuclear reactor project .,two dogs playing in a yard .,0.42428368
A woman is throwing volleyballs over a net,The bearded man is sitting on a train,0.42493534
Nobody is slicing a tomato,n. korea agrees to talks with south,0.4255622
a dog jumps over a hurdle .,"users will be the losers , with the employees , and the competitiveness and european growth régresseront .",0.42618006
this paves the way for the of the rules of procedure here .,Nobody is slicing a tomato,0.42678976
A boy climbs a forest hill.,"users are the losers , with workers and european competitiveness and innovation régresseront .",0.42742467
There is no deer jumping fences,the other method is the top down approach which is a method that combines memorization and recursion .,0.42806032
boy and girl running along the beach .,there was not a majority voting in parliament to go back to article 272 .,0.42865658
The man is standing on the sidewalk,china has been praised especially by the asia-pacific states for efforts to resolve the korean peninsula nuclear issue .,0.42930168
""" because it fascinates me , """,There are no soccer players kicking a soccer ball into the goal,0.42993712
person with two ski poles skiing down a snowy hill .,the entrusted muslim brotherhood,0.43055463
There are no soccer players kicking a soccer ball into the goal,microsoft acquired virtual pc when it bought the assets of connectix earlier this year .,0.43117678
illegal arms trafficking has increased in kenya and raised concern about security .,a man is dancing in rain .,0.43180668
"the most important thing , however , is that when the rate of interest , the values .",world cup live : germany 0-0 ghana,0.43242925
There is no young boy playing in the park with his mother,should i just wait it out and see how it goes ?,0.4330448
There is no woman penciling on eyeshadow,the international atomic energy agency plan draws out negotiations for many months .,0.4336816
A boy is spanking a man with a plastic sword,"She was taken to Charing Cross Hospital, where she remained critically ill last night.",0.43430755
A skateboarder is doing acrobatics on a half pipe,"users will be the losers , with the employees , and the competitiveness and european growth régresseront .",0.43493122
boy and girl running along the beach .,"this post refers to research in the stem fields , and may not be applicable to other research topics .",0.43555412
bring in to consonance,A man is running down the road,0.4361796
Two boys are doing martial arts on a blue mat,A golden dog is sitting in a field of tall grass,0.43682292
clinton warns kenya on cost of election unrest,Nobody is slicing a tomato,0.4374228
"iran , sextet to resume expert talks",A man is performing a trick on a surfboard in the water,0.43806183
it has increased the power of the large countries to the detriment of small .,An Asian woman in a crowd is not carrying a black bag,0.43868354
There is no man spraying a super soaker into the mouth of a dog,draw advantages from ; take advantage .,0.43931505
actor ben gazzara dies at 81,president ? if she wants it,0.43994802
Man sitting on a bench drink from a mug surrounded by rugs.,philippines government says peace talks with communists have failed,0.44056082
us soldier ‘ doesn ’ t recall massacre ’,boy and girl running along the beach .,0.4411878
negotiators reach deal on congress payroll tax cut bill,A man is singing and walking down the road,0.4418131
"the history of temp agencies : using the sexism of the ' 60s to expand "" right under the noses of powerful labor unions . """,Two children are playing with a ball in the park,0.442437
A golden dog is sitting in a field of tall grass,"A woman is beating the man that is keeping two eggs in the bowl, using a wire whisk ",0.4430706
furnish with rubrics or regulate by rubrics .,a man with a grey beard rides his bike on the beach of the ocean .,0.44368872
There are no soccer players kicking a soccer ball into the goal,"when i have more time ( tomorrow ) , i will provide the sources for all of this information .",0.4443155
a little girl on a kid swing .,microsoft acquired virtual pc when it bought the assets of connectix earlier this year .,0.4449433
A woman taking her own photo from above.,it has increased the power of the large countries to the detriment of small .,0.44556326
attain success or reach a desired goal .,us soldier ‘ doesn ’ t recall massacre ’,0.44618958
you don 't need any visa .,only two bombs found in boston marathon attack,0.44682106
the order in which terms appear in the document is lost in a vector space representation .,A man is running down the road,0.4474358
A sad family is posing by the fireplace,A tan dog is jumping up and catching a tennis ball,0.44806224
The boy is shortening the grass by the curb with scissors,The group of people is standing together and looking at the camera,0.44869584
Two boys are doing martial arts on a blue mat,"since being drafted into service in 1971 , it has racked up a record 45 accidents , with 393 deaths .",0.44932252
cause to move back and forth .,There is no man slicing an onion,0.44994122
A man is tying a thick rope,hamas urges hizbullah to pull fighters out of syria,0.45057458
a document granting an inventor sole rights to an invention .,"Two men, a woman, and two young boys are sitting in front of a large gathering of people outside a building",0.45119625
wi sung-lac refused to give any details about the north korean nuclear reactor project .,An onion is being sliced by the woman,0.45182303
i have had the same problem .,a baby is sitting in the grass .,0.45244735
a man is dancing in rain .,i don 't want a president who ' cares ' .,0.45307344
"minimum wage laws hurt the least skilled , least productive the most .",the basketball player holds the ball .,0.4536991
the order in which terms appear in the document is lost in a vector space representation .,The man is playing the drums,0.45432264
a dog bounces on a trampoline .,d ' others part unfortunately in reason d ' a collected resentment .,0.45494998
it has increased the power of the large countries to the detriment of small .,There is no man putting some cheese on a pizza,0.45557755
There is no brown dog running across the yard with a toy in its mouth,it is more deciding what you should do and what you should get others to do .,0.45620185
A man is spreading butter on a piece of bread which is big,and i think most americans are now seeing them that way too .,0.4568267
Several people on motorcycles in a market square.,world cup live : germany 0-0 ghana,0.4574528
"the ireland palestine solidarity campaign , of which mr o muireagáin was a member , welcomed his release .",The blonde girl with the pink top is not smiling and not wearing funny glasses with a large nose attached,0.45808232
"in early trading , the dow jones industrial average was down 39.94 , or 0.4 percent , at 8,945.50 , having slipped 3.61 points monday .",a baby is sitting in the grass .,0.45870355
the order in which terms appear in the document is lost in a vector space representation .,A woman is cutting a tomatoe.,0.4593265
olivia colman wins second bafta award,Nobody is slicing a tomato,0.45994914
A man is running down the road,being or characteristic of or appropriate to everyday language ;,0.46057966
The black dog is climbing on a rock,vector space representation results in the loss of the order which the terms are in the document .,0.4612088
A black dog in the snow is leaping off the ground and catching a stick,""" we think peoplesoft customers deserve the right to choose , "" ellison said .",0.4618312
president mourns death of mandela,Three people preparing to canoe.,0.46245712
There is no woman penciling on eyeshadow,u.s. troops killed nearly two dozen suspected taliban militants after coming under fire in southern afghanistan in the latest in a series of such attacks .,0.46308163
the man is using a camera to hammer a nail .,two women sitting in chairs in a shop .,0.46370634
table with blue table cloth in kitchen .,at least 89 dead in china earthquakes,0.46433008
a little girl in a red shirt pulls a kite .,An office with multiple desks and green walls.,0.46495765
the international atomic energy agency plan draws out negotiations for many months .,There is no brown dog running across the yard with a toy in its mouth,0.46558505
the international atomic energy agency plan draws out negotiations for many months .,The woman is playing the flute,0.46620837
the international atomic energy agency plan draws out negotiations for many months .,Two dogs are running through the park,0.46683645
i don 't want a president who ' cares ' .,Two men pushed carts through the woods.,0.46746194
good luck social security has nothing to do with marriage .,it has increased the power of the large countries to the detriment of small .,0.46808738
illegal arms trafficking increases in kenya due to easy availability and neighboring conflicts .,There is no person slicing a carrot into pieces,0.46871364
"frank quattrone , the former credit suisse first boston technology investment-banking guru , reportedly pleaded not guilty tuesday to charges of obstruction of justice and witness tampering .",A girl is speeding down a steep slide,0.46933997
A man is looking into the distance and people is walking between buildings behind,"just for reference , i ended up writing simple web-based lexical decision task software myself .",0.4699648
north korea is a reclusive state .,"romney , obama fight for edge on medicare",0.47059095
A woman is cutting a tomatoe.,who abandoned 3 boeing planes at the airport ?,0.47121745
"recalling pain of guns ? toll , mayors urge bills ? passage",A man is dancing on the road,0.4718398
The group of people are enjoying the outdoors.,"She was taken to Charing Cross Hospital, where she remained critically ill last night.",0.47246623
"frank quattrone , the former credit suisse first boston technology investment-banking guru , reportedly pleaded not guilty tuesday to charges of obstruction of justice and witness tampering .",Two children are hanging on a large branch,0.47309262
A man and a woman are not driving down the street in a jeep,the other method is the top down approach which is a method that combines memorization and recursion .,0.47371775
boeing 787s are grounded by japanese airlines,a dog jumps over a hurdle .,0.4743424
at least mexico had a presence in california .,The man is playing the drums,0.47496843
"why hasn 't the us government done that ( if the affair is fake , taht is .. )",two women sitting in chairs in a shop .,0.47559342
There are no soccer players kicking a soccer ball into the goal,"so , can we just pass the era now ? pentagon is set to lift combat ban for women",0.47621608
A woman taking her own photo from above.,vector space representation results in the loss of the order which the terms are in the document .,0.476847
france to ban child beauty pageants,A man is playing the guitar loudly,0.4774704
The small boy is playing with the dog,"iran , sextet to resume expert talks",0.47809637
The monkey is practicing martial arts,doma as a congressional statute could not violate the full faith and credit clause of the constitution .,0.47872034
"To my knowledge, there's no time requirement.",the polar bears fought over the kill .,0.47934717
since 2006 mexico has adopted a series of measures against drug trafficking and organized crimes .,The kid is swimming through the blue ocean,0.47997287
A dog is jumping for a Frisbee in the snow,today we are to change a muslim identity for islamic identity .,0.480599
"if so , alot of inventors , writers should take prescription drugs ..",There are no soccer players kicking a soccer ball into the goal,0.4812247
suicide bombers attack yemen military posts,A brown dog is walking on the grass beside a fence.,0.4818517
two nato soldiers killed in afghanistan,""" we think peoplesoft customers deserve the right to choose , "" ellison said .",0.4824759
"the ireland palestine solidarity campaign , of which mr o muireagáin was a member , welcomed his release .",A man on a motorcycle is going around a corner,0.4831016
switch y does not affect the closed circuit of bulb a,A man is running on the road,0.483727
A dog with long hair and a red vest is sitting in the grass,the stock exchange of warsaw made a proposal to buy the stock exchange of prague,0.48435247
chinese stocks open mixed wednesday,Man with pink shirt sleeping on chair with infant.,0.48497832
"Thirteen of the 22 rebel Congress MLAs in Madhya Pradesh don't want to quit the party and were led away only to create pressure on the leadership to nominate Jyotiraditya Scindia to the Rajya Sabha, senior party leader Digvijaya Singh claimed on Wednesday.

He also asserted that the Kamal Nath-led government in the state, pushed to the brink of collapse with the resignation of 22 MLAs, will win a floor test.

On a day that Scindia joined the Bharatiya Janata Party, Singh said the former Union minister and four-time Lok Sabha MP from the Congress was offered the post of Madhya Pradesh deputy chief minister in 2018 when the party won the state elections but wanted his nominee appointed.

However, this was rejected by Kamal Nath as he didn't want a ""chela"" in that position, Singh said in an interview, a day after Scindia quit the Congress and 22 MLAs submitted their resignations from the assembly.

""The CM said he does not have any issue with Scindia becoming the deputy CM but told him, 'if you want your 'chela' to become deputy CM, then that will not happen'. Kamal Nath then took six of his (Scindia's) supporters in the cabinet,"" Singh revealed.

Two-three ministers close to Scindia as well as 10 of the rebel MLAs have given an assurance they are not leaving the Congress, he said.

""They were taken to Bengaluru to put pressure on the Congress to give Scindia a Rajya Sabha berth,"" Singh said.

""All the 22 MLAs, but for five or six, are Congress members who have been in Mr Scindia's group since Mr Madhavrao Scindia's time. So, all those people were there with him because they were with the Congress party,"" he added.

Singh said the party is in touch with the families of the MLAs.

""We are not keeping quiet. We are not sleeping,"" he declared.

Alleging the BJP's hand behind the crisis, he said the party's leaders carried the resignations of the Congress MLAs. Also, the BJP chartered flights to ferry Congress MLAs in two batches to Bengaluru, he claimed.

""It is all engineered, sponsored and paid for by the BJP... all part of the BJP's Operation Moneybag,"" he said and added that the phones of the rebel MLAs have been taken away and their conversations with family members are being recorded.

Singh admitted that the party did not anticipate that Scindia would leave the Congress to join the BJP and described the move as his ""ati-mahatvakansha"", or his over-ambition.

""We did not anticipate that Scindia will quit the Congress... that was a mistake. Someone who has got so much from the party- four-time MP, twice minister in Union Cabinet, Congress Working Committee member and party general secretary,"" he said.

""The Congress could have easily sent him to the Rajya Sabha with 122 MLAs on its side. But we could not have made him a cabinet minister. Only Modi-Shah can make (him) a cabinet minister not us,"" he added.

The remark was an oblique reference to reports that Scindia will be made a cabinet minister in the Modi government in return for his MLAs supporting BJP's Shivraj Singh Chouhan to form government in Madhya Pradesh.

""We will prove our majority. We will save the government,"" Singh said.

He also rejected theories of Scindia being unhappy with the party and the state government.

""In the entire Gwalior-Chambal region, the Congress is being run by Scindia. And even Kamal Nath ji ran the administrative machinery in coordination with him. Guna is my home district but even the SP and collector are appointed as per his (Scindia's) wishes. It's the same in Shivpuri, Gwalior, Ashok Nagar, Bhind and Morena.""

The two-time Madhya Pradesh chief minister said the assembly speaker, as per law, wants to verify the authenticity of the resignations tendered by the rebel MLAs by seeking their personal presence.

Detailing the sequence of events relating to the crisis in the state, he claimed Scindia was ""upset and frustrated"" when he lost the 2019 Lok Sabha elections and made overtures to Modi-Shah stating he could topple the Kamal Nath government.

""During the time, through a friend, he met Modi ji and Amit Shah,"" Singh said.

State BJP leaders were, however, opposed to the idea and were confident they could do the job themselves, he claimed, adding that Scindia was roped in when the local BJP leadership failed.

""Senior BJP leaders said if the government has to be brought down, we can do it, why do you have to take him (in the party). So they were asked to make an attempt. They tried...but we thwarted it.

""Then Amit Shah took them to task and said 'you are all useless ('nikamme nikle'), I am giving the task to (bring down the government) to Scindia ji',"" Singh claimed.

On his personal equation with Scindia, he said he had always remained in touch with Scindia and his father, the late Madhavrao Scindia.

Singh also recalled that he was instrumental in bringing Madhavrao Scindia to the Congress in 1979. Madhavrao Scindia's mother Vijaya Raje Scindia was one of the founding members of the BJP.

The Congress has a wafer thin majority in the 228-member assembly. Before the rebellion, its tally was 114. It also has the support of four Independents, two BSP MLAs and one from the SP, but some may now switch sides to the BJP.

If the resignations of the 22 MLAs are accepted, the strength of the assembly will fall to 206. The Congress, on its own, will then be left with 92 seats while the BJP has 107 seats with the magic number for a majority being 104.",world cup live : germany 0-0 ghana,0.4856038
the trait of being active ; moving or acting rapidly and energetically .,A band is not performing on a stage,0.48622948
"treat , process , heat , melt , or refine in a reverberatory furnace .",There is no person on a bike jumping through the air with the sun flaring through the bike frame,0.48685497
The people are standing at a carnival,the treaty was first signed in 1990 .,0.48748085
A man on a motorcycle is going around a corner,glover spoke at a news conference that included about 20 relatives of the victims .,0.48810613
U.S. dumps bombs at Great Barrier Reef,The bearded man is sitting on a train,0.48873174
The Bush administration blames Hussein loyalists and foreign Muslim militants who have entered Iraq to fight U.S. troops for the wave of bombings and guerrilla attacks.,a small kitchen with items stacked on the shelves and on the counter .,0.4893574
set into opposition or rivalry .,A man on a motorcycle is going around a corner,0.48998296
two dogs run through the brush .,The dancer is dancing in front of the sound equipment,0.49060786
A blond child is going down a slide and throwing up his arms,chinese stocks open mixed wednesday,0.49123314
it has increased the power of the large countries to the detriment of small .,a black dog with a blue collar is running in the snow .,0.4918598
what something is used for ;,Two people are passionately kissing near a crowd,0.49248537
french twitter case involving the identities behind racist comments is only latest skirmish over internet speech,The man is playing the drums,0.4931117
Two men pushed carts through the woods.,There is no young boy playing in the park with his mother,0.49373695
a man plays a guitar .,manchester united reveal share price details,0.49436224
the size of an entity is assessed in terms of the degree by which it deviates from the norm. the size refers to the amount of three-dimensional space that is occupied by the entity .,There is no baby talking,0.49498755
suicide bombers attack yemen military posts,a gray cat laying on a brown table .,0.4956135
( computer science ) the ability to exchange and use information ( usually in a large heterogeneous network made up of several local area networks ) .,Two children are hanging on a large branch,0.496239
A woman paints a picture of a large building which can be seen in the background.,the answer lies in the support that indonesian pro-democracy activists can generate domestically and internationally .,0.49686342
i don 't normally agree with former pm john howard - but he is spot on about gun control in the us,The baby is laughing and crawling,0.49748898
i dont understand where my parents money goes !,A skateboarder is doing acrobatics on a half pipe,0.4981159
"general strike ends : histadrut , treasury reach agreement",A few horses are racing furiously over the green grass and jumping the obstacle,0.4987412
A person in a black jacket is doing tricks on a motorbike,"users will be the losers , with the employees , and the competitiveness and european growth régresseront .",0.49936664
"convert the genetic information in ( a strand of dna ) into a strand of rna , especially messenger rna .",A man is singing and walking down the road,0.49999267
the usa is the world 's strongest country because of its military force .,israeli minister slams kerry 's boycott warning,0.50061834
five killed by bomb blast in east india,There is no deer jumping fences,0.50124335
women to face higher car insurance premiums,switch y does not affect the closed circuit of bulb a,0.50186867
occupied palestinian territory : palestinians rebuff us peace talks blueprint,A cat is licking a bottle.,0.50249505
syria fighting rages as russia urges western re-think,The lady is picking up the kangaroo,0.50312036
boeing 787s are grounded by japanese airlines,A person is sitting on a mountain top,0.50374556
breed animals or plants using parents of different races and varieties .,syrian opposition agree to landmark peace talks,0.50437146
A man and a woman are sitting in front of an art gallery and are looking at a map,a brown dog and two black dogs in an overgrown grassy field .,0.50499725
suicide bombers attack yemen military posts,Three people preparing to canoe.,0.50562274
one of its uses is calculating posterior probabilities given observations .,A fully dressed person is behind a pile of rocks and a clear sky is in the background,0.5062478
homs mortar fire kills 105,Three people preparing to canoe.,0.5068742
The young boy in the blue shirt is jumping into the water,how can i replace a ceiling fan with a regular light fixture ?,0.5074994
"Sony Ericsson also said it plans to close its R&D site in Munich, Germany, for GSM and UMTS handsets.",being or characteristic of or appropriate to everyday language ;,0.50812525
This cannot be answered in general.,Two children are playing with a ball in the park,0.5087509
Two boys are doing martial arts on a blue mat,from what i understand this is what you can do :,0.50937605
obama voices willingness to talk with gop on budget,a man is playing a flute .,0.5100021
a red and white bus drives down an england street .,"programming , in this sense , means finding an acceptable plan , an algorithm .",0.51062727
olivia colman wins second bafta award,vector space representation results in the loss of the order which the terms are in the document .,0.51125324
which reward / benefits credit card is the best value for the money in canada ?,quite simply because they 're pissing on the graves of those who died .,0.5118787
we never got out of it in the first place !,the act of forecasting or predicting something,0.512504
why doesn 't my cat like being held ?,syria has signed the nuclear nonproliferation treaty and has allowed agency experts to inspect its only known nuclear facility .,0.51313
nope that will not work .,"""Both of these kids are in wonderful physical condition right now,"" said Goodrich, also director of pediatric neurosurgery at the Children's Hospital at Montefiore.",0.51375556
three men are jumping off a wall .,take into one 's family .,0.5143808
"Sony Ericsson also said it plans to close its R&D site in Munich, Germany, for GSM and UMTS handsets.",a person is cutting leaves .,0.5150069
"i am moving on to ask you the question : "" where ' s the beef "" ?",The kid is swimming through the blue ocean,0.51563203
"The tech-heavy Nasdaq Composite Index .IXIC was off 0.11 percent, or 1.78 points, at 1,594.13.",the bulb is in a closed circuit and the battery exists in that circuit,0.5162579
it depends on the dish and how amenable it is at the stage you make the mistake .,the skateboarder rides the pipe wall at a skater park .,0.5168834
a black and white dog is playing with a tan dog .,"The technology-laced Nasdaq Composite Index .IXIC shed 15 points, or 0.98 percent, to 1,492.",0.5175089
A band is not performing on a stage,china on high alert for typhoon kalmaegi,0.5181347
A man is singing and walking down the road,Mayor says 14 dead in Texas fertilizer plant blast,0.5187601
the skateboarder rides the pipe wall at a skater park .,coerce by violence or with threats .,0.5193863
"a website ’ s page rank , is how ‘ important ’ it is on the web .",A woman is wearing a long black coat and a brown hat and is walking past a park with a lot of blooming trees,0.5200114
"the nasdaq is down roughly 0.4 percent for the month , on track to snap a 7-month streak of gains .",The man is playing the drums,0.52063733
The monkey is practicing martial arts,"On July 22, Moore announced he would appeal the case directly to the U.S. Supreme Court.",0.5212625
table with blue table cloth in kitchen .,french train derails south of paris,0.5218882
"business news and markets : as it happened , june 20 , 2013",The black dog is climbing on a rock,0.52251375
attain success or reach a desired goal .,science fiction legend ray bradbury dead at 91,0.5231393
A yellow dog is chasing a ball,a conceptual formulation ; a way of conceiving something .,0.5237647
The person is painting,i don 't want a president who ' cares ' .,0.5243906
president mourns death of mandela,the order in which terms appear in the document is lost in a vector space representation .,0.5250166
There is no dog leaping through snowy grass and rocks,lacey - welcome back !,0.5256417
president ? if she wants it,suspected drug lord known as ‘ el taliban ’ held in mexico,0.5262672
a double decker bus on a city street .,a smiling man holds a small child wearing pink and red .,0.52689296
you have no remains of a missile at the pentagon .,Senate confirms Janet Yellen as next Federal Reserve Chair,0.5275185
A blond child is going down a slide and throwing up his arms,calif. man pleads not guilty in terrorism case,0.52814424
dolce and gabbana convicted of tax evasion,Pedestrians and cars are moving through a traffic jam in a small city,0.5287697
but you said your clients were loosening up and starting to hire again .,coty bids $ 10 billion for avon,0.5293953
the size of an entity is assessed in terms of the degree by which it deviates from the norm. the size refers to the amount of three-dimensional space that is occupied by the entity .,thai protesters obstruct vote ; 1 dead in violence,0.5300211
at least mexico had a presence in california .,us drone strike kills four in north waziristan,0.5306463
A dog is running on the sand and chasing a ball,at least 89 dead in china earthquakes,0.531272
a man standing on a boat is pulling another boat close by with a bamboo stick .,a dog jumps over a hurdle .,0.5318979
the agreement aimed to establish a wider cooperation covering national security and the fight against global terrorism .,your own theory is bad because it seems to follow from a lamarkian interpretation of evolutionary theory .,0.53252316
bangladesh building-collapse toll tops 600,two dogs playing in a yard .,0.53314835
release ( gas or energy ) as a result of a chemical reaction or physical decomposition .,dealbook : moving from wall street to the tech sector proves tricky,0.5337745
syrian opposition agree to landmark peace talks,cause to become awake or alert,0.5344
